,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,10,0,0,2015-12-08,ALOGLUTAMOL 500MG C/20 COMP.,758,,,,,
,10,0,0,2015-12-08,DROPROPIZINA JARABE C/120ML,2230,,,,,
,60,0,0,2015-12-08,LEVOFLOXACINO 750MG C/7 TAB.,2737,,,,,
,10,0,0,2015-12-08,DROPROPIZINA 30MG C/15 TAB. ,2413,,,,,
,10,0,0,2015-12-08,CALCITRIOL 0.25MCG C/50 CAP.,1862,,,,,
,70,0,0,2015-12-08,INDOMETACINA + METOCARBAMOL + BETAMETASONA 25/215/75MG C/20 TAB.,2660,,,,,
,15,0,0,2015-12-08,ACICLOVIR 400MG C/35 COMP.,545,,,,,
,15,0,0,2015-12-08,PIOGLITAZONA 30MG C/7 TAB.,914,,,,,
,30,0,0,2015-12-08,MUPIROCINA UNGUENTO 2% TUBO C/15GR,2657,,,,,
,10,0,0,2015-12-08,NORFLOXACINO 400MG C/20 GRAGEAS,633,,,,,
,15,0,0,2015-12-08,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,,,,,
,220,0,0,2015-12-08,DIFENHIDRAMINA + GUAIFENESINA 28MG JARABE FCO C/150ML,114,,,,,
,50,0,0,2015-12-08,POLIVITAMINAS CON MINERALES C/30 CAP.,886,,,,,
,200,0,0,2015-12-08,ATORVASTATINA 40MG C/10 TAB.,2763,,,,,
,220,0,0,2015-12-08,AMANTADINA + CLORFENAMINA + PARACETAMOL SOL. PED. GOTAS C/30ML,31,,,,,
,10,0,0,2015-12-08,DROPROPIZINA 20MG C/8 SUP.,2962,,,,,
,60,0,0,2015-12-08,FEXOFENADINA 180MG C/10 COMP.,2844,,,,,
,15,0,0,2015-12-08,DILTIAZEM 30MG C/30 COMPS.,2857,,,,,
,20,0,0,2015-12-08,CIPROTERONA + ETINILESTRADIOL 2MG/.035MG C/21 GRAGEAS ,1522,,,,,
,50,0,0,2015-12-08,MONTELUKAST 4MG C/10 SOBRES,1641,,,,,
,340,0,0,2015-12-08,AMOXICILINA + ACIDO CLAVULANICO 875MG/125MG C/10 TAB.,1452,,,,,
,50,0,0,2015-12-08,AZITROMICINA 600MG FCO. SUSP. C/15ML,1855,,,,,
,20,0,0,2015-12-08,DEXAMETASONA + TOBRAMICINA UNGUENTO OFT. TUBO C/3.5GR,2676,,,,,
,20,0,0,2015-12-08,TRIMEBUTINA 200MG C/40 TAB.,330,,,,,
,190,0,0,2015-12-08,SENOSIDOS A-B 374MG C/30 TAB.,789,,,,,
,20,0,0,2015-12-08,CITRATO DE SILDENAFIL 50MG C/4 TAB.,2790,,,,,
,30,0,0,2015-12-08,ACIDO NALIDIXICO + FENAZOPIRIDINA 500MG/50MG C/20 TAB.,2775,,,,,
,20,0,0,2015-12-08,CLORURO DE SODIO Y GLICEROL 30ML ADTO. SOL. FCO C/30ML,2754,,,,,
,450,0,0,2015-12-08,LORATADINA + BETAMETASONA 5.0MG/0.25MG C/10 TAB.,1440,,,,,
,40,0,0,2015-12-08,CETIRIZINA SOL. FCO. C/50ML,885,,,,,
,30,0,0,2015-12-08,ATENOLOL 100MG C/28 TAB.,849,,,,,
,15,0,0,2015-12-08,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,,,
,170,0,0,2015-12-08,METACARBAMOL + PARACETAMOL 400/350MG C/30 TAB.,201,,,,,
,40,0,0,2015-12-08,LACTULOSA 66.66GR JARABE FCO. C/125ML,1881,,,,,
,50,0,0,2015-12-08,AMOXICILINA + ACIDO CLAVULANICO 500MG/125MG C/10 TAB.,1454,,,,,
,15,0,0,2015-12-08,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,,,
,10,0,0,2015-12-08,CLORHIDRATO DE TRAMADOL 100MG/ML GOTAS C/10ML,1880,,,,,
,10,0,0,2015-12-08,FINASTERIDE 5MG C/30 GRAGEAS,2694,,,,,
,60,0,0,2015-12-08,DICLOFENACO POTASICO 15MG SUSP. GOTAS C/20ML,2611,,,,,
,60,0,0,2015-12-08,LORATADINA + BETAMETASONA 10MG/5MG SOL. C/60ML,2876,,,,,
,20,0,0,2015-12-08,RANITIDINA 150MG JARABE FCO. C/200ML,1494,,,,,
,15,0,0,2015-12-08,ALUMINIO + MAGNESIO + DIMETICONA C/50 TAB. (MENTA),699,,,,,
,30,0,0,2015-12-08,KETOCONAZOL 2/100ML SHAMPOO C/1,840,,,,,
,60,0,0,2015-12-08,CETIRIZINA 10MG C/10 TAB.,884,,,,,
,15,0,0,2015-12-08,AMOXICILINA/ACIDO CLAVULANICO 200MG/285MG/5ML FCO. C/40ML,1852,,,,,
,15,0,0,2015-12-08,ESPIRONOLACTONA 25MG C/30 TAB.,2572,,,,,
,50,0,0,2015-12-08,TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML,218,,,,,
,40,0,0,2015-12-08,BENZONATATO 100MG C/20 PERLAS,2880,,,,,
,80,0,0,2015-12-08,LORATADINA + AMBROXOL 5MG/30MG/5ML JBE. C/120ML,376,,,,,
,15,0,0,2015-12-08,SALBUTAMOL 100MCG SPRAY C/ 200 DOSIS,2696,,,,,
,40,0,0,2015-12-08,NIFEDIPINO 30MG LIB. PROL. C/30 TAB.,2682,,,,,
,20,0,0,2015-12-08,CLINDAMICINA 300MG C/16 CAP.,2680,,,,,
,340,0,0,2015-12-08,CEFALEXINA 500MG C/20 CAP.,169,,,,,
,15,0,0,2015-12-08,RAMIPRIL 2.5MG C/16 TAB.,1928,,,,,
,10,0,0,2015-12-08,PREDNISONA 50MG C/20 TAB.,689,,,,,
,10,0,0,2015-12-08,CLORHIDRATO DE PAROXETINA 20MG C/10 TAB.,1877,,,,,
,90,0,0,2015-12-08,AMBROXOL GOTAS FCO. C/30ML,23,,,,,
,10,0,0,2015-12-08,DIMENHIDRINATO 25GR SUP. INF. C/5 SUPOSITORIOS,2651,,,,,
,20,0,0,2015-12-08,EXTRACTO DE CASTANA DE LA INDIA C/30 GRAGEAS,867,,,,,
,10,0,0,2015-12-08,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437,,,,,
,450,0,0,2015-12-08,DICLOFENACO 1.160% GEL C/60GR,371,,,,,
,10,0,0,2015-12-08,KETOPROFENO 100MG C/15 CAP.,463,,,,,
,10,0,0,2015-12-08,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693,,,,,
,10,0,0,2015-12-08,PREDNISONA 20MG C/30 TAB.,642,,,,,
,189,0,0,2015-12-08,CIPROFLOXACINO 500MG C/12 COMP.,2885,,,,,
,60,0,0,2015-12-08,CLONIXINATO DE LISINA 250MG C/10 TAB.,1499,,,,,
,50,0,0,2015-12-08,AMANTADINA + CLORFENAMINA + PARACETAMOL + FENILEFRINA SOL. FCO. C/60ML,2780,,,,,
,10,0,0,2015-12-08,NAPROXENO + PARACETAMOL 100MG/200MG C/5 SUP.,1153,,,,,
,80,0,0,2015-12-08,FOSFATO SODICO DE DEXAMETASONA 4MG/ML C/1 AMP. DE 2ML,2853,,,,,
,150,0,0,2015-12-08,TRIMETOPRIMA + SULFAMETOXAZOL 160MG/800MG C/14 TAB.,1920,,,,,
,30,0,0,2015-12-08,DEXTROMETORFANO + GUAIFENESINA + FENILEF PED. C/30ML,2815,,,,,
,20,0,0,2015-12-08,ACIDO RETINOICO TUBO CREMA C/20GR,1432,,,,,
,10,0,0,2015-12-08,BROMURO DE BUTILHIOSCINA 10MG C/10 TAB.,131,,,,,
,20,0,0,2015-12-08,ATENOLOL 50MG C/28 TAB.,2782,,,,,
,15,0,0,2015-12-08,NAFAZOLINA + HIPROMELOSA OFT. GOTAS FCO C/15ML,1007,,,,,
,60,0,0,2015-12-08,AZITROMICINA 500MG C/3 TAB.,1854,,,,,
,15,0,0,2015-12-08,CISAPRIDA 10MG C/30 TAB.,177,,,,,
,20,0,0,2015-12-08,HIDROCORTISONA CREMA C/30GR,1523,,,,,
,10,0,0,2015-12-08,IBUPROFENO 2GR/100ML SUSP. 120ML,55,,,,,
,14,0,0,2015-12-08,AMPICILINA 500MG C/20 CAP.,2565,,,,,
,11,0,0,2015-12-08,CLIOQUINOL TUBO CREMA 30GR,2791,,,,,
,41,0,0,2015-12-08,CLORFENAMINA I 50MG JBE. FCO. C/60ML,1503,,,,,
,59,0,0,2015-12-08,DOMPERIDONA 10MG C/30 TAB.,2649,,,,,
,20,0,0,2015-12-08,LORATADINA 5MG/5ML SOL. C/60ML,1885,,,,,
,15,0,0,2015-12-08,METOPROLOL 100MG C/20 TAB.,2627,,,,,
,70,0,0,2015-12-08,CLORHIDRATO DE BROMHEXINA JARABE C/100ML,1874,,,,,
,30,0,0,2015-12-08,AMOXICILINA 500MG SUSP. C/75ML ,2945,,,,,
,150,0,0,2015-12-08,METFORMINA 500MG C/30 TAB.,310,,,,,
,70,0,0,2015-12-08,BROMURO DE BUTILHIOSCINA + METAMIZOL 10MG/250MG C/10 GRAGEAS,2587,,,,,
,60,0,0,2015-12-08,NIMESULIDE 100MG C/10 TAB.,628,,,,,
,200,0,0,2015-12-08,DICLOFENACO SODICO 100MG LIB. PROL. C/20 GRAGEAS,292,,,,,
,15,0,0,2015-12-08,PROPRANOLOL 20MG C/24 TAB.,2976,,,,,
,220,0,0,2015-12-08,LOSARTAN 50MG C/30 TAB.,2602,,,,,
,10,0,0,2015-12-08,SALBUTAMOL 40MG/100ML JARABE FCO. C/60ML,759,,,,,
,10,0,0,2015-12-08,KETOCONAZOL 200MG C/10 TAB.,2625,,,,,
,15,0,0,2015-12-08,"BENCILPENICILINA BENZATANICA 1,200,000UI SOL. INY.",128,,,,,
,10,0,0,2015-12-08,TETRACICLINA 250MG C/16 CAP.,2832,,,,,
,20,0,0,2015-12-08,DICLOFENACO SODICO 75MG/3ML SOL. INY. ENV. C/2 AMP.,295,,,,,
,10,0,0,2015-12-08,CLINDAMICINA 300MG C/2ML AMP.,238,,,,,
,180,0,0,2015-12-08,"PENICILINA PROCAINICA + BENCILPENICILINA 800,000UI + 1 AMP. DILUYENTE C/2ML",687,,,,,
,20,0,0,2015-12-08,DIFENIDOL 25MG C/30 TAB.,2659,,,,,
,270,0,0,2015-12-08,IBUPROFENO 400MG C/10 TAB.,2678,,,,,
,100,0,0,2015-12-08,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA 100MG/5MG/50MCG C/30 TAB.,2797,,,,,
,30,0,0,2015-12-08,ENALAPRIL 10MG C/30 TAB.,2679,,,,,
,100,0,0,2015-12-08,OMEPRAZOL 20MG C/14 CAP.,657,,,,,
,50,0,0,2015-12-08,AMBROXOL SOL. ORAL FCO. C/120ML,22,,,,,
,60,0,0,2015-12-08,AMLODIPINO 5MG C/10 TAB.,2593,,,,,
