,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,12,0,0,2016-02-04,LOSARTAN 50MG C/30 TAB.,2602,,,,,
,48,0,0,2016-02-04,TAMSULOSINA 0.4MG C/20 CAP.,2603,,,,,
,33,0,0,2016-02-04,AMIKACINA 500MG C/1X2ML AMP.,2604,,,,,
,23,0,0,2016-02-04,ACICLOVIR TUBO CREMA C/5GR,2607,,,,,
,79,0,0,2016-02-04, IBUPROFENO + PARACETAMOL 325MG C/20 TAB.,2608,,,,,
,3,0,0,2016-02-04,CEFUROXIMA 250MG/5ML SUSP. C/50ML,2615,,,,,
,26,0,0,2016-02-04, METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616,,,,,
,266,0,0,2016-02-04, LORATADINA + FENILEFRINA SOL. INF. C/60ML,2618,,,,,
,2,0,0,2016-02-04,LEVOFLOXACINO 500MG C/7 TAB.,2621,,,,,
,18,0,0,2016-02-04,MELOXICAM 7.5MG C/14 TAB.,2623,,,,,
,8,0,0,2016-02-04,KETOCONAZOL 200MG C/10 TAB.,2625,,,,,
,78,0,0,2016-02-04,METOPROLOL 100MG C/20 TAB.,2627,,,,,
,7,0,0,2016-02-04, NEOMICINA + CAOLIN + PECTINA 36.65MG/500MG SUSP. C/75ML,2629,,,,,
,22,0,0,2016-02-04, TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,,,,,
,14,0,0,2016-02-04,GABAPENTINA 300MG C/30 CAP.,2643,,,,,
,202,0,0,2016-02-04, NAPROXENO SODICO + PARACETAMOL 275MG/300MG C/10 TAB.,2647,,,,,
,3,0,0,2016-02-04,PARACETAMOL ORAL GOTAS C/15ML,2648,,,,,
,14,0,0,2016-02-04,DIMENHIDRINATO 50MG C/20 TAB.,2652,,,,,
,11,0,0,2016-02-04,SUCRALFATO 1GR C/40 TAB.,2653,,,,,
,17,0,0,2016-02-04,CLORHIDRATO DE BENCIDAMINA 45MG SOL. C/30ML,2668,,,,,
,3,0,0,2016-02-04,CLEBOPRIDA JBE. FCO. C/90ML,2671,,,,,
,4,0,0,2016-02-04,CLORANFENICOL TUBO OFT. C/5GR,2674,,,,,
,33,0,0,2016-02-04,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,,,,
,46,0,0,2016-02-04, DIMETICONA + GUAIAZULENE C/14 SOBRES,2689,,,,,
,43,0,0,2016-02-04,SALBUTAMOL 100MCG SPRAY C/ 200 DOSIS,2696,,,,,
,25,0,0,2016-02-04, CIPROFLOXACINO + DEXAMETASONA 3MG/1MG/ML FCO. C/5ML,2697,,,,,
,45,0,0,2016-02-04,LEVOFLOXACINO 750MG C/7 TAB.,2737,,,,,
,2,0,0,2016-02-04,OCTREOTIDA LAR 20MG I.M. AMP.,2751,,,,,
,19,0,0,2016-02-04,CLORURO DE SODIO Y GLICEROL 30ML ADTO. SOL. FCO C/30ML,2754,,,,,
,4,0,0,2016-02-04,BUPRENORFINA 30MG C/4 PARCHES (II),2758,,,,,
,107,0,0,2016-02-04,ATORVASTATINA 20MG C/10 TAB.,2761,,,,,
,12,0,0,2016-02-04," ACIDO ASCORBICO + VITAMINA A + ERGOCALCIFERO VIT. A,C,D SOL. GOTAS C/15ML",2770,,,,,
,6,0,0,2016-02-04, ACIDO ASCORBICO + VITAMINA + VITAMINA C 1GR C/10 TAB.,2772,,,,,
,1,0,0,2016-02-04,DEXAMETASONA 0.5MG C/30 TAB.,2777,,,,,
,29,0,0,2016-02-04,ALPRAZOLAM 0.50MG C/30 TAB. (II),2779,,,,,
,2,0,0,2016-02-04,BENZONATATO 50MG C/6 SUP.,2783,,,,,
,44,0,0,2016-02-04,BETAMETASONA TUBO C/30GR,2784,,,,,
,7,0,0,2016-02-04,CLORHIDRATO DE AMIODARONA 200MG C/20 TAB.,2795,,,,,
,65,0,0,2016-02-04, KETOROLACO + TRAMADOL 10MG/25MG C/10 CAP.,2796,,,,,
,18,0,0,2016-02-04, TIAMINA + PIRIDOXINA + CIANOCOBALAMINA 100MG/5MG/50MCG C/30 TAB.,2797,,,,,
,9,0,0,2016-02-04, MELOXICAN + METOCARBAMOL 15MG/215MG C/10 CAP.,2801,,,,,
,55,0,0,2016-02-04,IBUPROFENO 200MG C/10 TAB.,2802,,,,,
,98,0,0,2016-02-04,DICLOFENACO POTASICO 0.18MG/100 SUSP. FCO C/120ML,2807,,,,,
,15,0,0,2016-02-04, LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,,,,
,28,0,0,2016-02-04,DEFLAZACORT 6MG C/20 TAB.,2811,,,,,
,14,0,0,2016-02-04,DEXAMETASONA 1MG/ML SOL. OFT. GOTAS C/5ML,2814,,,,,
,10,0,0,2016-02-04,DIGOXINA 0.25MG C/60 TAB.,2816,,,,,
,22,0,0,2016-02-04,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,,,
,9,0,0,2016-02-04,TEOFILINA 100MG C/20 CAP.,2831,,,,,
,58,0,0,2016-02-04,FENITOINA SODICA 100MG C/50 CAP.,2834,,,,,
,29,0,0,2016-02-04, FURAZOLIDONA + CAOLIN Y PECTINA SUSP. C/120ML,2835,,,,,
,52,0,0,2016-02-04,TOPIRAMATO 100MG C/20 TAB.,2837,,,,,
,1,0,0,2016-02-04,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,,,,
,3,0,0,2016-02-04,ONDANSETRON 8MG C/10 TAB.,2843,,,,,
,52,0,0,2016-02-04,FEXOFENADINA 180MG C/10 COMP.,2844,,,,,
,183,0,0,2016-02-04, LORATADINA + FENILEFRINA 5/30MG C/10 GRAGEAS,2845,,,,,
,11,0,0,2016-02-04,"NISTATINA 2,400,000UI SUSP. FCO. C/24ML",2846,,,,,
,48,0,0,2016-02-04,TERBINAFINA 250MG C/28 TAB.,2847,,,,,
,3,0,0,2016-02-04,DIPROPIONATO DE BETAMETASONA Y FOSFATO D 5MG/2MG JER. PRELLENADA DE 1ML,2851,,,,,
,24,0,0,2016-02-04,FOSFATO SODICO DE DEXAMETASONA 4MG/ML C/1 AMP. DE 2ML,2853,,,,,
,3,0,0,2016-02-04,ESTROGENOS CONJUGADOS 0.625MG C/42 TAB.,2855,,,,,
,8,0,0,2016-02-04,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,,,,,
,19,0,0,2016-02-04,METRONIDAZOL 500MG C/30 COMP.,2865,,,,,
,3,0,0,2016-02-04,SUBSALICILATO DE BISMUTO SUSP. FCO C/120ML,2868,,,,,
,37,0,0,2016-02-04,METFORMINA 1GR C/30 TAB.,2872,,,,,
,4,0,0,2016-02-04, LORATADINA + BETAMETASONA 10MG/5MG SOL. C/60ML,2876,,,,,
,10,0,0,2016-02-04,TESTOSTERONA 250MG/1ML C/1 AMP.,2882,,,,,
,1,0,0,2016-02-04,TOCILIZUMAB 80MG/4ML AMP.,2893,,,,,
,10,0,0,2016-02-04,DESVENLAFAXINA 100ML C/28 COMP.,2899,,,,,
,31,0,0,2016-02-04,CLEBOPRIDA 500MG C/30 COMP.,2914,,,,,
,2,0,0,2016-02-04, SAXAGLIPITINA + METFORMINA 5MG/1000MG C/28 TAB.,2929,,,,,
,12,0,0,2016-02-04,PRUCALOPRIDA 2MG C/14 COMP.,2930,,,,,
,10,0,0,2016-02-04,RIVAROXABAN 20MG C/28 COMP.,2937,,,,,
,11,0,0,2016-02-04,ALMOTRIPTAN 12.5MG C/2 COMP.,2942,,,,,
,9,0,0,2016-02-04, AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944,,,,,
,22,0,0,2016-02-04,AMOXICILINA 500MG SUSP. C/75ML ,2945,,,,,
,1,0,0,2016-02-04,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946,,,,,
,15,0,0,2016-02-04,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947,,,,,
,6,0,0,2016-02-04, CLEBOPRIDA + SIMETICONA C/45 CAP.,2950,,,,,
,3,0,0,2016-02-04, DICLOFENACO + CODEINA 50MG/50MG C/20 TAB. ,2960,,,,,
,8,0,0,2016-02-04,FLEET FOSFOSODA SOL. ORAL C/45ML,2965,,,,,
,7,0,0,2016-02-04,LIRAGLUTIDE 0.6MG FLEXPEN,2969,,,,,
,1,0,0,2016-02-04,NITAZOXANIDA 500MG C/6 COMP.,2972,,,,,
,10,0,0,2016-02-04,PROPRANOLOL 20MG C/24 TAB.,2976,,,,,
,2,0,0,2016-02-04,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,,,
,14,0,0,2016-02-04,LACOSAMIDA 100MG C/28 TAB.,2990,,,,,
,4,0,0,2016-02-04,SOMATROPINA 5MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,2999,,,,,
,56,0,0,2016-02-04,CICLESONIDA 50MCG SPRAY NASAL C/120 DOSIS,3009,,,,,
,3,0,0,2016-02-04,TICAGRELOR 90MG C/30 TAB.,3016,,,,,
,21,0,0,2016-02-04,PROPRANOLOL 10MG C/50 TAB.,3029,,,,,
