,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR
,22,0,0,2016-06-13,PANCREATINA+ESTRACTO SECO BILIS BUEY+DIMETILPOLISILOXANO 130/50/40/MG C/30 GRAGEAS,3014
,22,0,0,2016-06-13,NAN H A 1 FORMULA LACTEA HIPOALERGENICA BIFIDUS LATA PVO. C/400GR,608
,22,0,0,2016-06-13,DICLOFENACO + COLESTIRAMINA 140MG C/20 CAP.,2548
,22,0,0,2016-06-13,INSULINA ASPARTICA ADN RECOM 100UI/1ML 3ML C/5 CARTUCHO,1211
,21,0,0,2016-06-13,NAPROXENO 250MG C /30 TAB.,643
,21,0,0,2016-06-13,ACIDO MEFENAMICO 500MG C/20 TAB.,2773
,21,0,0,2016-06-13,CLORHIDRATO DE BROMHEXINA JARABE C/100ML,1874
,21,0,0,2016-06-13,CLORANFENICOL + HIDROCORTISONA + BENZOCAINA SOL. OTICA FCO. C/10ML,2794
,21,0,0,2016-06-13,FURAZOLIDONA + CAOLIN Y PECTINA SUSP. C/120ML,2835
,21,0,0,2016-06-13,LORATADINA + FENILEFRINA SOL. INF. C/60ML,2618
,21,0,0,2016-06-13,KETOCONAZOL POLVO TALCO FCO. C/60GR,191
,21,0,0,2016-06-13,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418
,21,0,0,2016-06-13,LORAZEPAM 2MG C/40 TAB. (II),575
,21,0,0,2016-06-13,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722
,21,0,0,2016-06-13,NEOMICINA + POLIMIXINA B + DEXAMETASONA UNGUENTO OFTALMICO TUBO C/3.5GR,526
,21,0,0,2016-06-13,CLOBETASOL 0.044GR TUBO C/40GR,1238
,20,0,0,2016-06-13,TRIMETOPRIMA + SULFAMETOXAZOL 80/400MG C/20 TAB.,852
,20,0,0,2016-06-13,BENZONATATO 100MG C/20 PERLAS,2880
,20,0,0,2016-06-13,PENTOXIFILINA 400MG C/30 GRAGEAS,669
,20,0,0,2016-06-13,CEFUROXIMA 250MG/5ML SUSP. C/50ML,2615
,20,0,0,2016-06-13,ACICLOVIR 400MG C/35 COMP.,545
,20,0,0,2016-06-13,OLANZAPINA 5MG C/14 TAB.,599
,20,0,0,2016-06-13,IVERMECTINA 6MG C/2 TAB.,442
,20,0,0,2016-06-13,ACIDO VALPROICO JARABE 250MG C/120ML,290
,20,0,0,2016-06-13,HIDROXICINA 10MG C/30 TAB.,102
,20,0,0,2016-06-13,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946
,20,0,0,2016-06-13,CICLOPIROX 8% SOL. C/3ML,1377
,20,0,0,2016-06-13,AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944
,20,0,0,2016-06-13,CLORHIDRATO DE ALFUZOSINA 10MG LIB. PROL. C/28 TAB.,893
,20,0,0,2016-06-13,RALOXIFENO 60MG C/28 TAB.,324
,19,0,0,2016-06-13,PROPRANOLOL 40MG C/30 TAB.,783
,19,0,0,2016-06-13,FINASTERIDE 5MG C/30 GRAGEAS,2694
,19,0,0,2016-06-13,AMANTADINA + CLORFENAMINA + PARACETAMOL SOL. PED. GOTAS C/30ML,31
,19,0,0,2016-06-13,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861
,19,0,0,2016-06-13,CIPROFLOXACINO + DEXAMETASONA 3MG/1MG/ML FCO. C/5ML,2697
,19,0,0,2016-06-13,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193
,18,0,0,2016-06-13,OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML,230
,18,0,0,2016-06-13,CLORHIDRATO DE BENCIDAMINA 45MG SOL. C/30ML,2668
,18,0,0,2016-06-13,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817
,18,0,0,2016-06-13,CALCITRIOL 0.25MCG C/50 CAP.,1862
,18,0,0,2016-06-13,ACETONIDO DE FLUOCINOLONA + POLIMIXINA B + NEOMICINA + LIDOCAINA SOL. OTICAS FCO. C/15ML,775
,18,0,0,2016-06-13,TRINITRATO DE GLICERILO 18MG x PARCHE (5MG/24 Hrs C/7),2143
,18,0,0,2016-06-13,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624
,17,0,0,2016-06-13,METOCLOPRAMIDA 10MG C/20 TAB.,565
,17,0,0,2016-06-13,KETOCONAZOL 2/100ML SHAMPOO C/1,840
,17,0,0,2016-06-13,DILTIAZEM 90MG C/20 TAB.,28
,17,0,0,2016-06-13,OXIBUTININA 5MG C/30 TAB.,615
,17,0,0,2016-06-13,PRUCALOPRIDA 2MG C/14 COMP.,2930
,17,0,0,2016-06-13,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179
,16,0,0,2016-06-13,METRONIDAZOL 500MG C/30 COMP.,2865
,16,0,0,2016-06-13,MALEATO DE CLORFENAMINA 4MG C/20 TAB.,1889
,16,0,0,2016-06-13,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693
,16,0,0,2016-06-13,CLOTRIMAZOL 20GR CREMA C/3 APLICADORES,334
,16,0,0,2016-06-13,TRIMEBUTINA 200MG C/20 TAB,3037
,16,0,0,2016-06-13,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840
,16,0,0,2016-06-13,NAN A.R FORMULA LACTEA LATA C/400GR,634
,16,0,0,2016-06-13,DILTIAZEM 60MG C/30 COMPS.,82
,16,0,0,2016-06-13,NUTRAMIGEN PREMIUM LATA C/357GR,329
,16,0,0,2016-06-13,OXIMETAZOLINA + ALCOHOL POLIVINILICO 0.25MG SOL. OFT. FCO. C/10ML,659
,16,0,0,2016-06-13,CLEBOPRIDA 500MG C/30 COMP.,2914
,16,0,0,2016-06-13,AZATIOPRINA 50MG C/50 TAB.,51
,16,0,0,2016-06-13,TERAZOSINA 5MG C/30 TAB.,9
,15,0,0,2016-06-13,ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML,95
,15,0,0,2016-06-13,DICLOFENACO SODICO 75MG/3ML SOL. INY. ENV. C/2 AMP.,295
,15,0,0,2016-06-13,FLUNARIZINA 10MG C/20 TAB.,607
,15,0,0,2016-06-13,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033
,15,0,0,2016-06-13,CARVEDILOL 25MG C/14 TAB.,2594
,14,0,0,2016-06-13,INDOMETACINA 25MG C/30 CAP.,437
,14,0,0,2016-06-13,IBUPROFENO 2GR/100ML SUSP. 120ML,55
,14,0,0,2016-06-13,CIPROTERONA + ETINILESTRADIOL 2MG/.035MG C/21 GRAGEAS ,1522
,14,0,0,2016-06-13,CLORHIDRATO DE BIPERIDENO 2MG C/30 TAB.,2798
,14,0,0,2016-06-13,BROMURO DE PIRIDOSTIGMINA 60MG C/20 TAB.,531
,14,0,0,2016-06-13,MOMETASONA 1% UNGUENTO TOPICO TUBO C/30GR,319
,14,0,0,2016-06-13,FLUCONAZOL+ TINIDAZOL 37.5MG/500MG C/4 TAB.,1262
,14,0,0,2016-06-13,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193
,14,0,0,2016-06-13,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADOS,2281
,14,0,0,2016-06-13,CLORMADINONA 5MG C/20 TAB.,494
,14,0,0,2016-06-13,SALMETEROL + FLUTICASONA 25/125 FCO.,2468
,14,0,0,2016-06-13,CEFTIBUTEN 400MG C/10 CAP.,168
,14,0,0,2016-06-13,RISPERIDONA 2MG C/20 TAB.,2698
,13,0,0,2016-06-13,HIDROXIDO DE MAGNESIO 8.5GR SUSP. C/180ML,499
,13,0,0,2016-06-13,NEOMICINA + CAOLIN + PECTINA 36.65MG/500MG SUSP. C/75ML,2629
,13,0,0,2016-06-13,ACIDO ACETILSALICILICO 500MG C/20 TAB.,2768
,13,0,0,2016-06-13,HIDROXIPROPILMETILCELULOSA + DEXTRAN SOL OFT. GOTAS FCO C/15ML,613
,13,0,0,2016-06-13,ETOFENAMATO TUBO CREMA C/40GR,112
,13,0,0,2016-06-13,BETAMETASONA + GENTAMICINA TUBO CREMA C/30GR,276
,13,0,0,2016-06-13,LEVOCETIRIZINA GOTAS C/10ML,2736
,13,0,0,2016-06-13,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370
,13,0,0,2016-06-13,CLINDAMICINA SOL. TOPICA FCO C/30ML,261
,13,0,0,2016-06-13,CIPROFLOXACINO + HIDROCORTISONA + LIDOCAINA SOL. OTICA GOTAS,2789
,13,0,0,2016-06-13,NITROFURANTOINA 50MG C/40 CAP.,523
,13,0,0,2016-06-13,MOXIFLOXACINO + DEXAMETASONA SOL. OFT. GOTAS FCO C/5ML,2923
,13,0,0,2016-06-13,NICERGOLINA 30MG C/20 GRAGEAS,767
,13,0,0,2016-06-13,PIMECROLIMUS 1% CREMA C/30GR,348
,13,0,0,2016-06-13,L-TARTRATO DE TOLTERODINA 2MG C/28 TAB.,2863
,13,0,0,2016-06-13,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947
,12,0,0,2016-06-13,NAFAZOLINA + HIPROMELOSA OFT. GOTAS FCO C/15ML,1007
,12,0,0,2016-06-13,ONDANSETRON 8MG C/10 TAB.,2843
,12,0,0,2016-06-13,GEMFIBROZILO 600MG C/14 TAB.,945
,12,0,0,2016-06-13,DEXAMETASONA 1MG/ML SOL. OFT. GOTAS C/5ML,2814
,12,0,0,2016-06-13,SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR,67
,12,0,0,2016-06-13,BUDESONIDA 0.250MG/ML NEBUL. C/5 AMP. SOBRE 2ML,719
,12,0,0,2016-06-13,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144
,12,0,0,2016-06-13,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677
,12,0,0,2016-06-13,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029
,12,0,0,2016-06-13,MESALAZINA 500MG C/40 GRAGEAS,1533
,12,0,0,2016-06-13,BUDESONIDA + FORMOTEROL 160MG/4.5MCG SPRAY,782
,11,0,0,2016-06-13,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631
,11,0,0,2016-06-13,ACICLOVIR TUBO CREMA C/5GR,2607
,11,0,0,2016-06-13,NIFEDIPINO 10MG C/20 CAP.,2875
,11,0,0,2016-06-13,DICLOXACILINA 250MG SUSP. FCO. C/60ML,1509
,11,0,0,2016-06-13,"ACIDO ASCORBICO + VITAMINA A + ERGOCALCIFERO VIT. A,C,D SOL. GOTAS C/15ML",2770
,11,0,0,2016-06-13,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838
,11,0,0,2016-06-13,PROPRANOLOL 10MG C/50 TAB.,3029
,11,0,0,2016-06-13,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601
,11,0,0,2016-06-13,AMINOFENAZONA + BUFENINA + DIFENILPIRALI C/20 CAP.,363
,11,0,0,2016-06-13,AMINOFENAZONA + BUFENINA + DIFENILPIRALI SOL. GOTAS C/25ML,362
,11,0,0,2016-06-13,VERALIPRIDA 100MG C/20 CAP.,4
,11,0,0,2016-06-13,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552
,11,0,0,2016-06-13,NIMODIPINO 30MG C/30 TAB.,470
,11,0,0,2016-06-13,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37
,11,0,0,2016-06-13,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623
,11,0,0,2016-06-13,POLIETILENGLICOL+ PROPILENGLICOL GOTAS OFT. FCO. C/15ML,996
,11,0,0,2016-06-13,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38
,11,0,0,2016-06-13,BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML,62
,11,0,0,2016-06-13,ISOTRETINOINA 10MG C/30 CAP.,2412
,10,0,0,2016-06-13,CLINDAMICINA 300MG C/2ML AMP.,238
,10,0,0,2016-06-13,OXIDO DE ZINC TUBO CREMA C/30GR,665
,10,0,0,2016-06-13,PROPRANOLOL 20MG C/24 TAB.,2976
,10,0,0,2016-06-13,ACIDO ASCORBICO + VITAMINA + VITAMINA C 1GR C/10 TAB.,2772
,10,0,0,2016-06-13,MONTELUKAST SODICO 5MG C/20 COMP.,779
,10,0,0,2016-06-13,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116
,10,0,0,2016-06-13,DOMPERIDONA SUSP. C/60ML,1011
,10,0,0,2016-06-13,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258
,10,0,0,2016-06-13,INDOMETACINA 50MG C/28 CAP.,525
,10,0,0,2016-06-13,SULFATO DE HIDROXICLOROQUINA 200MG C/20 TAB.,675
,10,0,0,2016-06-13,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375
,10,0,0,2016-06-13,INDACATEROL 150MG C/30 CAP.,2918
,10,0,0,2016-06-13,MEMANTINA 10MG C/28 TAB.,83
,10,0,0,2016-06-13,VENLAFAXINA 75MG C/20 CAP.,602
,10,0,0,2016-06-13,ACIDO IBANDRONICO 150MG C/1 COMP.,1154
,10,0,0,2016-06-13,CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS.,210
,10,0,0,2016-06-13,ANASTROZOL 1MG C/28 TAB.,35
,10,0,0,2016-06-13,LIRAGLUTIDE 0.6MG FLEXPEN,2969
,10,0,0,2016-06-13,ADALIMUMAB 40MG JER. PRELLENEDA,2016
,10,0,0,2016-06-13,ETANERCEPT 25MG FCO. C/4 AMP.,349
,9,0,0,2016-06-13,MECLIZINA + PIRIDOXINA + LIDOCAINA C/1 AMP.,2841
,9,0,0,2016-06-13,MICONAZOL 2% TUBO CREMA C/20GR,534
,9,0,0,2016-06-13,ESPIRONOLACTONA 25MG C/30 TAB.,2572
,9,0,0,2016-06-13,PREDNISONA 50MG C/20 TAB.,689
,9,0,0,2016-06-13,AMOXICILINA/ACIDO CLAVULANICO 200MG/285MG/5ML FCO. C/40ML,1852
,9,0,0,2016-06-13,SUCRALFATO 1GR C/40 TAB.,2653
,9,0,0,2016-06-13,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862
,9,0,0,2016-06-13,CLORMADINONA + MESTRANOL 2MG/80MCG C/21 TAB.,764
,9,0,0,2016-06-13,BUDESONIDA 0.125MG/ML NEBUL. C/5 AMP. SOBRE 2ML,1008
,9,0,0,2016-06-13,SUPLEMENTO DE AMINOACIDOS Y CALORIAS POLVO SOBRE C/110GR,1733
,9,0,0,2016-06-13,ALPRAZOLAM 1MG C/30 COMP. (II),1448
,9,0,0,2016-06-13,ISOCONAZOL 600MG C/1 OVULO,434
,9,0,0,2016-06-13,ERDOSTEINA 300MG C/20 CAP.,1820
,9,0,0,2016-06-13,ETAMSILATO 500MG C/20 COMP.,272
,9,0,0,2016-06-13,PIPERIDOLATO 100MG C/30 GRAGEAS,258
,9,0,0,2016-06-13,REPAGLINIDA 2MG C/30 COMP.,1042
,9,0,0,2016-06-13,CEFUROXIMA 500MG C/10 TAB.,1488
,8,0,0,2016-06-13,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273
,8,0,0,2016-06-13,"BENCILPENICILINA SODICA 1,000,000 UI + 1 FCO. C/2ML AMP. DIL.",707
,8,0,0,2016-06-13,KETOCONAZOL 200MG C/10 TAB.,2625
,8,0,0,2016-06-13,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896
,8,0,0,2016-06-13,TOLNAFTATO 1% SOL. FCO C/20ML,824
,8,0,0,2016-06-13,ESTOLATO DE ERITROMICINA 500MG C/20 TAB.,1905
,8,0,0,2016-06-13,DEXAMETASONA + TOBRAMICINA UNGUENTO OFT. TUBO C/3.5GR,2676
,8,0,0,2016-06-13,NORFLOXACINO 400MG C/20 GRAGEAS,633
,8,0,0,2016-06-13,OXCARBAZEPINA 600MG C/20 GRAGEAS,1724
,8,0,0,2016-06-13,DEXAMETASONA + FENILEFRINA SOL. OFT. FCO. C/10ML,1506
,8,0,0,2016-06-13,PERMETRINA  5% SHAMPOO C/60ML,641
,8,0,0,2016-06-13,AMITRIPTILINA 25MG C/50 TAB.,84
,8,0,0,2016-06-13,PIROXICAM 10MG C/20 CAP.,1079
,8,0,0,2016-06-13,ALPRAZOLAM 0.50MG C/30 TAB. (II),2779
,8,0,0,2016-06-13,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310
,8,0,0,2016-06-13,ACIDO ACEXAMICO + NEOMICINA UNGUENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727
,8,0,0,2016-06-13,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307
,8,0,0,2016-06-13,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138
,8,0,0,2016-06-13,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120
,8,0,0,2016-06-13,VERAPAMILO + TRANDOLAPRIL 180MG/2MG LIB. PROL. C/15 TAB.,1567
,8,0,0,2016-06-13,MOXIFLOXACINO 0.5% SOL. OFT. FCO C/5ML,880
,8,0,0,2016-06-13,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449
,8,0,0,2016-06-13,KETANSERINA + METRONIDAZOL + MICONAZOL 36MG C/10 OVULOS,2245
,8,0,0,2016-06-13,MIRTAZAPINA 30MG C/10 TAB.,3032
,8,0,0,2016-06-13,MIRTAZAPINA 30MG C/12 TAB. DISP.,740
,8,0,0,2016-06-13,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNGUENTO C/30GR,1026
,8,0,0,2016-06-13,TEGASEROD 6MG C/30 COMP.,912
,8,0,0,2016-06-13,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496
,8,0,0,2016-06-13,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000
,8,0,0,2016-06-13,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717
,7,0,0,2016-06-13,ALBENDAZOL 200MG C/2 TAB.,957
,7,0,0,2016-06-13,METRONIDAZOL 5GR SUSP. C/120ML,1453
,7,0,0,2016-06-13,CALAMINA LOCION FCO. 180ML,160
,7,0,0,2016-06-13,DILTIAZEM 180MG LIB. PROL. C/12 TAB.,2818
,7,0,0,2016-06-13,RANITIDINA 150MG JARABE FCO. C/200ML,1494
,7,0,0,2016-06-13,TERAZOSINA 2MG ENV. C/20 TAB.,837
,7,0,0,2016-06-13,CALCIO 500MG ENV. C/12 COMP.,209
,7,0,0,2016-06-13,HIERRO DEXTRAN 100MG/2ML SOL. INY. C/3 AMP.,425
,7,0,0,2016-06-13,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625
,7,0,0,2016-06-13,FORMULA LACTEA DE TERMINO DE 0 A 6 (ETAPA 1) LATA C/350GR,2739
,7,0,0,2016-06-13,FUROSEMIDA 20MG C/36 TAB.,484
,7,0,0,2016-06-13,CARBONATO DE LITIO 300MG C/50 TAB.,243
,7,0,0,2016-06-13,PRAZOSINA 1MG C/30 COMP.,539
,7,0,0,2016-06-13,MEDROXIPROGESTERONA 10MG C/10 TAB.,1555
,7,0,0,2016-06-13,ERDOSTEINA SOL. C/90ML,2963
,7,0,0,2016-06-13,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433
,7,0,0,2016-06-13,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121
,7,0,0,2016-06-13,CINOSTAZOL 100MG C/30 TAB.,2949
,7,0,0,2016-06-13,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979
,7,0,0,2016-06-13,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830
,6,0,0,2016-06-13,CLIOQUINOL TUBO CREMA 30GR,2791
,6,0,0,2016-06-13,ACETONIDO DE FLUOCINOLONA TUBO C/30GR,511
,6,0,0,2016-06-13,DROPROPIZINA 30MG C/15 TAB. ,2413
,6,0,0,2016-06-13,DIMENHIDRINATO JARABE FCO. C/120ML,284
,6,0,0,2016-06-13,TRIBENOSIDO + LIDOCAINA 400MG C/5 SUP.,681
,6,0,0,2016-06-13,OLANZAPINA 10MG C/14 TAB.,1548
,6,0,0,2016-06-13,FLEET FOSFOSODA SOL. ORAL C/45ML,2965
,6,0,0,2016-06-13,ALLIUM CEPAE + ALANTOINA TUBO GEL C/20GR,528
,6,0,0,2016-06-13,LEVOCETIRIZINA SOL. INFANTIL C/150ML,2735
,6,0,0,2016-06-13,TESTOSTERONA 250MG/1ML C/1 AMP.,2882
,6,0,0,2016-06-13,INSULINA HUMANA NPH CARTUCHO 100UI C/2X3ML,421
,6,0,0,2016-06-13,ADAPALENE 1% CREMA C/30GR,1552
,6,0,0,2016-06-13,BRINZOLAMIDA 1% SUSP. OFT. FCO. C/5ML,46
,6,0,0,2016-06-13,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798
,6,0,0,2016-06-13,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251
,6,0,0,2016-06-13,ATOMOXETINA 40MG C/14 CAP.,807
,6,0,0,2016-06-13,ATOMOXETINA 25MG C/14 CAP.,794
,6,0,0,2016-06-13,PRAMIPEXOL 0.5MG C/30 TAB.,2411
,6,0,0,2016-06-13,EZETIMIBA 10MG C/28 TAB.,909
,5,0,0,2016-06-13,SECNIDAZOL 500MG C/8 COMP.,553
,5,0,0,2016-06-13,CISAPRIDA FCO C/60ML,691
,5,0,0,2016-06-13,FOSFATO MONOSODICO 12GR + CIDRATO DE SODI ENEMA EVACUANTE C/133ML,378
,5,0,0,2016-06-13,HIDROXIPROPILMETILCELULOSA + DEXTRAN UNGUENTO TUBO C/3.5GR,612
,5,0,0,2016-06-13,ACETATO DE CALCIO + SULFATO DE ALUMINIO C/12 SOBRES,280
,5,0,0,2016-06-13,CLORHIDRATO DE IMIPRAMINA 25MG C/20 TAB.,2367
,5,0,0,2016-06-13,NIFEDIPINO 20MG LIB. PROL. C/28 COMP.,8
,5,0,0,2016-06-13,NAN SIN LACTOSA FORMULA LACTEA EXCENTA DE LACTOSA LATA PVP. C/400GR,2624
,5,0,0,2016-06-13,ACIDO VALPROICO 250MG C/30 CAP.,264
,5,0,0,2016-06-13,LUTENIA + ZEAXANTINA SUPLEMENTO ALIMENTICIO DE LIB PROLONGADA 57GR C/60 TAB.,926
,5,0,0,2016-06-13,SULFATO DE AMANTADINA 100MG C/30 TAB.,703
,5,0,0,2016-06-13,MICONAZOL 2% TUBO GEL ORAL C/78GR,259
,5,0,0,2016-06-13,ALTHERA POLVO LATA C/450GR,2019
,5,0,0,2016-06-13,ATOMOXETINA 18MG C/14 CAP.,804
,5,0,0,2016-06-13,ATOMOXETINA 60MG C/14 CAP.,966
,5,0,0,2016-06-13,DIAZEPAM + DEXTROPROPOXIFENO + PARACETAMOL C/20 TAB. (II),590
,5,0,0,2016-06-13,LACOSAMIDA 100MG C/28 TAB.,2990
,5,0,0,2016-06-13,DESVENLAFAXINA 50MG C/28 COMP.,2905
,4,0,0,2016-06-13,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437
,4,0,0,2016-06-13,ACICLOVIR COMPRIMIDOS 200MG C/25 COMP.,1424
,4,0,0,2016-06-13,NORFENILEFRINA SOL. GOTAS FCO. C/24ML,2
,4,0,0,2016-06-13,BROMAZEPAM 3MG C/30 TAB.,588
,4,0,0,2016-06-13,RIMANTADINA 100MG C/14 CAP.,2393
,4,0,0,2016-06-13,PEROXIDO DE BENZOILO 10% TUBO GEL C/60GR,115
,4,0,0,2016-06-13,DIGOXINA 0.25MG C/60 TAB.,2816
,4,0,0,2016-06-13,RISPERIDONA 1MG/ML SOL. FCO. C/60ML,2139
,4,0,0,2016-06-13,HIALUNARATO DE SODIO 4.0MG D.U. C/20 ENVASES DE 0.5ML,1112
,4,0,0,2016-06-13,MONTELUKAST SODICO 4MG C/10 TAB.,1143
,4,0,0,2016-06-13,CITICOLINA 500MG C/10 COMP.,2632
,4,0,0,2016-06-13,BUDESONIDA + FORMOTEROL 80MG/4.5MCG SPRAY,1782
,4,0,0,2016-06-13,NEPAFENACO 1.0MG SOL. OFT. GOTAS C/5ML,2072
,4,0,0,2016-06-13,CEFTIBUTEN 36MG/ML SUSP. FCO C/30ML,167
,4,0,0,2016-06-13,BACLOFENO 10MG C/100 TAB.,2980
,4,0,0,2016-06-13,ARIPIPRAZOL 15MG C/10 TAB.,50
,4,0,0,2016-06-13,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891
,4,0,0,2016-06-13,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353
,4,0,0,2016-06-13,RIVASTIGMINA 4.6MG C/30 PARCHES,1746
,3,0,0,2016-06-13,SALBUTAMOL 40MG/100ML JARABE FCO. C/60ML,759
,3,0,0,2016-06-13,CINARIZINA 75MG ENV. C/60 TAB.,237
,3,0,0,2016-06-13,TEOFILINA 100MG C/20 CAP.,2831
,3,0,0,2016-06-13,DIAZEPAM 10MG C/20 COMP. (II),598
,3,0,0,2016-06-13,SILIMARINA 70MG C/20 COMP.,2151
,3,0,0,2016-06-13,SALBUTAMOL 5MG/ML SOL. NEBUL. FCO. C/10ML,866
,3,0,0,2016-06-13,FELODIPINO + METOPROLOL 5/47.5MG C/14 TAB.,1176
,3,0,0,2016-06-13,ESTRADIOL + NORGESTREL 2MG/0.5MG C/21 GRAGEAS (11 BLANCAS Y 10 COLOR),682
,3,0,0,2016-06-13,FLUVOXAMINA 100MG C/15 GRAGEAS,516
,3,0,0,2016-06-13,EPINASTINA 0.05% SOL. FCO. GOTERO C/5ML,2427
,3,0,0,2016-06-13,PREDNISOLONA 3.0MG/ML SOL. PED. C/120ML,1099
,3,0,0,2016-06-13,NEOCATE POLVO C/400GR,2454
,3,0,0,2016-06-13,SALMETEROL + FLUTICASONA 25MCG/50MCG 12GR FCO. C/120 DOSIS,786
,3,0,0,2016-06-13,DECANOATO DE FLUPENTIXOL 20MG C/1 AMP. DE 2ML (III),580
,3,0,0,2016-06-13,LEVETIRACETAM SOL. 100MG C/150ML,2023
,3,0,0,2016-06-13,OLANZAPINA + FLUOXETINA 6/25MG C/14 CAP.,1180
,3,0,0,2016-06-13,DESVENLAFAXINA 100ML C/28 COMP.,2899
,3,0,0,2016-06-13,OLANZAPINA 10MG C/14 TAB. DISPERSABLES,916
,3,0,0,2016-06-13,IMIQUIMOD SOBRES 250MG AL 5% C/12 SOBRES,15
,3,0,0,2016-06-13,LINEZOLID 600MG C/10 TAB.,1060
,2,0,0,2016-06-13,DICLOXACILINA 250MG C/20 CAP.,85
,2,0,0,2016-06-13,DIMENHIDRINATO 50MG C/20 TAB.,2652
,2,0,0,2016-06-13,DROPROPIZINA JARABE C/120ML,2230
,2,0,0,2016-06-13,MALEATO DE TIMOLOL SOL. OFT. 5% C/15ML,451
,2,0,0,2016-06-13,PREDNISOLONA 100MG SOL. FCO. C/100ML,388
,2,0,0,2016-06-13,FLUTICASONA 0.5MG/2ML C/10 AMP.,1069
,2,0,0,2016-06-13,PARECOXIB SODICO 40MG/2ML INY. C/2 AMP.,1481
