,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,44,0,0,2016-03-22,SULFASALAZINA 500MG C/60 GRAGEAS,47,,,,,
,44,0,0,2016-03-22,PLANTAGO OVATA + SENNA ANGUSTIFOLIA 2.71 GR/0.62 GR FCO. GRANULADO C/100GR,11,,,,,
,44,0,0,2016-03-22,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA Y DICLOFENACO SODICO NO.1 - 3 Y NO. - 3 C/JGA AMP.,2803,,,,,
,44,0,0,2016-03-22,NITROFURANTOINA 100MG C/40 CAP.,546,,,,,
,44,0,0,2016-03-22,BETAMETASONA TUBO C/30GR,2784,,,,,
,43,0,0,2016-03-22,CLORHIDRATO DE ALFUZOSINA 10MG LIB. PROL. C/28 TAB.,893,,,,,
,43,0,0,2016-03-22,EZETIMIBA 10MG C/28 TAB.,909,,,,,
,43,0,0,2016-03-22,TIZANIDINA 2MG C/20 TAB.,787,,,,,
,43,0,0,2016-03-22,CLOTRIMAZOL 10MG TUBO CREMA C/20GR,1505,,,,,
,42,0,0,2016-03-22,MESALAZINA 500MG C/40 GRAGEAS,1533,,,,,
,42,0,0,2016-03-22,CIPROFLOXACINO + HIDROCORTISONA + LIDOCAINA SOL. OTICA GOTAS,2789,,,,,
,42,0,0,2016-03-22,ACETONIDO DE FLUOCINOLONA + POLIMIXINA B + NEOMICINA + LIDOCAINA SOL. OTICAS FCO. C/15ML,775,,,,,
,42,0,0,2016-03-22,MONTELUKAST 4MG C/10 SOBRES,1641,,,,,
,42,0,0,2016-03-22,FUROSEMIDA 40MG C/20 TAB.,369,,,,,
,41,0,0,2016-03-22,L-TARTRATO DE TOLTERODINA 2MG C/28 TAB.,2863,,,,,
,41,0,0,2016-03-22,PIMECROLIMUS 1% CREMA C/30GR,348,,,,,
,41,0,0,2016-03-22,CLORHIDRATO DE IMIPRAMINA 25MG C/20 TAB.,2367,,,,,
,41,0,0,2016-03-22,PRAZOSINA 1MG C/30 COMP.,539,,,,,
,41,0,0,2016-03-22,BIFONAZOL TUBO CREMA C/20GR,1271,,,,,
,41,0,0,2016-03-22,ATENOLOL 50MG C/28 TAB.,2782,,,,,
,40,0,0,2016-03-22,CLEBOPRIDA + SIMETICONA C/45 CAP.,2950,,,,,
,40,0,0,2016-03-22,IPRATROPIO + SALBUTAMOL 20MCG/100MCG SUSP. AEROSOL FCO. C/120 DOSIS,186,,,,,
,40,0,0,2016-03-22,BISOPROLOL 5MG C/30 GRAGEAS,1160,,,,,
,40,0,0,2016-03-22,LEVOTIROXINA SODICA + LIOTIRONINA 100MCG/20MCG C/50 TAB.,622,,,,,
,40,0,0,2016-03-22,DESOGESTREL 0.075MG C/28 TAB.,2225,,,,,
,40,0,0,2016-03-22,DILTIAZEM 30MG C/30 COMPS.,2857,,,,,
,40,0,0,2016-03-22,TIAMAZOL 5MG C/20 TAB.,1098,,,,,
,39,0,0,2016-03-22,LEFLUNOMIDA 20MG C/30 COMP.,34,,,,,
,39,0,0,2016-03-22,HIDROXICINA 10MG C/30 TAB.,102,,,,,
,39,0,0,2016-03-22,BUDESONIDA 0.125MG/ML NEBUL. C/5 AMP. SOBRE 2ML,1008,,,,,
,39,0,0,2016-03-22,TOPIRAMATO 100MG C/20 TAB.,2837,,,,,
,39,0,0,2016-03-22,FENITOINA SODICA 100MG C/50 CAP.,2834,,,,,
,39,0,0,2016-03-22,DEXTROMETORFANO + GUAIFENESINA + FENILEF PED. C/30ML,2815,,,,,
,38,0,0,2016-03-22,OXIBUTININA 5MG C/30 TAB.,615,,,,,
,38,0,0,2016-03-22,MONTELUKAST SODICO 5MG C/20 COMP.,779,,,,,
,37,0,0,2016-03-22,RISPERIDONA 1MG C/20 TAB.,1024,,,,,
,37,0,0,2016-03-22,DIMETICONA PANCREATINA 170MG/80MG C/30 GRAGEAS,1094,,,,,
,36,0,0,2016-03-22,ACIDO IBANDRONICO 150MG C/1 COMP.,1154,,,,,
,36,0,0,2016-03-22,MOXIFLOXACINO 400MG C/7 TAB.,86,,,,,
,36,0,0,2016-03-22,NEOMICINA + POLIMIXINA B + DEXAMETASONA SUSP. OFT. FCO. C/5ML,527,,,,,
,36,0,0,2016-03-22, DIOSMINA + HESPERIDINA 500MG C/20 TAB.,2485,,,,,
,36,0,0,2016-03-22,LORAZEPAM 2MG C/40 TAB. (II),575,,,,,
,36,0,0,2016-03-22,ITOPRIDA 50MG C/30 TAB.,2747,,,,,
,36,0,0,2016-03-22,CLORHIDRATO DE AMIODARONA 200MG C/20 TAB.,2795,,,,,
,36,0,0,2016-03-22,CEFALEXINA 250MG/5ML SUSP.,1483,,,,,
,35,0,0,2016-03-22,VENLAFAXINA 75MG C/20 CAP.,602,,,,,
,35,0,0,2016-03-22,HIDROXIPROPILMETILCELULOSA + DEXTRAN UNGUENTO TUBO C/3.5GR,612,,,,,
,35,0,0,2016-03-22,AZITROMICINA 600MG FCO. SUSP. C/15ML,1855,,,,,
,35,0,0,2016-03-22,OXIDO DE ZINC TUBO CREMA C/30GR,665,,,,,
,34,0,0,2016-03-22,RIVAROXABAN 10MG C/10 COMP. RECUBIERTOS,2915,,,,,
,34,0,0,2016-03-22,PROGESTERONA 100MG C/30 PERLAS,1492,,,,,
,34,0,0,2016-03-22,NAN H A 1 FORMULA LACTEA HIPOALERGENICA BIFIDUS LATA PVO. C/400GR,608,,,,,
,34,0,0,2016-03-22,ACICLOVIR 200MG/5ML FCO. C/120ML,501,,,,,
,34,0,0,2016-03-22,FLUCONAZOL 100MG C/10 CAP.,361,,,,,
,33,0,0,2016-03-22,MEMANTINA 10MG C/28 TAB.,83,,,,,
,33,0,0,2016-03-22,PRUCALOPRIDA 2MG C/14 COMP.,2930,,,,,
,33,0,0,2016-03-22,CLOBETASOL 0.044GR TUBO C/40GR,1238,,,,,
,33,0,0,2016-03-22,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADOS,2281,,,,,
,33,0,0,2016-03-22,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552,,,,,
,33,0,0,2016-03-22,ACIDO VALPROICO JARABE 250MG C/120ML,290,,,,,
,33,0,0,2016-03-22,SALBUTAMOL 5MG/ML SOL. NEBUL. FCO. C/10ML,866,,,,,
,33,0,0,2016-03-22,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418,,,,,
,33,0,0,2016-03-22,CLARITROMICINA 250MG SUSP. PED. FCO. C/60ML GRANULOS,467,,,,,
,33,0,0,2016-03-22, IBUPROFENO + PARACETAMOL 325MG C/12 TAB.,3027,,,,,
,33,0,0,2016-03-22,CLORHIDRATO DE BROMHEXINA JARABE C/100ML,1874,,,,,
,32,0,0,2016-03-22,RISPERIDONA 2MG C/20 TAB.,2698,,,,,
,32,0,0,2016-03-22,CIPROFLOXACINO + DEXAMETASONA 3MG/1MG/ML FCO. C/5ML,2697,,,,,
,32,0,0,2016-03-22,FENTERMINA 15MG C/30 TAB.,2964,,,,,
,32,0,0,2016-03-22,KETOCONAZOL POLVO TALCO FCO. C/60GR,191,,,,,
,32,0,0,2016-03-22,CETIRIZINA SOL. FCO. C/50ML,885,,,,,
,32,0,0,2016-03-22,CLORHIDRATO DE TRAMADOL 100MG/ML GOTAS C/10ML,1880,,,,,
,32,0,0,2016-03-22,ALUMINIO + MAGNESIO + DIMETICONA C/50 TAB. (MENTA),699,,,,,
,32,0,0,2016-03-22,METFORMINA + GLIBENCLAMIDA 500MG/5MG C/60 TAB.,1867,,,,,
,32,0,0,2016-03-22,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,,,,
,32,0,0,2016-03-22,METRONIDAZOL 500MG C/30 COMP.,2865,,,,,
,32,0,0,2016-03-22,GLIBENCLAMIDA 5MG C/50 TAB.,1418,,,,,
,31,0,0,2016-03-22,CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS.,210,,,,,
,31,0,0,2016-03-22,CLOBETASOL 0.050% TUBO C/30GR,227,,,,,
,31,0,0,2016-03-22,RIFAXIMINA 200MG C/12 GRAGEAS,1716,,,,,
,31,0,0,2016-03-22,CETIRIZINA SOL 10MG/ML C/10ML,871,,,,,
,31,0,0,2016-03-22,CLARITROMICINA 500MG C/10 TAB.,2092,,,,,
,31,0,0,2016-03-22,DOMPERIDONA 10MG C/30 TAB.,2649,,,,,
,31,0,0,2016-03-22,CLORANFENICOL 5MG/ML GOTAS OFT. C/15ML ,2726,,,,,
,31,0,0,2016-03-22,HIDROXIDO DE MAGNESIO 8.5GR SUSP. C/180ML,499,,,,,
,30,0,0,2016-03-22,BUDESONIDA + FORMOTEROL 160MG/4.5MCG SPRAY,782,,,,,
,30,0,0,2016-03-22,DICLOFENACO SODICO 75MG/3ML SOL. INY. ENV. C/2 AMP.,295,,,,,
,29,0,0,2016-03-22,GEMFIBROZILO 600MG C/14 TAB.,945,,,,,
,29,0,0,2016-03-22,NAPROXENO SODICO + PARACETAMOL 125MG/100MG SUSP. FCO.  C/80ML,1912,,,,,
,29,0,0,2016-03-22,AMPICILINA 500MG C/20 CAP.,2565,,,,,
,29,0,0,2016-03-22,OXIMETAZOLINA 25MG SOL. NASAL FCO. NEB. C/20ML,231,,,,,
,29,0,0,2016-03-22,OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML,230,,,,,
,28,0,0,2016-03-22,AZILSARTAN MEDOXOMILO + CLORTALIDONA 80/12.5 C/28 TAB.,2948,,,,,
,28,0,0,2016-03-22,MICOFENOLATO DE MOFELITO 500MG C/50 TAB.,1648,,,,,
,28,0,0,2016-03-22,NITROFURANTOINA 50MG C/40 CAP.,523,,,,,
,28,0,0,2016-03-22,MOSAPRIDA 5MG C/30 COMP.,1656,,,,,
,28,0,0,2016-03-22,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,,,,
,28,0,0,2016-03-22,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116,,,,,
,28,0,0,2016-03-22,TIBOLONA 2.5MG C/30 TAB.,2658,,,,,
,28,0,0,2016-03-22,ACICLOVIR 400MG C/35 COMP.,545,,,,,
,28,0,0,2016-03-22,KETOCONAZOL 2/100ML SHAMPOO C/1,840,,,,,
,28,0,0,2016-03-22,CISAPRIDA 10MG C/30 TAB.,177,,,,,
,28,0,0,2016-03-22,AMOXICILINA 250MG SUSP. C/75ML,24,,,,,
,28,0,0,2016-03-22,METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616,,,,,
,28,0,0,2016-03-22,METOCLOPRAMIDA 10MG C/20 TAB.,565,,,,,
,27,0,0,2016-03-22,SALMETEROL + FLUTICASONA 25/125 FCO.,2468,,,,,
,27,0,0,2016-03-22,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251,,,,,
,27,0,0,2016-03-22,EPINASTINA 0.05% SOL. FCO. GOTERO C/5ML,2427,,,,,
,27,0,0,2016-03-22,ETINILESTRADIOL + DROSPIRENONA 3MG 24/4 C/28 COMP.,2741,,,,,
,27,0,0,2016-03-22,EMOLIENTE Y HUMECTANTE CON UREA AL 10% LOCION FCO. C/120ML,648,,,,,
,27,0,0,2016-03-22,OLANZAPINA 10MG C/14 TAB.,1548,,,,,
,27,0,0,2016-03-22,PERMETRINA EMULSION C/120 APLICACIONES,2481,,,,,
,27,0,0,2016-03-22,ATENOLOL 100MG C/28 TAB.,849,,,,,
,27,0,0,2016-03-22,DIMETICONA GOTAS C/30ML,323,,,,,
,26,0,0,2016-03-22,NAPROXENO 250MG C /30 TAB.,643,,,,,
,25,0,0,2016-03-22,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564,,,,,
,25,0,0,2016-03-22,INSULINA ASPARTICA ADN RECOM 100UI/1ML 3ML C/5 CARTUCHO,1211,,,,,
,25,0,0,2016-03-22,MOXIFLOXACINO + DEXAMETASONA SOL. OFT. GOTAS FCO C/5ML,2923,,,,,
,25,0,0,2016-03-22,CEFIXIMA DE 200MG C/12 CAP.,1335,,,,,
,25,0,0,2016-03-22,CLINDAMICINA SOL. TOPICA FCO C/30ML,261,,,,,
,25,0,0,2016-03-22,BROMURO DE PIRIDOSTIGMINA 60MG C/20 TAB.,531,,,,,
,25,0,0,2016-03-22,AMINOFENAZONA + BUFENINA + DIFENILPIRALI C/20 CAP.,363,,,,,
,25,0,0,2016-03-22,ETOFENAMATO TUBO CREMA C/40GR,112,,,,,
,25,0,0,2016-03-22,CIPROFLOXACINO SOL. OFT. GOTAS C/5ML,1493,,,,,
,25,0,0,2016-03-22,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,,,
,25,0,0,2016-03-22,PENTOXIFILINA 400MG C/30 GRAGEAS,669,,,,,
,25,0,0,2016-03-22,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693,,,,,
,24,0,0,2016-03-22,ADALIMUMAB 40MG JER. PRELLENEDA,2016,,,,,
,24,0,0,2016-03-22,NIMODIPINO 30MG C/30 TAB.,470,,,,,
,24,0,0,2016-03-22,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861,,,,,
,24,0,0,2016-03-22,FLUNARIZINA 10MG C/20 TAB.,607,,,,,
,24,0,0,2016-03-22,VALPROATO DE MAGNESIO 400MG C/20 TAB.,71,,,,,
,24,0,0,2016-03-22,DEXAMETASONA 1MG/ML SOL. OFT. GOTAS C/5ML,2814,,,,,
,24,0,0,2016-03-22,AMANTADINA + CLORFENAMINA + PARACETAMOL + FENILEFRINA SOL. FCO. C/60ML,2780,,,,,
,24,0,0,2016-03-22,CLORFENAMINA I 50MG JBE. FCO. C/60ML,1503,,,,,
,23,0,0,2016-03-22,CEFTIBUTEN 400MG C/10 CAP.,168,,,,,
,23,0,0,2016-03-22,BETAMETASONA + GENTAMICINA TUBO CREMA C/30GR,276,,,,,
,23,0,0,2016-03-22,PERMETRINA  5% SHAMPOO C/60ML,641,,,,,
,23,0,0,2016-03-22,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601,,,,,
,23,0,0,2016-03-22,PREDNISONA 20MG C/30 TAB.,642,,,,,
,23,0,0,2016-03-22,AMOXICILINA 500MG SUSP. C/75ML ,2945,,,,,
,23,0,0,2016-03-22,MALEATO DE CLORFENAMINA 4MG C/20 TAB.,1889,,,,,
,22,0,0,2016-03-22,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717,,,,,
,22,0,0,2016-03-22,ISOTRETINOINA 10MG C/30 CAP.,2412,,,,,
,22,0,0,2016-03-22,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830,,,,,
,22,0,0,2016-03-22,DICLOFENACO + COLESTIRAMINA 140MG C/20 CAP.,2548,,,,,
,22,0,0,2016-03-22,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722,,,,,
,22,0,0,2016-03-22,BUDESONIDA 0.250MG/ML NEBUL. C/5 AMP. SOBRE 2ML,719,,,,,
,22,0,0,2016-03-22,AMINOFENAZONA + BUFENINA + DIFENILPIRALI SOL. GOTAS C/25ML,362,,,,,
,22,0,0,2016-03-22,RANITIDINA 150MG JARABE FCO. C/200ML,1494,,,,,
,22,0,0,2016-03-22,PANCREATINA+ESTRACTO SECO BILIS BUEY+DIMETILPOLISILOXANO 130/50/40/MG C/30 GRAGEAS,3014,,,,,
,22,0,0,2016-03-22,ACIDO RETINOICO TUBO CREMA C/20GR,1432,,,,,
,22,0,0,2016-03-22,DICLOXACILINA 250MG SUSP. FCO. C/60ML,1509,,,,,
,22,0,0,2016-03-22,INDOMETACINA 25MG C/30 CAP.,437,,,,,
,22,0,0,2016-03-22,TRIMETOPRIMA + SULFAMETOXAZOL 80/400MG C/20 TAB.,852,,,,,
,21,0,0,2016-03-22,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337,,,,,
,21,0,0,2016-03-22,AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944,,,,,
,21,0,0,2016-03-22,BUDESONIDA + FORMOTEROL 320MG/9MCG C/60 DOSIS (POLVO),802,,,,,
,21,0,0,2016-03-22,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946,,,,,
,21,0,0,2016-03-22,OSELTAMIVIR 75MG C/10 CAP.,2654,,,,,
,21,0,0,2016-03-22,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193,,,,,
,21,0,0,2016-03-22,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138,,,,,
,21,0,0,2016-03-22,CARBOXIMETILCELULOSA/ GLICERINA GEL OFT TUBO 10GRS,1128,,,,,
,21,0,0,2016-03-22,OLANZAPINA 5MG C/14 TAB.,599,,,,,
,21,0,0,2016-03-22,CEFUROXIMA 250MG/5ML SUSP. C/50ML,2615,,,,,
,21,0,0,2016-03-22,CLORANFENICOL + HIDROCORTISONA + BENZOCAINA SOL. OTICA FCO. C/10ML,2794,,,,,
,21,0,0,2016-03-22,ACIDO MEFENAMICO 500MG C/20 TAB.,2773,,,,,
,21,0,0,2016-03-22,NEOMICINA + CAOLIN + PECTINA 36.65MG/500MG SUSP. C/75ML,2629,,,,,
,20,0,0,2016-03-22,RIVASTIGMINA 4.6MG C/30 PARCHES,1746,,,,,
,20,0,0,2016-03-22,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496,,,,,
,20,0,0,2016-03-22,SALMETEROL + FLUTICASONA 50/100MCG SOL. INHAL C/60 DOSIS,2493,,,,,
,20,0,0,2016-03-22,FLUCONAZOL+ TINIDAZOL 37.5MG/500MG C/4 TAB.,1262,,,,,
,20,0,0,2016-03-22,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624,,,,,
,20,0,0,2016-03-22,NUTRAMIGEN PREMIUM LATA C/357GR,329,,,,,
,20,0,0,2016-03-22,INSULINA HUMANA 70/30 CARTUCHO C/300U C/2X3ML,427,,,,,
,20,0,0,2016-03-22,ALPRAZOLAM 0.50MG C/30 TAB. (II),2779,,,,,
,20,0,0,2016-03-22,PROPRANOLOL 40MG C/30 TAB.,783,,,,,
,20,0,0,2016-03-22,ACICLOVIR TUBO CREMA C/5GR,2607,,,,,
,19,0,0,2016-03-22,TERAZOSINA 5MG C/30 TAB.,9,,,,,
,19,0,0,2016-03-22,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,,,,
,19,0,0,2016-03-22,INDOMETACINA 50MG C/28 CAP.,525,,,,,
,19,0,0,2016-03-22,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120,,,,,
,19,0,0,2016-03-22,METRONIDAZOL .75% TUBO GEL C/30GR,567,,,,,
,19,0,0,2016-03-22,L-ORNITINA + L-ASPARTATO 3GR C/10 SOBRES GRANULADOS,432,,,,,
,19,0,0,2016-03-22,ETAMSILATO 500MG C/20 COMP.,272,,,,,
,19,0,0,2016-03-22,PIROXICAM 10MG C/20 CAP.,1079,,,,,
,19,0,0,2016-03-22,DIMENHIDRINATO JARABE FCO. C/120ML,284,,,,,
,19,0,0,2016-03-22,CALCITRIOL 0.25MCG C/50 CAP.,1862,,,,,
,19,0,0,2016-03-22,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,,,,,
,19,0,0,2016-03-22,CLORHIDRATO DE BENCIDAMINA 45MG SOL. C/30ML,2668,,,,,
,18,0,0,2016-03-22,LIRAGLUTIDE 0.6MG FLEXPEN,2969,,,,,
,18,0,0,2016-03-22,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179,,,,,
,18,0,0,2016-03-22,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375,,,,,
,18,0,0,2016-03-22,MONTELUKAST SODICO 4MG C/10 TAB.,1143,,,,,
,18,0,0,2016-03-22,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307,,,,,
,18,0,0,2016-03-22,DILTIAZEM 90MG C/20 TAB.,28,,,,,
,18,0,0,2016-03-22,NAN A.R FORMULA LACTEA LATA C/400GR,634,,,,,
,18,0,0,2016-03-22,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,,,,
,18,0,0,2016-03-22,CALCIO 500MG ENV. C/12 COMP.,209,,,,,
,18,0,0,2016-03-22,CALAMINA LOCION FCO. 180ML,160,,,,,
,17,0,0,2016-03-22,ANASTROZOL 1MG C/28 TAB.,35,,,,,
,17,0,0,2016-03-22,ESPIRONOLACTONA 100MG C/30 TAB.,2573,,,,,
,17,0,0,2016-03-22,INDACATEROL 150MG C/30 CAP.,2918,,,,,
,17,0,0,2016-03-22,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,,,,,
,17,0,0,2016-03-22,KETANSERINA + METRONIDAZOL + MICONAZOL 36MG C/10 OVULOS,2245,,,,,
,17,0,0,2016-03-22,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449,,,,,
,17,0,0,2016-03-22,DILTIAZEM 60MG C/30 COMPS.,82,,,,,
,17,0,0,2016-03-22,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840,,,,,
,17,0,0,2016-03-22,AMITRIPTILINA 25MG C/50 TAB.,84,,,,,
,17,0,0,2016-03-22,DROPROPIZINA 30MG C/15 TAB. ,2413,,,,,
,17,0,0,2016-03-22,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,,,,,
,17,0,0,2016-03-22,TRIMEBUTINA 200MG C/20 TAB,3037,,,,,
,17,0,0,2016-03-22,NIFEDIPINO 10MG C/20 CAP.,2875,,,,,
,16,0,0,2016-03-22,ETANERCEPT 25MG FCO. C/4 AMP.,349,,,,,
,16,0,0,2016-03-22,NICERGOLINA 30MG C/20 GRAGEAS,767,,,,,
,16,0,0,2016-03-22,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,,,,,
,16,0,0,2016-03-22,AZATIOPRINA 50MG C/50 TAB.,51,,,,,
,16,0,0,2016-03-22,CLEBOPRIDA 500MG C/30 COMP.,2914,,,,,
,16,0,0,2016-03-22,ALBENDAZOL 200MG C/2 TAB.,957,,,,,
,15,0,0,2016-03-22,RIVAROXABAN 20MG C/28 COMP.,2937,,,,,
,15,0,0,2016-03-22,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,,,,,
,15,0,0,2016-03-22,CARVEDILOL 25MG C/14 TAB.,2594,,,,,
,15,0,0,2016-03-22,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,,,
,15,0,0,2016-03-22,CLORMADINONA 5MG C/20 TAB.,494,,,,,
,15,0,0,2016-03-22,MOMETASONA 1% UNGUENTO TOPICO TUBO C/30GR,319,,,,,
,15,0,0,2016-03-22,ERDOSTEINA 300MG C/20 CAP.,1820,,,,,
,15,0,0,2016-03-22,SILIMARINA 70MG C/20 COMP.,2151,,,,,
,15,0,0,2016-03-22,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310,,,,,
,15,0,0,2016-03-22,PROPRANOLOL 10MG C/50 TAB.,3029,,,,,
,15,0,0,2016-03-22,CIPROTERONA + ETINILESTRADIOL 2MG/.035MG C/21 GRAGEAS ,1522,,,,,
,15,0,0,2016-03-22,ESTOLATO DE ERITROMICINA 500MG C/20 TAB.,1905,,,,,
,15,0,0,2016-03-22,ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML,95,,,,,
,14,0,0,2016-03-22,TEGASEROD 6MG C/30 COMP.,912,,,,,
,14,0,0,2016-03-22,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947,,,,,
,14,0,0,2016-03-22,PRAMIPEXOL 0.5MG C/30 TAB.,2411,,,,,
,14,0,0,2016-03-22,ATOMOXETINA 25MG C/14 CAP.,794,,,,,
,14,0,0,2016-03-22,ESTRADIOL + TRIMEGESTONA CONTINUO 1MG/.125MG C/28 GRAGEAS,842,,,,,
,14,0,0,2016-03-22,TACROLIMUS 1MG C/50 TAB.,2894,,,,,
,14,0,0,2016-03-22,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121,,,,,
,14,0,0,2016-03-22,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,,,
,14,0,0,2016-03-22,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,,,,
,14,0,0,2016-03-22,ACIDO ACEXAMICO + NEOMICINA UNGUENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727,,,,,
,14,0,0,2016-03-22,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968,,,,,
,14,0,0,2016-03-22,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370,,,,,
,14,0,0,2016-03-22,LAMOTRIGINA 25MG C/28 TAB. DISP.,709,,,,,
,14,0,0,2016-03-22,CLORHIDRATO DE BIPERIDENO 2MG C/30 TAB.,2798,,,,,
,14,0,0,2016-03-22,BROMAZEPAM 3MG C/30 TAB.,588,,,,,
,14,0,0,2016-03-22,SUCRALFATO 1GR C/40 TAB.,2653,,,,,
,14,0,0,2016-03-22,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,,,
,14,0,0,2016-03-22,ESPIRONOLACTONA 25MG C/30 TAB.,2572,,,,,
,14,0,0,2016-03-22,ACIDO ACETILSALICILICO 500MG C/20 TAB.,2768,,,,,
,14,0,0,2016-03-22,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273,,,,,
,14,0,0,2016-03-22,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,,,,,
,13,0,0,2016-03-22,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000,,,,,
,13,0,0,2016-03-22,DESVENLAFAXINA 50MG C/28 COMP.,2905,,,,,
,13,0,0,2016-03-22,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891,,,,,
,13,0,0,2016-03-22,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNGUENTO C/30GR,1026,,,,,
,13,0,0,2016-03-22,BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML,62,,,,,
,13,0,0,2016-03-22,MIRTAZAPINA 30MG C/10 TAB.,3032,,,,,
,13,0,0,2016-03-22,PARACETAMOL + CODEINA 500MG/30MG C/30 CAP. (II),596,,,,,
,13,0,0,2016-03-22,ADAPALENE 1% CREMA C/30GR,1552,,,,,
,13,0,0,2016-03-22,LUTENIA + ZEAXANTINA SUPLEMENTO ALIMENTICIO DE LIB PROLONGADA 57GR C/60 TAB.,926,,,,,
,13,0,0,2016-03-22,LEVOCETIRIZINA GOTAS C/10ML,2736,,,,,
,13,0,0,2016-03-22,SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR,67,,,,,
,13,0,0,2016-03-22,AMOXICILINA/ACIDO CLAVULANICO 200MG/285MG/5ML FCO. C/40ML,1852,,,,,
,13,0,0,2016-03-22,KETOCONAZOL 200MG C/10 TAB.,2625,,,,,
,12,0,0,2016-03-22,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353,,,,,
