STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,MELOXICAM 7.5MG C/14 TAB.,2623,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,ALOPURINOL 300MG C/20 TAB.,54,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,POLIETILENGLICOL FCO. POLVO C/255GR,256,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,CITRATO DE SILDENAFIL 50MG C/4 TAB.,2790,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,TELMISARTAN 40MG C/28 TAB.,968,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,FOSFATO SODICO DE DEXAMETASONA 4MG/ML C/1 AMP. DE 2ML,2853,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,CLORHIDRATO DE TRAMADOL 50MG C/10 CAP.,976,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,BROMURO DE TIOTROPIO 18MCG C/20 CAP.,777,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,AMANTADINA + CLORFENAMINA + PARACETAMOL FCO. C/60ML,30,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,SAXAGLIPITINA + METFORMINA 5MG/1000MG C/28 TAB.,2929,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,INSULINA HUMANA NPH CARTUCHO 100UI C/2X3ML,421,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,TROXERUTINA + CUMARINA 180MG/30MG C/30 GRAGEAS,1075,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,ENALAPRIL 5MG C/30 TAB.,1513,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,CLORTALIDONA 50MG C/20 TAB.,182,,,,,,,,,,,,,,,,,,,
,54,0,0,2016-07-06,CETIRIZINA SOL 10MG/ML C/10ML,871,,,,,,,,,,,,,,,,,,,
,54,0,0,2016-07-06,LORAZEPAM 2MG C/40 TAB. (II),575,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,DOMPERIDONA 10MG C/30 TAB.,2649,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,OXIDO DE ZINC TUBO CREMA C/30GR,665,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,ACETONIDO DE FLUOCINOLONA + POLIMIXINA B + NEOMICINA + LIDOCAINA SOL. OTICAS FCO. C/15ML,775,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,FUROSEMIDA 40MG C/20 TAB.,369,,,,,,,,,,,,,,,,,,,
,54,0,0,2016-07-06,CLARITROMICINA 500MG C/10 TAB.,2092,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,GLIBENCLAMIDA 5MG C/50 TAB.,1418,,,,,,,,,,,,,,,,,,,
,54,0,0,2016-07-06,CLOBETASOL 0.050% TUBO C/30GR,227,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,METOCLOPRAMIDA 10MG C/20 TAB.,565,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,PREDNISONA 20MG C/30 TAB.,642,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,FLUCONAZOL 100MG C/10 CAP.,361,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693,,,,,,,,,,,,,,,,,,,1
,53,0,0,2016-07-06,AMOXICILINA 500MG SUSP. C/75ML ,2945,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,MECLIZINA + PIRIDOXINA SOL. GOTAS FCO. C/10ML,2634,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,NEOMICINA + CAOLIN + PECTINA 36.65MG/500MG SUSP. C/75ML,2629,,,,,,,,,,,,,,,,,,,
,53,0,0,2016-07-06,KETOROLACO 10MG C/10 TAB.,1202,,,,,,,,,,,,,,,,,,,
,51,0,0,2016-07-06,BISOPROLOL 5MG C/30 GRAGEAS,1160,,,,,,,,,,,,,,,,,,,
,51,0,0,2016-07-06,CLORHIDRATO DE IMIPRAMINA 25MG C/20 TAB.,2367,,,,,,,,,,,,,,,,,,,
,51,0,0,2016-07-06,PROGESTERONA 100MG C/30 PERLAS,1492,,,,,,,,,,,,,,,,,,,
,50,0,0,2016-07-06,VENLAFAXINA 75MG C/20 CAP.,602,,,,,,,,,,,,,,,,,,,
,48,0,0,2016-07-06,PRASUGREL 10MG C/14 TAB.,2900,,,,,,,,,,,,,,,,,,,
,48,0,0,2016-07-06,MEMANTINA 10MG C/28 TAB.,83,,,,,,,,,,,,,,,,,,,
,48,0,0,2016-07-06,DIMETICONA PANCREATINA 170MG/80MG C/30 GRAGEAS,1094,,,,,,,,,,,,,,,,,,,
,46,0,0,2016-07-06,TOPIRAMATO 25MG C/28 TAB.,2578,,,,,,,,,,,,,,,,,,,
,45,0,0,2016-07-06,PRAZOSINA 1MG C/30 COMP.,539,,,,,,,,,,,,,,,,,,,
,46,0,0,2016-07-06,HIDROXIPROPILMETILCELULOSA + DEXTRAN UNGUENTO TUBO C/3.5GR,612,,,,,,,,,,,,,,,,,,,
,45,0,0,2016-07-06,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193,,,,,,,,,,,,,,,,,,,
,43,0,0,2016-07-06,CLONAZEPAM 2.5MG/1ML GOTAS 10ML (II),468,,,,,,,,,,,,,,,,,,,
,44,0,0,2016-07-06,CIPROFLOXACINO + HIDROCORTISONA + LIDOCAINA SOL. OTICA GOTAS,2789,,,,,,,,,,,,,,,,,,,
,43,0,0,2016-07-06,FENTERMINA 15MG C/30 TAB.,2964,,,,,,,,,,,,,,,,,,,
,44,0,0,2016-07-06,ADALIMUMAB 40MG JER. PRELLENEDA,2016,,,,,,,,,,,,,,,,,,,
,43,0,0,2016-07-06,PENTOXIFILINA 400MG C/30 GRAGEAS,669,,,,,,,,,,,,,,,,,,,
,44,0,0,2016-07-06,BROMURO DE PIRIDOSTIGMINA 60MG C/20 TAB.,531,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,LACTULOSA 66.66GR JARABE FCO. C/125ML,1881,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,DIMETICONA + GUAIAZULENE C/14 SOBRES,2689,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,TRIAZOLAM 0.250MG C/30 TAB.,582,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,MONTELUKAST 4MG C/10 SOBRES,1641,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,BRIMONIDINA + TIMOLOL + DORSOLAMINA 20/5/2ML SOL. OFT. C/5ML,1546,,,,,,,,,,,,,,,,,,,
,41,0,0,2016-07-06,METRONIDAZOL + MICONAZOL 750MG/200MG C/7 OVULOS VAGINALES,1263,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,AMANTADINA + CLORFENAMINA + PARACETAMOL + FENILEFRINA SOL. FCO. C/60ML,2780,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,MALEATO DE CLORFENAMINA 4MG C/20 TAB.,1889,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,METRONIDAZOL 500MG C/30 COMP.,2865,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337,,,,,,,,,,,,,,,,,,,
,42,0,0,2016-07-06,SUBSALICILATO DE BISMUTO SUSP. FCO C/120ML,2868,,,,,,,,,,,,,,,,,,,
,40,0,0,2016-07-06,PIMECROLIMUS 1% CREMA C/30GR,348,,,,,,,,,,,,,,,,,,,1
,39,0,0,2016-07-06,DESOGESTREL 0.075MG C/28 TAB.,2225,,,,,,,,,,,,,,,,,,,
,39,0,0,2016-07-06,CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS.,210,,,,,,,,,,,,,,,,,,,1
,40,0,0,2016-07-06,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,,,,,,,,,,,,,,,,,
,40,0,0,2016-07-06,ACICLOVIR 400MG C/35 COMP.,545,,,,,,,,,,,,,,,,,,,
,40,0,0,2016-07-06,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601,,,,,,,,,,,,,,,,,,,
,40,0,0,2016-07-06,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120,,,,,,,,,,,,,,,,,,,
,38,0,0,2016-07-06,CLORHIDRATO DE AMIODARONA 200MG C/20 TAB.,2795,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-07-06,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116,,,,,,,,,,,,,,,,,,,
,38,0,0,2016-07-06,RIVASTIGMINA 4.6MG C/30 PARCHES,1746,,,,,,,,,,,,,,,,,,,
,37,0,0,2016-07-06,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840,,,,,,,,,,,,,,,,,,,
,35,0,0,2016-07-06,MESALAZINA 500MG C/40 GRAGEAS,1533,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-07-06,L-TARTRATO DE TOLTERODINA 2MG C/28 TAB.,2863,,,,,,,,,,,,,,,,,,,
,35,0,0,2016-07-06,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,,,,,,,,,,,,,,,,,,
,35,0,0,2016-07-06,NITROFURANTOINA 50MG C/40 CAP.,523,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-07-06,MOXIFLOXACINO + DEXAMETASONA SOL. OFT. GOTAS FCO C/5ML,2923,,,,,,,,,,,,,,,,,,,
,35,0,0,2016-07-06,RANITIDINA 150MG JARABE FCO. C/200ML,1494,,,,,,,,,,,,,,,,,,,
,35,0,0,2016-07-06,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-07-06,TERAZOSINA 5MG C/30 TAB.,9,,,,,,,,,,,,,,,,,,,
,35,0,0,2016-07-06,DEXAMETASONA 1MG/ML SOL. OFT. GOTAS C/5ML,2814,,,,,,,,,,,,,,,,,,,
,36,0,0,2016-07-06,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,,,,,,,,,,,,,,,,,,
,33,0,0,2016-07-06,CLOBETASOL 0.044GR TUBO C/40GR,1238,,,,,,,,,,,,,,,,,,,
,34,0,0,2016-07-06,NIMODIPINO 30MG C/30 TAB.,470,,,,,,,,,,,,,,,,,,,
,33,0,0,2016-07-06,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,NIFEDIPINO 30MG LIB. PROL. C/30 TAB.,2682,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,SALMETEROL + FLUTICASONA 25/125 FCO.,2468,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,FLUCONAZOL+ TINIDAZOL 37.5MG/500MG C/4 TAB.,1262,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,CISAPRIDA 10MG C/30 TAB.,177,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,GEMFIBROZILO 600MG C/14 TAB.,945,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,DROPROPIZINA 30MG C/15 TAB. ,2413,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,DESVENLAFAXINA 50MG C/28 COMP.,2905,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,ALFAMETILDOPA 250MG C/30 TAB.,426,,,,,,,,,,,,,,,,,,,
,32,0,0,2016-07-06,MEBENDAZOL SUSP. FCO. C/30ML,2626,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-07-06,MONTELUKAST SODICO 4MG C/10 TAB.,1143,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-07-06,OLANZAPINA 10MG C/14 TAB.,1548,,,,,,,,,,,,,,,,,,,
,30,0,0,2016-07-06,MICOFENOLATO DE MOFELITO 500MG C/50 TAB.,1648,,,,,,,,,,,,,,,,,,,
,30,0,0,2016-07-06,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-07-06,METRONIDAZOL .75% TUBO GEL C/30GR,567,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-07-06,LEVOCETIRIZINA GOTAS C/10ML,2736,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-07-06,DESVENLAFAXINA 100ML C/28 COMP.,2899,,,,,,,,,,,,,,,,,,,
,29,0,0,2016-07-06,ERITROMICINA 250MG/5ML SUSP. C/100ML,2564,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-07-06,LEFLUNOMIDA 20MG C/30 COMP.,34,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-07-06,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251,,,,,,,,,,,,,,,,,,,
,28,0,0,2016-07-06,ESTROGENOS CONJUGADOS 0.625MG C/42 TAB.,2855,,,,,,,,,,,,,,,,,,,
,25,0,0,2016-07-06,FENITOINA SODICA 100MG C/50 CAP.,2834,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-07-06,RISPERIDONA 1MG C/20 TAB.,1024,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-07-06,CLARITROMICINA 250MG SUSP. PED. FCO. C/60ML GRANULOS,467,,,,,,,,,,,,,,,,,,,
,25,0,0,2016-07-06,RIVAROXABAN 10MG C/10 COMP. RECUBIERTOS,2915,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-07-06,PERMETRINA  5% SHAMPOO C/60ML,641,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-07-06,BUDESONIDA + FORMOTEROL 320MG/9MCG C/60 DOSIS (POLVO),802,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-07-06,ETAMSILATO 500MG C/20 COMP.,272,,,,,,,,,,,,,,,,,,,
,25,0,0,2016-07-06,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-07-06,LEVETIRACETAM SOL. 100MG C/150ML,2023,,,,,,,,,,,,,,,,,,,
,26,0,0,2016-07-06,CARBAMAZEPINA SUSP. 2G/100ML,147,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-07-06,BUDESONIDA 0.250MG/ML NEBUL. C/5 AMP. SOBRE 2ML,719,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-07-06,CEFTIBUTEN 400MG C/10 CAP.,168,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-07-06,ISOTRETINOINA 10MG C/30 CAP.,2412,,,,,,,,,,,,,,,,,,,
,24,0,0,2016-07-06,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,,,,,,,,,,,,,,,,,,,
,23,0,0,2016-07-06,DILTIAZEM 180MG LIB. PROL. C/12 TAB.,2818,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,DICLOFENACO POTASICO 15MG SUSP. GOTAS C/20ML,2611,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,CLORHIDRATO DE BENCIDAMINA TUBO CREMA C/60GR,57,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,INSULINA LISPRO + PROTAMINA 2X3ML C/300 UNIDADES,420,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,TRIAMCINOLONA 56.10MG SUSP. FCO C/16.5ML,610,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,ACIDO TIOCTICO 600MG C/30 TAB.,848,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,CLONIXINATO DE LISINA 250MG C/10 TAB.,1499,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,CABERGOLINA 0.5MG C/2 TAB.,282,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,GABAPENTINA 400MG C/15 CAP.,148,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,SULFASALAZINA 500MG C/60 GRAGEAS,47,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,OXIMETAZOLINA 25MG SOL. NASAL FCO. NEB. C/20ML,231,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,METFORMINA + GLIBENCLAMIDA 500MG/5MG C/60 TAB.,1867,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,RISPERIDONA 2MG C/20 TAB.,2698,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,EPINASTINA 0.05% SOL. FCO. GOTERO C/5ML,2427,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,INSULINA HUMANA 70/30 CARTUCHO C/300U C/2X3ML,427,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,NAN A.R FORMULA LACTEA LATA C/400GR,634,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,SALMETEROL + FLUTICASONA 50/100MCG SOL. INHAL C/60 DOSIS,2493,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,DILTIAZEM 90MG C/20 TAB.,28,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,PROPRANOLOL 10MG C/50 TAB.,3029,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,LIRAGLUTIDE 0.6MG FLEXPEN,2969,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,TEGASEROD 6MG C/30 COMP.,912,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,ALBENDAZOL 200MG C/2 TAB.,957,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,ANASTROZOL 1MG C/28 TAB.,35,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML,95,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,SUCRALFATO 1GR C/40 TAB.,2653,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,MECLIZINA + PIRIDOXINA + LIDOCAINA C/1 AMP.,2841,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,NIFEDIPINO 20MG LIB. PROL. C/28 COMP.,8,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,NAN SIN LACTOSA FORMULA LACTEA EXCENTA DE LACTOSA LATA PVP. C/400GR,2624,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,ALLIUM CEPAE + ALANTOINA TUBO GEL C/20GR,528,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,ATOMOXETINA 60MG C/14 CAP.,966,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,CINARIZINA 75MG ENV. C/60 TAB.,237,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,NEPAFENACO 1.0MG SOL. OFT. GOTAS C/5ML,2072,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,SALBUTAMOL 40MG/100ML JARABE FCO. C/60ML,759,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,METRONIDAZOL 5GR SUSP. C/120ML,1453,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,EPLERENONA 25MG C/30 TAB.,445,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,BRINZOLAMIDA 1% SUSP. OFT. FCO. C/5ML,46,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,DEXAMETASONA + FENILEFRINA SOL. OFT. FCO. C/10ML,1506,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,ACETONIDO DE FLUOCINOLONA TUBO C/30GR,511,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,SECNIDAZOL 500MG C/8 COMP.,553,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,GLIBENCLAMIDA + METFORMINA 5MG/1000MG C/40 TAB.,790,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,CISAPRIDA FCO C/60ML,691,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,"BENCILPENICILINA SODICA 1,000,000 UI + 1 FCO. C/2ML AMP. DIL.",707,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,MICONAZOL 400MG C/3 OVULOS,1904,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,COLCHICINA 1MG C/20 TAB.,185,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,FENITOINA SODICA SUSP. C/237ML,2833,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,PREDNISOLONA 10MG SUSP. OFT. C/5ML,784,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,CLORANFENICOL TUBO OFT. C/5GR,2674,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,RITUXIMAB 500MG/50ML C/1,1193,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,FINGOLIMOD 0.5MG C/28 CAP.,2925,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,LOPINAVIR + RITONAVIR 200MG/50MG C/120 TAB.,1759,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,CLORHIDRATO DE METILFENIDATO 10MG C/30 COMP. (III),592,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,CLOBAZAM 10MG C/30 TAB.,581,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,NAFAZOLINA 5% SOL. OFT. GOTERO FCO. C/15ML ,2597,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,AMPICILINA 250MG SUSP. C/60ML,2781,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,CAPECITABINA 500MG C/120 GRAGEAS,898,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,OCTREOTIDA LAR 20MG I.M. AMP.,2751,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,MESILATO DE IMATINIB 100MG C/60 CAP.,1246,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,NILOTIMIB 200MG C/28 CAP.,2936,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,BROMOCRIPTINA 2.5MG C/14 TAB.,2785,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,ESTOLATO DE ERITROMICINA 125MG SUSP. PED. C/100ML,1906,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,GLATIRAMER 20MG/ML SOL. INY. C/28 JER. PRELLENADA,224,,,,,,,,,,,,,,,,,,,1
,22,0,0,2016-07-06,OMALIZUMAB 150MG SOL. INY. C/1 AMP.,1366,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,ACIDO ZOLEDRONICO 4MG AMP. FCO. 5ML,907,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,METRONIDAZOL 2.5GR SUSP. C/120ML,2628,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,APIXABAN 2.5MG C/60 TAB.,3019,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,TOFACITINIB 5MG C/56 TAB.,3024,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,RALTEGRAVIR 400MG FCO. C/60 COMP.,2389,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,DENOSUMAB 60MG C/10ML,3021,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,CINACALCET 30MG C/30 COMP.,2983,,,,,,,,,,,,,,,,,,,
,22,0,0,2016-07-06,TACROLIMUS 1MG LIB.PROL. C/50 TAB. ,3004,,,,,,,,,,,,,,,,,,,
,21,0,0,2016-07-06,GLICEROL SUP. PED. C/10,331,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML,218,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADOS,2281,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,SALMETEROL + FLUTICASONA 50MCG/500MG FCO. C/60 DOSIS,2738,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,RIVAROXABAN 20MG C/28 COMP.,2937,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,SULFATO DE AMANTADINA 100MG C/30 TAB.,703,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNGUENTO C/30GR,1026,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,AMOXICILINA/ACIDO CLAVULANICO 200MG/285MG/5ML FCO. C/40ML,1852,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,OLANZAPINA + FLUOXETINA 6/25MG C/14 CAP.,1180,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ALTHERA POLVO LATA C/450GR,2019,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,TOLNAFTATO 1% SOL. FCO C/20ML,824,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ATOMOXETINA 40MG C/14 CAP.,807,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,ACICLOVIR COMPRIMIDOS 200MG C/25 COMP.,1424,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,BUDESONIDA + FORMOTEROL 80MG/4.5MCG SPRAY,1782,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,OLANZAPINA 10MG C/14 TAB. DISPERSABLES,916,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,DECANOATO DE FLUPENTIXOL 20MG C/1 AMP. DE 2ML (III),580,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,RISPERIDONA 1MG/ML SOL. FCO. C/60ML,2139,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,DIPROPIONATO DE BETAMETASONA Y FOSFATO D 5MG/2MG JER. PRELLENADA DE 1ML,2851,,,,,,,,,,,,,,,,,,,
,20,0,0,2016-07-06,DIAZEPAM 10MG C/20 COMP. (II),598,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,BETAMETASONA PEDIATRICA  50MG GOTAS FCO. C/60ML,171,,,,,,,,,,,,,,,,,,,
,19,0,0,2016-07-06,CLORHIDRATO AMITRIPTILINA + DIAZEPAM + PERFENACINA 10MG/3MG/2MG C/30 TAB.,574,,,,,,,,,,,,,,,,,,,
