STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR
,61,0,0,2016-01-22,BUDESONIDA + FORMOTEROL 160MG/4.5MCG SPRAY,782
,58,0,0,2016-01-22,ADALIMUMAB 40MG JER. PRELLENEDA,2016
,58,0,0,2016-01-22,AMANTADINA + CLORFENAMINA + PARACETAMOL FCO. C/60ML,30
,58,0,0,2016-01-22,INSULINA HUMANA NPH CARTUCHO 100UI C/2X3ML,421
,58,0,0,2016-01-22,CLARITROMICINA 250MG SUSP. PED. FCO. C/60ML GRANULOS,467
,58,0,0,2016-01-22,SALMETEROL + FLUTICASONA 25/125 FCO.,2468
,57,0,0,2016-01-22,NITROFURANTOINA 100MG C/40 CAP.,546
,57,0,0,2016-01-22,CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS.,210
,57,0,0,2016-01-22,AMINOFENAZONA + BUFENINA + DIFENILPIRALI SOL. GOTAS C/25ML,362
,57,0,0,2016-01-22,AZILSARTAN MEDOXOMILO + CLORTALIDONA 80/12.5 C/28 TAB.,2948
,57,0,0,2016-01-22,ALUMINIO + MAGNESIO + DIMETICONA C/50 TAB. (MENTA),699
,56,0,0,2016-01-22,MOXIFLOXACINO 400MG C/7 TAB.,86
,56,0,0,2016-01-22,AMANTADINA + CLORFENAMINA + PARACETAMOL + FENILEFRINA SOL. FCO. C/60ML,2780
,56,0,0,2016-01-22,CETIRIZINA SOL. FCO. C/50ML,885
,55,0,0,2016-01-22,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116
,55,0,0,2016-01-22,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552
,55,0,0,2016-01-22,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418
,55,0,0,2016-01-22,CLORFENAMINA I 50MG JBE. FCO. C/60ML,1503
,54,0,0,2016-01-22,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADOS,2281
,54,0,0,2016-01-22,OXIMETAZOLINA + ALCOHOL POLIVINILICO 0.25MG SOL. OFT. FCO. C/10ML,659
,54,0,0,2016-01-22,CLOTRIMAZOL 10MG TUBO CREMA C/20GR,1505
,54,0,0,2016-01-22,RISPERIDONA 2MG C/20 TAB.,2698
,54,0,0,2016-01-22,HIDROXIDO DE MAGNESIO 8.5GR SUSP. C/180ML,499
,54,0,0,2016-01-22,NITROFURANTOINA 50MG C/40 CAP.,523
,53,0,0,2016-01-22,OLANZAPINA 10MG C/14 TAB.,1548
,53,0,0,2016-01-22,BIFONAZOL TUBO CREMA C/20GR,1271
,53,0,0,2016-01-22,NAPROXENO 250MG C /30 TAB.,643
,53,0,0,2016-01-22,PREDNISONA 20MG C/30 TAB.,642
,53,0,0,2016-01-22,MONTELUKAST SODICO 4MG C/10 TAB.,1143
,52,0,0,2016-01-22,ATENOLOL 100MG C/28 TAB.,849
,52,0,0,2016-01-22,CLORHIDRATO DE TRAMADOL 100MG C/10 TAB.,855
,51,0,0,2016-01-22,DIMETICONA GOTAS C/30ML,323
,50,0,0,2016-01-22,AMOXICILINA 250MG SUSP. C/75ML,24
,48,0,0,2016-01-22,ACETONIDO DE FLUOCINOLONA + POLIMIXINA B + NEOMICINA + LIDOCAINA SOL. OTICAS FCO. C/15ML,775
,48,0,0,2016-01-22,MOXIFLOXACINO + DEXAMETASONA SOL. OFT. GOTAS FCO C/5ML,2923
,48,0,0,2016-01-22,FLUCONAZOL+ TINIDAZOL 37.5MG/500MG C/4 TAB.,1262
,47,0,0,2016-01-22,PENTOXIFILINA 400MG C/30 GRAGEAS,669
,47,0,0,2016-01-22,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693
,46,0,0,2016-01-22,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817
,46,0,0,2016-01-22,ETINILESTRADIOL + DROSPIRENONA 3MG 24/4 C/28 COMP.,2741
,46,0,0,2016-01-22,RANITIDINA 150MG JARABE FCO. C/200ML,1494
,46,0,0,2016-01-22,TIBOLONA 2.5MG C/30 TAB.,2658
,45,0,0,2016-01-22,CEFIXIMA DE 200MG C/12 CAP.,1335
,45,0,0,2016-01-22,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808
,45,0,0,2016-01-22,BUDESONIDA 0.250MG/ML NEBUL. C/5 AMP. SOBRE 2ML,719
,45,0,0,2016-01-22,BROMURO DE PIRIDOSTIGMINA 60MG C/20 TAB.,531
,45,0,0,2016-01-22,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861
,44,0,0,2016-01-22,VALPROATO DE MAGNESIO 400MG C/20 TAB.,71
,44,0,0,2016-01-22,NEOMICINA + POLIMIXINA B + DEXAMETASONA UNG?ENTO OFTALMICO TUBO C/3.5GR,526
,44,0,0,2016-01-22,KETOCONAZOL POLVO TALCO FCO. C/60GR,191
,44,0,0,2016-01-22,METFORMINA + GLIBENCLAMIDA 500MG/5MG C/60 TAB.,1867
,44,0,0,2016-01-22,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251
,44,0,0,2016-01-22,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193
,43,0,0,2016-01-22,AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944
,42,0,0,2016-01-22,NUTRAMIGEN PREMIUM LATA C/357GR,329
,42,0,0,2016-01-22,PERMETRINA EMULSION C/120 APLICACIONES,2481
,42,0,0,2016-01-22,PERMETRINA  5% SHAMPOO C/60ML,641
,42,0,0,2016-01-22,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564
,42,0,0,2016-01-22,ISOTRETINOINA 10MG C/30 CAP.,2412
,42,0,0,2016-01-22,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946
,42,0,0,2016-01-22,OLANZAPINA 5MG C/14 TAB.,599
,42,0,0,2016-01-22,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496
,41,0,0,2016-01-22,DESOGESTREL 0.075MG C/28 TAB.,2225
,41,0,0,2016-01-22,AMOXICILINA 500MG SUSP. C/75ML ,2945
,41,0,0,2016-01-22,RIVASTIGMINA 4.6MG C/30 PARCHES,1746
,41,0,0,2016-01-22,PROPRANOLOL 40MG C/30 TAB.,783
,40,0,0,2016-01-22,EMOLIENTE Y HUMECTANTE CON UREA AL 10% LOCION FCO. C/120ML,648
,40,0,0,2016-01-22,PARACETAMOL 750MG C/10 TAB.,2582
,40,0,0,2016-01-22,NAN A.R FORMULA LACTEA LATA C/400GR,634
,39,0,0,2016-01-22,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717
,39,0,0,2016-01-22,CISAPRIDA 10MG C/30 TAB.,177
,39,0,0,2016-01-22,CEFUROXIMA 250MG/5ML SUSP. C/50ML,2615
,39,0,0,2016-01-22,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120
,39,0,0,2016-01-22,TERAZOSINA 5MG C/30 TAB.,9
,39,0,0,2016-01-22,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337
,37,0,0,2016-01-22,DIMENHIDRINATO JARABE FCO. C/120ML,284
,37,0,0,2016-01-22,LEVOCETIRIZINA GOTAS C/10ML,2736
,37,0,0,2016-01-22,BETAMETASONA TUBO C/30GR,2784
,37,0,0,2016-01-22,MOSAPRIDA 5MG C/30 COMP.,1656
,37,0,0,2016-01-22,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830
,36,0,0,2016-01-22,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838
,36,0,0,2016-01-22,INDOMETACINA 50MG C/28 CAP.,525
,36,0,0,2016-01-22,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840
,35,0,0,2016-01-22,CALCITRIOL 0.25MCG C/50 CAP.,1862
,35,0,0,2016-01-22,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179
,35,0,0,2016-01-22,NAPROXENO SODICO + PARACETAMOL 125MG/100MG SUSP. FCO.  C/80ML,1912
,35,0,0,2016-01-22,CLINDAMICINA SOL. TOPICA FCO C/30ML,261
,35,0,0,2016-01-22,ETAMSILATO 500MG C/20 COMP.,272
,35,0,0,2016-01-22,AMITRIPTILINA 25MG C/50 TAB.,84
,34,0,0,2016-01-22,DILTIAZEM 60MG C/30 COMPS.,82
,34,0,0,2016-01-22,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624
,34,0,0,2016-01-22,CLORANFENICOL + HIDROCORTISONA + BENZOCAINA SOL. OTICA FCO. C/10ML,2794
,34,0,0,2016-01-22,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38
,34,0,0,2016-01-22,PANCREATINA+ESTRACTO SECO BILIS BUEY+DIMETILPOLISILOXANO 130/50/40/MG C/30 GRAGEAS,3014
,33,0,0,2016-01-22,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625
,33,0,0,2016-01-22,NEOMICINA + POLIMIXINA B + DEXAMETASONA SUSP. OFT. FCO. C/5ML,527
,33,0,0,2016-01-22,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138
,33,0,0,2016-01-22,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375
,32,0,0,2016-01-22,CARBOXIMETILCELULOSA/ GLICERINA GEL OFT TUBO 10GRS,1128
,32,0,0,2016-01-22,ORFENADRINA + PARACETAMOL 35MG/450MG C/50 TAB.,620
,32,0,0,2016-01-22,CEFTIBUTEN 400MG C/10 CAP.,168
,32,0,0,2016-01-22,NICERGOLINA 30MG C/20 GRAGEAS,767
,32,0,0,2016-01-22,CARVEDILOL 25MG C/14 TAB.,2594
,31,0,0,2016-01-22,ERDOSTEINA 300MG C/20 CAP.,1820
,31,0,0,2016-01-22,ESPIRONOLACTONA 25MG C/30 TAB.,2572
,31,0,0,2016-01-22,PIMECROLIMUS 1% CREMA C/30GR,348
,31,0,0,2016-01-22,ACICLOVIR 400MG C/35 COMP.,545
,31,0,0,2016-01-22,BUDESONIDA + FORMOTEROL 320MG/9MCG C/60 DOSIS (POLVO),802
,31,0,0,2016-01-22,GEMFIBROZILO 600MG C/14 TAB.,945
,31,0,0,2016-01-22,ACIDO MEFENAMICO 500MG C/20 TAB.,2773
,31,0,0,2016-01-22,MOMETASONA 1% UNG?ENTO TOPICO TUBO C/30GR,319
,31,0,0,2016-01-22,AZATIOPRINA 50MG C/50 TAB.,51
,31,0,0,2016-01-22,ESPIRONOLACTONA 100MG C/30 TAB.,2573
,31,0,0,2016-01-22,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310
,30,0,0,2016-01-22,ETANERCEPT 25MG FCO. C/4 AMP.,349
,30,0,0,2016-01-22,BROMAZEPAM 3MG C/30 TAB.,588
,30,0,0,2016-01-22,CLORHIDRATO DE BROMHEXINA JARABE C/100ML,1874
,30,0,0,2016-01-22,NIMODIPINO 30MG C/30 TAB.,470
,30,0,0,2016-01-22,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307
,30,0,0,2016-01-22,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029
,29,0,0,2016-01-22,TEGASEROD 6MG C/30 COMP.,912
,29,0,0,2016-01-22,SALMETEROL + FLUTICASONA 50MCG/500MG FCO. C/60 DOSIS,2738
,29,0,0,2016-01-22,ANASTROZOL 1MG C/28 TAB.,35
,29,0,0,2016-01-22,PARACETAMOL + CODEINA 500MG/30MG C/30 CAP. (II),596
,29,0,0,2016-01-22,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144
,29,0,0,2016-01-22,PRAMIPEXOL 0.5MG C/30 TAB.,2411
,29,0,0,2016-01-22,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947
,29,0,0,2016-01-22,ALPRAZOLAM 1MG C/30 COMP. (II),1448
,28,0,0,2016-01-22,SILIMARINA 70MG C/20 COMP.,2151
,28,0,0,2016-01-22,DESVENLAFAXINA 50MG C/28 COMP.,2905
,28,0,0,2016-01-22,GLIBENCLAMIDA 5MG C/50 TAB.,1418
,28,0,0,2016-01-22,CLOBETASOL 0.050% TUBO C/30GR,227
,28,0,0,2016-01-22,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193
,28,0,0,2016-01-22,SALMETEROL + FLUTICASONA 50/100MCG SOL. INHAL C/60 DOSIS,2493
,28,0,0,2016-01-22,CALAMINA LOCION FCO. 180ML,160
,28,0,0,2016-01-22,ATOMOXETINA 25MG C/14 CAP.,794
,28,0,0,2016-01-22,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000
,28,0,0,2016-01-22,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258
,26,0,0,2016-01-22,LEVOCETIRIZINA SOL. INFANTIL C/150ML,2735
,26,0,0,2016-01-22,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37
,26,0,0,2016-01-22,CIPROTERONA + ETINILESTRADIOL 2MG/.035MG C/21 GRAGEAS ,1522
,26,0,0,2016-01-22,MIRTAZAPINA 30MG C/10 TAB.,3032
,26,0,0,2016-01-22,MECLIZINA + PIRIDOXINA + LIDOCAINA C/1 AMP.,2841
,26,0,0,2016-01-22,LIOFILIZADO ESTANDARIZADO DE LISADOS BACTERIANOS CAPSULAS ADULTOS 7MG C/10 CAP.,1795
,25,0,0,2016-01-22,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623
,25,0,0,2016-01-22,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNG?ENTO C/30GR,1026
,25,0,0,2016-01-22,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433
,25,0,0,2016-01-22,BIMATOPROST GOTAS 0.03% SOL. OFT. C/3ML,1058
,25,0,0,2016-01-22,NIFEDIPINO 20MG LIB. PROL. C/28 COMP.,8
,24,0,0,2016-01-22,SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR,67
,24,0,0,2016-01-22,ACIDO ASCORBICO + VITAMINA + VITAMINA C 1GR C/10 TAB.,2772
,24,0,0,2016-01-22,AMBROXOL GOTAS FCO. C/30ML,23
,24,0,0,2016-01-22,EPINASTINA 0.05% SOL. FCO. GOTERO C/5ML,2427
,24,0,0,2016-01-22,LIRAGLUTIDE 0.6MG FLEXPEN,2969
,24,0,0,2016-01-22,INDACATEROL 150MG C/30 CAP.,2918
,24,0,0,2016-01-22,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979
,24,0,0,2016-01-22,KETANSERINA + METRONIDAZOL + MICONAZOL 36MG C/10 OVULOS,2245
,24,0,0,2016-01-22,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033
,24,0,0,2016-01-22,KETOCONAZOL 200MG C/10 TAB.,2625
,24,0,0,2016-01-22,ONDANSETRON 8MG C/10 TAB.,2843
,24,0,0,2016-01-22,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353
,24,0,0,2016-01-22,ALLIUM CEPAE + ALANTOINA TUBO GEL C/20GR,528
,23,0,0,2016-01-22,NAFAZOLINA + HIPROMELOSA OFT. GOTAS FCO C/15ML,1007
,23,0,0,2016-01-22,TRIMEBUTINA 200MG C/20 TAB,3037
,23,0,0,2016-01-22,MICOFENOLATO DE MOFELITO 500MG C/50 TAB.,1648
,23,0,0,2016-01-22,INSULINA ASPARTICA ADN RECOM 100UI/1ML 3ML C/5 CARTUCHO,1211
,23,0,0,2016-01-22,DICLOFENACO + COLESTIRAMINA 140MG C/20 CAP.,2548
,23,0,0,2016-01-22,DICLOXACILINA 250MG SUSP. FCO. C/60ML,1509
,23,0,0,2016-01-22,RIVAROXABAN 20MG C/28 COMP.,2937
,23,0,0,2016-01-22,CLINDAMICINA 300MG C/2ML AMP.,238
,23,0,0,2016-01-22,BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML,62
,23,0,0,2016-01-22,PIPERIDOLATO 100MG C/30 GRAGEAS,258
,23,0,0,2016-01-22,LACOSAMIDA 100MG C/28 TAB.,2990
,23,0,0,2016-01-22,ATOMOXETINA 60MG C/14 CAP.,966
,23,0,0,2016-01-22,NIFEDIPINO 10MG C/20 CAP.,2875
,23,0,0,2016-01-22,CLORMADINONA 5MG C/20 TAB.,494
,22,0,0,2016-01-22,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798
,22,0,0,2016-01-22,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891
,22,0,0,2016-01-22,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968
,21,0,0,2016-01-22,OLANZAPINA + FLUOXETINA 6/25MG C/14 CAP.,1180
,21,0,0,2016-01-22,MIRTAZAPINA 30MG C/12 TAB. DISP.,740
,21,0,0,2016-01-22,ACIDO RETINOICO TUBO CREMA C/20GR,1432
,21,0,0,2016-01-22,SULFATO DE AMANTADINA 100MG C/30 TAB.,703
,21,0,0,2016-01-22,ACIDO ACEXAMICO + NEOMICINA UNG?ENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727
,20,0,0,2016-01-22,REPAGLINIDA 2MG C/30 COMP.,1042
,20,0,0,2016-01-22,FELODIPINO + METOPROLOL 5/47.5MG C/14 TAB.,1176
,20,0,0,2016-01-22,SULFASALAZINA 500MG C/60 GRAGEAS,47
,20,0,0,2016-01-22,OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML,230
,20,0,0,2016-01-22,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601
,20,0,0,2016-01-22,METRONIDAZOL 500MG C/30 COMP.,2865
,20,0,0,2016-01-22,ESTRADIOL + TRIMEGESTONA CONTINUO 1MG/.125MG C/28 GRAGEAS,842
,20,0,0,2016-01-22,HIALUNARATO DE SODIO 4.0MG D.U. C/20 ENVASES DE 0.5ML,1112
,20,0,0,2016-01-22,ACIDO ACETILSALICILICO 500MG C/20 TAB.,2768
,20,0,0,2016-01-22,IMIQUIMOD SOBRES 250MG AL 5% C/12 SOBRES,15
,19,0,0,2016-01-22,ALTHERA POLVO LATA C/450GR,2019
,19,0,0,2016-01-22,DOXICICLINA 100MG C/10 CAP.,283
,19,0,0,2016-01-22,METRONIDAZOL .75% TUBO GEL C/30GR,567
,19,0,0,2016-01-22,ATOMOXETINA 18MG C/14 CAP.,804
,19,0,0,2016-01-22,VERAPAMILO 40MG C/30 TAB.,274
,19,0,0,2016-01-22,BETAMETASONA PEDIATRICA  50MG GOTAS FCO. C/60ML,171
,19,0,0,2016-01-22,FLUTICASONA 250MCG FCO. PRESURIZADO C/60 DOSIS,360
,19,0,0,2016-01-22,PREDNISOLONA 100MG SOL. FCO. C/100ML,388
,19,0,0,2016-01-22,RIMANTADINA 100MG C/14 CAP.,2393
,18,0,0,2016-01-22,LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP.,135
,18,0,0,2016-01-22,INDOMETACINA 25MG C/30 CAP.,437
,18,0,0,2016-01-22,SUCRALFATO 1GR C/40 TAB.,2653
,18,0,0,2016-01-22,DOMPERIDONA SUSP. C/60ML,1011
,18,0,0,2016-01-22,ERDOSTEINA SOL. C/90ML,2963
,18,0,0,2016-01-22,MEDROXIPROGESTERONA 10MG C/10 TAB.,1555
,17,0,0,2016-01-22,VERAPAMILO + TRANDOLAPRIL 180MG/2MG LIB. PROL. C/15 TAB.,1567
,17,0,0,2016-01-22,SALBUTAMOL 5MG/ML SOL. NEBUL. FCO. C/10ML,866
,17,0,0,2016-01-22,FLUCONAZOL 100MG C/10 CAP.,361
,15,0,0,2016-01-22,ARIPIPRAZOL 15MG C/10 TAB.,50
,15,0,0,2016-01-22,CLORMADINONA + MESTRANOL 2MG/80MCG C/21 TAB.,764
,15,0,0,2016-01-22,CINOSTAZOL 100MG C/30 TAB.,2949
,15,0,0,2016-01-22,PREDNISOLONA 3.0MG/ML SOL. PED. C/120ML,1099
,15,0,0,2016-01-22,DEXAMETASONA + TOBRAMICINA UNGUENTO OFT. TUBO C/3.5GR,2676
,15,0,0,2016-01-22,EPLERENONA 25MG C/30 TAB.,445
,15,0,0,2016-01-22,DROPROPIZINA JARABE C/120ML,2230
,15,0,0,2016-01-22,ATOMOXETINA 40MG C/14 CAP.,807
,15,0,0,2016-01-22,FUROSEMIDA 20MG C/36 TAB.,484
,15,0,0,2016-01-22,TOPIRAMATO 100MG C/20 TAB.,2837
,15,0,0,2016-01-22,FLUNARIZINA 10MG C/20 TAB.,607
,15,0,0,2016-01-22,PIROXICAM 10MG C/20 CAP.,1079
,15,0,0,2016-01-22,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273
,15,0,0,2016-01-22,HIDROSMINA 200MG C/20 CAP.,1730
,15,0,0,2016-01-22,PROPRANOLOL 20MG C/24 TAB.,2976
,15,0,0,2016-01-22,NEPAFENACO 1.0MG SOL. OFT. GOTAS C/5ML,2072
,15,0,0,2016-01-22,EMTRICITABINA + TENOFOVIR DISOPROXIL FUMARATO C/30 TAB.,854
,15,0,0,2016-01-22,ACETONIDO DE FLUOCINOLONA TUBO C/30GR,511
,14,0,0,2016-01-22,TRIBENOSIDO + LIDOCAINA 400MG C/5 SUP.,681
,14,0,0,2016-01-22,GLICOPIRRONIO + INDACATEROL C/30 CAP. INHALACION,3017
,14,0,0,2016-01-22,BUPRENORFINA 30MG C/4 PARCHES (II),2758
,14,0,0,2016-01-22,OLANZAPINA 10MG C/14 TAB. DISPERSABLES,916
,14,0,0,2016-01-22,DROPROPIZINA 30MG C/15 TAB. ,2413
,14,0,0,2016-01-22,DIMENHIDRINATO 50MG C/20 TAB.,2652
,14,0,0,2016-01-22,OXCARBAZEPINA 600MG C/20 GRAGEAS,1724
,14,0,0,2016-01-22,SALBUTAMOL 40MG/100ML JARABE FCO. C/60ML,759
,14,0,0,2016-01-22,BACLOFENO 10MG C/100 TAB.,2980
,14,0,0,2016-01-22,"BENCILPENICILINA SODICA 1,000,000 UI + 1 FCO. C/2ML AMP. DIL.",707
,14,0,0,2016-01-22,RISPERIDONA 1MG/ML SOL. FCO. C/60ML,2139
,14,0,0,2016-01-22,LINEZOLID 600MG C/10 TAB.,1060
,13,0,0,2016-01-22,MICONAZOL 2% TUBO GEL ORAL C/78GR,259
,13,0,0,2016-01-22,AMPICILINA 1GR I.M. C/1 AMP.,99
,13,0,0,2016-01-22,CEFUROXIMA 500MG C/10 TAB.,1488
,13,0,0,2016-01-22,METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616
,13,0,0,2016-01-22,PREDNISONA 50MG C/20 TAB.,689
,13,0,0,2016-01-22,BROMHIDRATO DE GALANTAMINA 8MG C/14 CAP.,1587
,13,0,0,2016-01-22,VERAPAMILO 180MG C/15 TAB.,275
,13,0,0,2016-01-22,ACIDO POLIACRILICO GEL OFTALMICO TUBO C/10GR,879
,13,0,0,2016-01-22,CLIOQUINOL TUBO CREMA 30GR,2791
,13,0,0,2016-01-22,"INSULINA HUMANA RAPIDA 1,000UI FCO. C/10ML",2639
,13,0,0,2016-01-22,MESALAZINA 1GR C/30 SOBRES GRANULADOS,1526
,13,0,0,2016-01-22,PERFENAZINA 4MG C/30 TAB.,587
,13,0,0,2016-01-22,BUDESONIDA + FORMOTEROL 80MG/4.5MCG SPRAY,1782
,12,0,0,2016-01-22,SOMATROPINA 15MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3001
,12,0,0,2016-01-22,DESVENLAFAXINA 100ML C/28 COMP.,2899
,12,0,0,2016-01-22,NORFENILEFRINA SOL. GOTAS FCO. C/24ML,2
,12,0,0,2016-01-22,CLOBETASOL 0.044GR TUBO C/40GR,1238
,12,0,0,2016-01-22,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896
,12,0,0,2016-01-22,ACICLOVIR COMPRIMIDOS 200MG C/25 COMP.,1424
,12,0,0,2016-01-22,LEVETIRACETAM SOL. 100MG C/150ML,2023
,12,0,0,2016-01-22,PEROXIDO DE BENZOILO 10% TUBO GEL C/60GR,115
,11,0,0,2016-01-22,FLUVOXAMINA 100MG C/15 GRAGEAS,516
,11,0,0,2016-01-22,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862
,11,0,0,2016-01-22,PROPRANOLOL 10MG C/50 TAB.,3029
,11,0,0,2016-01-22,AMOXICILINA/ACIDO CLAVULANICO 200MG/285MG/5ML FCO. C/40ML,1852
,11,0,0,2016-01-22,ACETATO DE CALCIO + SULFATO DE ALUMINIO C/12 SOBRES,280
,11,0,0,2016-01-22,ESTRADIOL + NORGESTREL 2MG/0.5MG C/21 GRAGEAS (11 BLANCAS Y 10 COLOR),682
,11,0,0,2016-01-22,MOXIFLOXACINO 0.5% SOL. OFT. FCO C/5ML,880
,10,0,0,2016-01-22,EFAVIRENZ 600MG C/30 COMP.,1571
,10,0,0,2016-01-22,ROTIGOTINA 6MG C/14 PARCHES,2978
,10,0,0,2016-01-22,COLCHICINA 1MG C/20 TAB.,185
,10,0,0,2016-01-22,ACIDO SALICILICO + ACIDO LACTICO + SOL. 26%/15% FCO. C/15ML,3031
,10,0,0,2016-01-22,NEOCATE POLVO C/400GR,2454
,10,0,0,2016-01-22,PARECOXIB SODICO 40MG/2ML INY. C/2 AMP.,1481
,10,0,0,2016-01-22,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722
,10,0,0,2016-01-22,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121
,10,0,0,2016-01-22,TESTOSTERONA 250MG/1ML C/1 AMP.,2882
,10,0,0,2016-01-22,FLUTICASONA 0.5MG/2ML C/10 AMP.,1069
,10,0,0,2016-01-22,DECANOATO DE FLUPENTIXOL 20MG C/1 AMP. DE 2ML (III),580
,10,0,0,2016-01-22,CLORHIDRATO DE METILFENIDATO 36MG C/30TAB. (II),228
,10,0,0,2016-01-22,ACIDO ASCORBICO 500MG C/100 TAB.,175
,10,0,0,2016-01-22,SUPLEMENTO DE AMINOACIDOS Y CALORIAS POLVO SOBRE C/110GR,1733
,10,0,0,2016-01-22,DILTIAZEM 240MG C/10 TAB.,103
,9,0,0,2016-01-22,DARBEPOETINA ALFA 500MCG JER. PRELLENADA,2985
,9,0,0,2016-01-22,INFLIXIMAB F.A. 100MG C/20ML,736
,9,0,0,2016-01-22,METOCLOPRAMIDA 10MG C/20 TAB.,565
,9,0,0,2016-01-22,MALEATO DE CLORFENAMINA 4MG C/20 TAB.,1889
,9,0,0,2016-01-22,MICOFENOLATO SODICO 360MG C/120 TAB.,2822
,9,0,0,2016-01-22,ACIDO ACEXAMICO 5GR/100GR UNG?ENTO TUBO C/40GR,726
,8,0,0,2016-01-22,GLUCONATO DE POTASIO GK C/10 SOBRES,1232
,8,0,0,2016-01-22,PIRACETAM 800MG C/30 TAB.,971
,8,0,0,2016-01-22,TETRACICLINA 250MG C/16 CAP.,2832
,8,0,0,2016-01-22,MESALAZINA 500MG C/10 SUP.,2970
,8,0,0,2016-01-22,CLORHIDRATO DE BENCIDAMINA 45MG SOL. C/30ML,2668
,8,0,0,2016-01-22,DIPROPIONATO DE BETAMETASONA Y FOSFATO D 5MG/2MG JER. PRELLENADA DE 1ML,2851
