,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,49,0,0,2016-05-31,CLORHIDRATO DE ALFUZOSINA 10MG LIB. PROL. C/28 TAB.,893,,,,,
,49,0,0,2016-05-31,EZETIMIBA 10MG C/28 TAB.,909,,,,,
,49,0,0,2016-05-31,BETAHISTINA 24MG C/30 TAB.,2931,,,,,
,49,0,0,2016-05-31,NEOMICINA + POLIMIXINA B + DEXAMETASONA UNGUENTO OFTALMICO TUBO C/3.5GR,526,,,,,
,49,0,0,2016-05-31,CLOTRIMAZOL 10MG TUBO CREMA C/20GR,1505,,,,,
,48,0,0,2016-05-31,TIZANIDINA 2MG C/20 TAB.,787,,,,,
,48,0,0,2016-05-31,CIPROFLOXACINO + HIDROCORTISONA + LIDOCAINA SOL. OTICA GOTAS,2789,,,,,
,48,0,0,2016-05-31,ACETONIDO DE FLUOCINOLONA + POLIMIXINA B + NEOMICINA + LIDOCAINA SOL. OTICAS FCO. C/15ML,775,,,,,
,47,0,0,2016-05-31,MESALAZINA 500MG C/40 GRAGEAS,1533,,,,,
,47,0,0,2016-05-31,PRAZOSINA 1MG C/30 COMP.,539,,,,,
,47,0,0,2016-05-31,MONTELUKAST 4MG C/10 SOBRES,1641,,,,,
,47,0,0,2016-05-31,BIFONAZOL TUBO CREMA C/20GR,1271,,,,,
,47,0,0,2016-05-31,FUROSEMIDA 40MG C/20 TAB.,369,,,,,
,46,0,0,2016-05-31,L-TARTRATO DE TOLTERODINA 2MG C/28 TAB.,2863,,,,,
,46,0,0,2016-05-31,PIMECROLIMUS 1% CREMA C/30GR,348,,,,,
,46,0,0,2016-05-31,CLORHIDRATO DE IMIPRAMINA 25MG C/20 TAB.,2367,,,,,
,46,0,0,2016-05-31,ATENOLOL 50MG C/28 TAB.,2782,,,,,
,45,0,0,2016-05-31,CLEBOPRIDA + SIMETICONA C/45 CAP.,2950,,,,,
,45,0,0,2016-05-31,IPRATROPIO + SALBUTAMOL 20MCG/100MCG SUSP. AEROSOL FCO. C/120 DOSIS,186,,,,,
,45,0,0,2016-05-31,BISOPROLOL 5MG C/30 GRAGEAS,1160,,,,,
,45,0,0,2016-05-31,LEVOTIROXINA SODICA + LIOTIRONINA 100MCG/20MCG C/50 TAB.,622,,,,,
,45,0,0,2016-05-31,DESOGESTREL 0.075MG C/28 TAB.,2225,,,,,
,45,0,0,2016-05-31,DILTIAZEM 30MG C/30 COMPS.,2857,,,,,
,45,0,0,2016-05-31,TIAMAZOL 5MG C/20 TAB.,1098,,,,,
,44,0,0,2016-05-31,LEFLUNOMIDA 20MG C/30 COMP.,34,,,,,
,44,0,0,2016-05-31,BUDESONIDA 0.125MG/ML NEBUL. C/5 AMP. SOBRE 2ML,1008,,,,,
,44,0,0,2016-05-31,TOPIRAMATO 100MG C/20 TAB.,2837,,,,,
,43,0,0,2016-05-31,HIDROXICINA 10MG C/30 TAB.,102,,,,,
,43,0,0,2016-05-31,MONTELUKAST SODICO 5MG C/20 COMP.,779,,,,,
,43,0,0,2016-05-31,FENITOINA SODICA 100MG C/50 CAP.,2834,,,,,
,43,0,0,2016-05-31,DEXTROMETORFANO + GUAIFENESINA + FENILEF PED. C/30ML,2815,,,,,
,42,0,0,2016-05-31,OXIBUTININA 5MG C/30 TAB.,615,,,,,
,42,0,0,2016-05-31,FURAZOLIDONA + CAOLIN Y PECTINA SUSP. C/120ML,2835,,,,,
,41,0,0,2016-05-31,MOXIFLOXACINO 400MG C/7 TAB.,86,,,,,
,41,0,0,2016-05-31,RISPERIDONA 1MG C/20 TAB.,1024,,,,,
,41,0,0,2016-05-31,ITOPRIDA 50MG C/30 TAB.,2747,,,,,
,41,0,0,2016-05-31,CEFALEXINA 250MG/5ML SUSP.,1483,,,,,
,40,0,0,2016-05-31,ACIDO IBANDRONICO 150MG C/1 COMP.,1154,,,,,
,40,0,0,2016-05-31,VENLAFAXINA 75MG C/20 CAP.,602,,,,,
,40,0,0,2016-05-31,NEOMICINA + POLIMIXINA B + DEXAMETASONA SUSP. OFT. FCO. C/5ML,527,,,,,
,40,0,0,2016-05-31,LORAZEPAM 2MG C/40 TAB. (II),575,,,,,
,40,0,0,2016-05-31,HIDROXIPROPILMETILCELULOSA + DEXTRAN UNGUENTO TUBO C/3.5GR,612,,,,,
,40,0,0,2016-05-31,CLORHIDRATO DE AMIODARONA 200MG C/20 TAB.,2795,,,,,
,40,0,0,2016-05-31,RANITIDINA 150MG JARABE FCO. C/200ML,1494,,,,,
,39,0,0,2016-05-31,RIVAROXABAN 10MG C/10 COMP. RECUBIERTOS,2915,,,,,
,39,0,0,2016-05-31,PROGESTERONA 100MG C/30 PERLAS,1492,,,,,
,39,0,0,2016-05-31,AZITROMICINA 600MG FCO. SUSP. C/15ML,1855,,,,,
,39,0,0,2016-05-31,FLUCONAZOL 100MG C/10 CAP.,361,,,,,
,39,0,0,2016-05-31,OXIDO DE ZINC TUBO CREMA C/30GR,665,,,,,
,38,0,0,2016-05-31,MEMANTINA 10MG C/28 TAB.,83,,,,,
,38,0,0,2016-05-31,CLOBETASOL 0.044GR TUBO C/40GR,1238,,,,,
,38,0,0,2016-05-31,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552,,,,,
,38,0,0,2016-05-31,NAN H A 1 FORMULA LACTEA HIPOALERGENICA BIFIDUS LATA PVO. C/400GR,608,,,,,
,38,0,0,2016-05-31,ACICLOVIR 200MG/5ML FCO. C/120ML,501,,,,,
,37,0,0,2016-05-31,PRUCALOPRIDA 2MG C/14 COMP.,2930,,,,,
,37,0,0,2016-05-31,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADOS,2281,,,,,
,37,0,0,2016-05-31,ACIDO VALPROICO JARABE 250MG C/120ML,290,,,,,
,37,0,0,2016-05-31,SALBUTAMOL 5MG/ML SOL. NEBUL. FCO. C/10ML,866,,,,,
,37,0,0,2016-05-31,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418,,,,,
,37,0,0,2016-05-31,CLARITROMICINA 250MG SUSP. PED. FCO. C/60ML GRANULOS,467,,,,,
,37,0,0,2016-05-31, IBUPROFENO + PARACETAMOL 325MG C/12 TAB.,3027,,,,,
,37,0,0,2016-05-31,CLORHIDRATO DE BROMHEXINA JARABE C/100ML,1874,,,,,
,36,0,0,2016-05-31,CIPROFLOXACINO + DEXAMETASONA 3MG/1MG/ML FCO. C/5ML,2697,,,,,
,36,0,0,2016-05-31,FENTERMINA 15MG C/30 TAB.,2964,,,,,
,36,0,0,2016-05-31,KETOCONAZOL POLVO TALCO FCO. C/60GR,191,,,,,
,36,0,0,2016-05-31,CETIRIZINA SOL. FCO. C/50ML,885,,,,,
,36,0,0,2016-05-31,CLORHIDRATO DE TRAMADOL 100MG/ML GOTAS C/10ML,1880,,,,,
,36,0,0,2016-05-31,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,,,,
,36,0,0,2016-05-31,METRONIDAZOL 500MG C/30 COMP.,2865,,,,,
,35,0,0,2016-05-31,CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS.,210,,,,,
,35,0,0,2016-05-31,RISPERIDONA 2MG C/20 TAB.,2698,,,,,
,35,0,0,2016-05-31,CLOBETASOL 0.050% TUBO C/30GR,227,,,,,
,35,0,0,2016-05-31,CETIRIZINA SOL 10MG/ML C/10ML,871,,,,,
,35,0,0,2016-05-31,CLARITROMICINA 500MG C/10 TAB.,2092,,,,,
,35,0,0,2016-05-31,METFORMINA + GLIBENCLAMIDA 500MG/5MG C/60 TAB.,1867,,,,,
,35,0,0,2016-05-31,GLIBENCLAMIDA 5MG C/50 TAB.,1418,,,,,
,34,0,0,2016-05-31,RIFAXIMINA 200MG C/12 GRAGEAS,1716,,,,,
,34,0,0,2016-05-31,DOMPERIDONA 10MG C/30 TAB.,2649,,,,,
,34,0,0,2016-05-31,CLORANFENICOL 5MG/ML GOTAS OFT. C/15ML ,2726,,,,,
,34,0,0,2016-05-31,HIDROXIDO DE MAGNESIO 8.5GR SUSP. C/180ML,499,,,,,
,33,0,0,2016-05-31,BUDESONIDA + FORMOTEROL 160MG/4.5MCG SPRAY,782,,,,,
,33,0,0,2016-05-31,AMPICILINA 500MG C/20 CAP.,2565,,,,,
,33,0,0,2016-05-31,OXIMETAZOLINA 25MG SOL. NASAL FCO. NEB. C/20ML,231,,,,,
,33,0,0,2016-05-31,DICLOFENACO SODICO 75MG/3ML SOL. INY. ENV. C/2 AMP.,295,,,,,
,32,0,0,2016-05-31,ADALIMUMAB 40MG JER. PRELLENEDA,2016,,,,,
,32,0,0,2016-05-31,MOSAPRIDA 5MG C/30 COMP.,1656,,,,,
,32,0,0,2016-05-31,GEMFIBROZILO 600MG C/14 TAB.,945,,,,,
,32,0,0,2016-05-31,NAPROXENO SODICO + PARACETAMOL 125MG/100MG SUSP. FCO.  C/80ML,1912,,,,,
,32,0,0,2016-05-31,OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML,230,,,,,
,31,0,0,2016-05-31,AZILSARTAN MEDOXOMILO + CLORTALIDONA 80/12.5 C/28 TAB.,2948,,,,,
,31,0,0,2016-05-31,NITROFURANTOINA 50MG C/40 CAP.,523,,,,,
,31,0,0,2016-05-31,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,,,,
,31,0,0,2016-05-31,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116,,,,,
,31,0,0,2016-05-31,TIBOLONA 2.5MG C/30 TAB.,2658,,,,,
,31,0,0,2016-05-31,ACICLOVIR 400MG C/35 COMP.,545,,,,,
,31,0,0,2016-05-31,KETOCONAZOL 2/100ML SHAMPOO C/1,840,,,,,
,31,0,0,2016-05-31,CISAPRIDA 10MG C/30 TAB.,177,,,,,
,31,0,0,2016-05-31,AMOXICILINA 250MG SUSP. C/75ML,24,,,,,
,31,0,0,2016-05-31,METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616,,,,,
,31,0,0,2016-05-31,METOCLOPRAMIDA 10MG C/20 TAB.,565,,,,,
,30,0,0,2016-05-31,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251,,,,,
,30,0,0,2016-05-31,EPINASTINA 0.05% SOL. FCO. GOTERO C/5ML,2427,,,,,
,30,0,0,2016-05-31,ETINILESTRADIOL + DROSPIRENONA 3MG 24/4 C/28 COMP.,2741,,,,,
,30,0,0,2016-05-31,EMOLIENTE Y HUMECTANTE CON UREA AL 10% LOCION FCO. C/120ML,648,,,,,
,30,0,0,2016-05-31,OLANZAPINA 10MG C/14 TAB.,1548,,,,,
,30,0,0,2016-05-31,PERMETRINA EMULSION C/120 APLICACIONES,2481,,,,,
,30,0,0,2016-05-31,ATENOLOL 100MG C/28 TAB.,849,,,,,
,29,0,0,2016-05-31,INSULINA ASPARTICA ADN RECOM 100UI/1ML 3ML C/5 CARTUCHO,1211,,,,,
,29,0,0,2016-05-31,SALMETEROL + FLUTICASONA 25/125 FCO.,2468,,,,,
,29,0,0,2016-05-31,MICOFENOLATO DE MOFELITO 500MG C/50 TAB.,1648,,,,,
,29,0,0,2016-05-31,ETOFENAMATO TUBO CREMA C/40GR,112,,,,,
,29,0,0,2016-05-31,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,,,
,29,0,0,2016-05-31,NAPROXENO 250MG C /30 TAB.,643,,,,,
,28,0,0,2016-05-31,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564,,,,,
,28,0,0,2016-05-31,MOXIFLOXACINO + DEXAMETASONA SOL. OFT. GOTAS FCO C/5ML,2923,,,,,
,28,0,0,2016-05-31,CEFIXIMA DE 200MG C/12 CAP.,1335,,,,,
,28,0,0,2016-05-31,CLINDAMICINA SOL. TOPICA FCO C/30ML,261,,,,,
,28,0,0,2016-05-31,BROMURO DE PIRIDOSTIGMINA 60MG C/20 TAB.,531,,,,,
,28,0,0,2016-05-31,AMINOFENAZONA + BUFENINA + DIFENILPIRALI C/20 CAP.,363,,,,,
,28,0,0,2016-05-31,CIPROFLOXACINO SOL. OFT. GOTAS C/5ML,1493,,,,,
,28,0,0,2016-05-31,PENTOXIFILINA 400MG C/30 GRAGEAS,669,,,,,
,28,0,0,2016-05-31,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693,,,,,
,27,0,0,2016-05-31,NIMODIPINO 30MG C/30 TAB.,470,,,,,
,27,0,0,2016-05-31,VALPROATO DE MAGNESIO 400MG C/20 TAB.,71,,,,,
,27,0,0,2016-05-31,AMANTADINA + CLORFENAMINA + PARACETAMOL + FENILEFRINA SOL. FCO. C/60ML,2780,,,,,
,27,0,0,2016-05-31,CLORFENAMINA I 50MG JBE. FCO. C/60ML,1503,,,,,
,26,0,0,2016-05-31,CEFTIBUTEN 400MG C/10 CAP.,168,,,,,
,26,0,0,2016-05-31,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861,,,,,
,26,0,0,2016-05-31,FLUNARIZINA 10MG C/20 TAB.,607,,,,,
,26,0,0,2016-05-31,DEXAMETASONA 1MG/ML SOL. OFT. GOTAS C/5ML,2814,,,,,
,26,0,0,2016-05-31,PERMETRINA  5% SHAMPOO C/60ML,641,,,,,
,26,0,0,2016-05-31,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601,,,,,
,26,0,0,2016-05-31,PREDNISONA 20MG C/30 TAB.,642,,,,,
,26,0,0,2016-05-31,AMOXICILINA 500MG SUSP. C/75ML ,2945,,,,,
,25,0,0,2016-05-31,ISOTRETINOINA 10MG C/30 CAP.,2412,,,,,
,25,0,0,2016-05-31,DICLOFENACO + COLESTIRAMINA 140MG C/20 CAP.,2548,,,,,
,25,0,0,2016-05-31,BETAMETASONA + GENTAMICINA TUBO CREMA C/30GR,276,,,,,
,25,0,0,2016-05-31,AMINOFENAZONA + BUFENINA + DIFENILPIRALI SOL. GOTAS C/25ML,362,,,,,
,25,0,0,2016-05-31,PANCREATINA+ESTRACTO SECO BILIS BUEY+DIMETILPOLISILOXANO 130/50/40/MG C/30 GRAGEAS,3014,,,,,
,25,0,0,2016-05-31,ACIDO RETINOICO TUBO CREMA C/20GR,1432,,,,,
,25,0,0,2016-05-31,MALEATO DE CLORFENAMINA 4MG C/20 TAB.,1889,,,,,
,24,0,0,2016-05-31,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717,,,,,
,24,0,0,2016-05-31,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337,,,,,
,24,0,0,2016-05-31,BUDESONIDA + FORMOTEROL 320MG/9MCG C/60 DOSIS (POLVO),802,,,,,
,24,0,0,2016-05-31,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830,,,,,
,24,0,0,2016-05-31,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193,,,,,
,24,0,0,2016-05-31,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722,,,,,
,24,0,0,2016-05-31,BUDESONIDA 0.250MG/ML NEBUL. C/5 AMP. SOBRE 2ML,719,,,,,
,24,0,0,2016-05-31,CLORANFENICOL + HIDROCORTISONA + BENZOCAINA SOL. OTICA FCO. C/10ML,2794,,,,,
,24,0,0,2016-05-31,DICLOXACILINA 250MG SUSP. FCO. C/60ML,1509,,,,,
,24,0,0,2016-05-31,INDOMETACINA 25MG C/30 CAP.,437,,,,,
,24,0,0,2016-05-31,ACIDO MEFENAMICO 500MG C/20 TAB.,2773,,,,,
,24,0,0,2016-05-31,TRIMETOPRIMA + SULFAMETOXAZOL 80/400MG C/20 TAB.,852,,,,,
,23,0,0,2016-05-31,AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944,,,,,
,23,0,0,2016-05-31,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946,,,,,
,23,0,0,2016-05-31,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624,,,,,
,23,0,0,2016-05-31,NUTRAMIGEN PREMIUM LATA C/357GR,329,,,,,
,23,0,0,2016-05-31,INSULINA HUMANA 70/30 CARTUCHO C/300U C/2X3ML,427,,,,,
,23,0,0,2016-05-31,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138,,,,,
,23,0,0,2016-05-31,OLANZAPINA 5MG C/14 TAB.,599,,,,,
,23,0,0,2016-05-31,CEFUROXIMA 250MG/5ML SUSP. C/50ML,2615,,,,,
,22,0,0,2016-05-31,RIVASTIGMINA 4.6MG C/30 PARCHES,1746,,,,,
,22,0,0,2016-05-31,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496,,,,,
,22,0,0,2016-05-31,SALMETEROL + FLUTICASONA 50/100MCG SOL. INHAL C/60 DOSIS,2493,,,,,
,22,0,0,2016-05-31,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,,,,
,22,0,0,2016-05-31,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120,,,,,
,22,0,0,2016-05-31,FLUCONAZOL+ TINIDAZOL 37.5MG/500MG C/4 TAB.,1262,,,,,
,22,0,0,2016-05-31,ALPRAZOLAM 0.50MG C/30 TAB. (II),2779,,,,,
,22,0,0,2016-05-31,DIMENHIDRINATO JARABE FCO. C/120ML,284,,,,,
,22,0,0,2016-05-31,PROPRANOLOL 40MG C/30 TAB.,783,,,,,
,22,0,0,2016-05-31,ACICLOVIR TUBO CREMA C/5GR,2607,,,,,
,21,0,0,2016-05-31,TERAZOSINA 5MG C/30 TAB.,9,,,,,
,21,0,0,2016-05-31,INDOMETACINA 50MG C/28 CAP.,525,,,,,
,21,0,0,2016-05-31,METRONIDAZOL .75% TUBO GEL C/30GR,567,,,,,
,21,0,0,2016-05-31,L-ORNITINA + L-ASPARTATO 3GR C/10 SOBRES GRANULADOS,432,,,,,
,21,0,0,2016-05-31,ETAMSILATO 500MG C/20 COMP.,272,,,,,
,21,0,0,2016-05-31,PIROXICAM 10MG C/20 CAP.,1079,,,,,
,21,0,0,2016-05-31,CALCITRIOL 0.25MCG C/50 CAP.,1862,,,,,
,21,0,0,2016-05-31,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,,,,,
,21,0,0,2016-05-31,CLORHIDRATO DE BENCIDAMINA 45MG SOL. C/30ML,2668,,,,,
,20,0,0,2016-05-31,ETANERCEPT 25MG FCO. C/4 AMP.,349,,,,,
,20,0,0,2016-05-31,LIRAGLUTIDE 0.6MG FLEXPEN,2969,,,,,
,20,0,0,2016-05-31,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179,,,,,
,20,0,0,2016-05-31,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375,,,,,
,20,0,0,2016-05-31,MONTELUKAST SODICO 4MG C/10 TAB.,1143,,,,,
,20,0,0,2016-05-31,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307,,,,,
,20,0,0,2016-05-31,DILTIAZEM 90MG C/20 TAB.,28,,,,,
,20,0,0,2016-05-31,NAN A.R FORMULA LACTEA LATA C/400GR,634,,,,,
,20,0,0,2016-05-31,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,,,,
,20,0,0,2016-05-31,CALCIO 500MG ENV. C/12 COMP.,209,,,,,
,20,0,0,2016-05-31,CALAMINA LOCION FCO. 180ML,160,,,,,
,19,0,0,2016-05-31,ESPIRONOLACTONA 100MG C/30 TAB.,2573,,,,,
,19,0,0,2016-05-31,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449,,,,,
,19,0,0,2016-05-31,DILTIAZEM 60MG C/30 COMPS.,82,,,,,
,19,0,0,2016-05-31,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840,,,,,
,19,0,0,2016-05-31,AMITRIPTILINA 25MG C/50 TAB.,84,,,,,
,19,0,0,2016-05-31,DROPROPIZINA 30MG C/15 TAB. ,2413,,,,,
,19,0,0,2016-05-31,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,,,,,
,19,0,0,2016-05-31,TRIMEBUTINA 200MG C/20 TAB,3037,,,,,
,19,0,0,2016-05-31,NIFEDIPINO 10MG C/20 CAP.,2875,,,,,
,18,0,0,2016-05-31,INDACATEROL 150MG C/30 CAP.,2918,,,,,
,18,0,0,2016-05-31,NICERGOLINA 30MG C/20 GRAGEAS,767,,,,,
,18,0,0,2016-05-31,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,,,,,
,18,0,0,2016-05-31,KETANSERINA + METRONIDAZOL + MICONAZOL 36MG C/10 OVULOS,2245,,,,,
,18,0,0,2016-05-31,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,,,,,
,18,0,0,2016-05-31,AZATIOPRINA 50MG C/50 TAB.,51,,,,,
,18,0,0,2016-05-31,CLEBOPRIDA 500MG C/30 COMP.,2914,,,,,
,18,0,0,2016-05-31,ALBENDAZOL 200MG C/2 TAB.,957,,,,,
,17,0,0,2016-05-31,RIVAROXABAN 20MG C/28 COMP.,2937,,,,,
,17,0,0,2016-05-31,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,,,,,
,17,0,0,2016-05-31,CARVEDILOL 25MG C/14 TAB.,2594,,,,,
,17,0,0,2016-05-31,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,,,
,17,0,0,2016-05-31,MOMETASONA 1% UNGUENTO TOPICO TUBO C/30GR,319,,,,,
,17,0,0,2016-05-31,ERDOSTEINA 300MG C/20 CAP.,1820,,,,,
,17,0,0,2016-05-31,SILIMARINA 70MG C/20 COMP.,2151,,,,,
,17,0,0,2016-05-31,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310,,,,,
,17,0,0,2016-05-31,PROPRANOLOL 10MG C/50 TAB.,3029,,,,,
,17,0,0,2016-05-31,ESTOLATO DE ERITROMICINA 500MG C/20 TAB.,1905,,,,,
,17,0,0,2016-05-31,ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML,95,,,,,
,16,0,0,2016-05-31,ANASTROZOL 1MG C/28 TAB.,35,,,,,
,16,0,0,2016-05-31,ESTRADIOL + TRIMEGESTONA CONTINUO 1MG/.125MG C/28 GRAGEAS,842,,,,,
,16,0,0,2016-05-31,CLORMADINONA 5MG C/20 TAB.,494,,,,,
,16,0,0,2016-05-31,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121,,,,,
,16,0,0,2016-05-31,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,,,
,16,0,0,2016-05-31,CLORHIDRATO DE BIPERIDENO 2MG C/30 TAB.,2798,,,,,
,16,0,0,2016-05-31,BROMAZEPAM 3MG C/30 TAB.,588,,,,,
,16,0,0,2016-05-31,SUCRALFATO 1GR C/40 TAB.,2653,,,,,
,16,0,0,2016-05-31,CIPROTERONA + ETINILESTRADIOL 2MG/.035MG C/21 GRAGEAS ,1522,,,,,
,16,0,0,2016-05-31,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,,,
,16,0,0,2016-05-31,ESPIRONOLACTONA 25MG C/30 TAB.,2572,,,,,
,16,0,0,2016-05-31,ACIDO ACETILSALICILICO 500MG C/20 TAB.,2768,,,,,
,16,0,0,2016-05-31,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273,,,,,
,15,0,0,2016-05-31,DESVENLAFAXINA 50MG C/28 COMP.,2905,,,,,
,15,0,0,2016-05-31,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891,,,,,
,15,0,0,2016-05-31,TEGASEROD 6MG C/30 COMP.,912,,,,,
,15,0,0,2016-05-31,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947,,,,,
,15,0,0,2016-05-31,PRAMIPEXOL 0.5MG C/30 TAB.,2411,,,,,
,15,0,0,2016-05-31,ATOMOXETINA 25MG C/14 CAP.,794,,,,,
,15,0,0,2016-05-31,TACROLIMUS 1MG C/50 TAB.,2894,,,,,
,15,0,0,2016-05-31,BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML,62,,,,,
,15,0,0,2016-05-31,MIRTAZAPINA 30MG C/10 TAB.,3032,,,,,
,15,0,0,2016-05-31,PARACETAMOL + CODEINA 500MG/30MG C/30 CAP. (II),596,,,,,
,15,0,0,2016-05-31,ADAPALENE 1% CREMA C/30GR,1552,,,,,
,15,0,0,2016-05-31,LUTENIA + ZEAXANTINA SUPLEMENTO ALIMENTICIO DE LIB PROLONGADA 57GR C/60 TAB.,926,,,,,
,15,0,0,2016-05-31,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,,,,
,15,0,0,2016-05-31,ACIDO ACEXAMICO + NEOMICINA UNGUENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727,,,,,
,15,0,0,2016-05-31,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968,,,,,
,15,0,0,2016-05-31,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370,,,,,
,15,0,0,2016-05-31,LAMOTRIGINA 25MG C/28 TAB. DISP.,709,,,,,
,15,0,0,2016-05-31,LEVOCETIRIZINA GOTAS C/10ML,2736,,,,,
,15,0,0,2016-05-31,NEOMICINA + CAOLIN + PECTINA 36.65MG/500MG SUSP. C/75ML,2629,,,,,
,15,0,0,2016-05-31,KETOCONAZOL 200MG C/10 TAB.,2625,,,,,
,15,0,0,2016-05-31,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,,,,,
,14,0,0,2016-05-31,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000,,,,,
,14,0,0,2016-05-31,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNGUENTO C/30GR,1026,,,,,
,14,0,0,2016-05-31,ATOMOXETINA 60MG C/14 CAP.,966,,,,,
,14,0,0,2016-05-31,BIMATOPROST GOTAS 0.03% SOL. OFT. C/3ML,1058,,,,,
,14,0,0,2016-05-31,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623,,,,,
,14,0,0,2016-05-31,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37,,,,,
,14,0,0,2016-05-31,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029,,,,,
,14,0,0,2016-05-31,ALPRAZOLAM 1MG C/30 COMP. (II),1448,,,,,
,14,0,0,2016-05-31,ALLIUM CEPAE + ALANTOINA TUBO GEL C/20GR,528,,,,,
,14,0,0,2016-05-31,SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR,67,,,,,
,14,0,0,2016-05-31,ONDANSETRON 8MG C/10 TAB.,2843,,,,,
,14,0,0,2016-05-31,AMOXICILINA/ACIDO CLAVULANICO 200MG/285MG/5ML FCO. C/40ML,1852,,,,,
,14,0,0,2016-05-31,NAFAZOLINA + HIPROMELOSA OFT. GOTAS FCO C/15ML,1007,,,,,
