STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR
,11,0,0,2016-06-21,TOXINA BOTULINICA TIPO-A 100MG C/1 AMP.,935
,10,0,0,2016-06-21,HIALUNORATO DE SODIO + SULFATO DE CODROINTIN SOL. OFT.,1627
,10,0,0,2016-06-21,RIFAMPICINA + ISONIAZIDA + PIRAZINAMIDA 150MG/75MG/400MG C/24 GRAGEAS,731
,10,0,0,2016-06-21,ALCOHOL POLIVINILICO 14MG/ML SOL.OFT. C/15ML,7
,10,0,0,2016-06-21,CICLOPIROX CREMA CUTANEA 20GR,2730
,1,0,0,2016-06-21,CINACALCET 30MG C/30 COMP.,2983
,10,0,0,2016-06-21,CIPROFLOXACINO SUSP. 250MG/5ML,245
,10,0,0,2016-06-21,GALANTAMINA ER 16MG C/14 CAP.,2966
,10,0,0,2016-06-21,MESALAZINA 250MG C/30 SUP.,760
,2,0,0,2016-06-21,RALTEGRAVIR 400MG FCO. C/60 COMP.,2389
,10,0,0,2016-06-21,TOCILIZUMAB 80MG/4ML AMP.,2893
,10,0,0,2016-06-21,INMUNOGLOBULINA ANTI-D VACUNA C/1 JER. PRELLENADA,2414
,9,0,0,2016-06-21,POLICRESULENO + CINCOCAINA 5GR/1GR/100GR UNGUENTO TUBO C/50GR,2975
,9,0,0,2016-06-21,BUFLOMEDIL 150MG C/30 TAB.,508
,9,0,0,2016-06-21,BUMETANIDA 1MG C/20 COMP.,559
,1,0,0,2016-06-21,DENOSUMAB 60MG C/10ML,3021
,9,0,0,2016-06-21,LIDOCAINA 10% AER C/115ML SPRAY,1438
,1,0,0,2016-06-21,VORICONAZOL 200MG C/14 TAB.,2429
,3,0,0,2016-06-21,ATAZANAVIR 300MG C/30 CAP.,2883
,3,0,0,2016-06-21,NILOTIMIB 200MG C/40 CAP.,3038
,9,0,0,2016-06-21,APIXABAN 5MG C/60 TAB.,3020
,6,0,0,2016-06-21,CICLOSPORINE A 50MG MICROEMULSION C/50 CAP.,761
,6,0,0,2016-06-21,TALIDOMIDA 100MG C/50 TAB.,1076
,1,0,0,2016-06-21,TOFACITINIB 5MG C/56 TAB.,3024
,5,0,0,2016-06-21,CLONIDINA TAB. 0.1MG C/100,2792
,5,0,0,2016-06-21,MESALAZINA ENEMA 60ML C/3,2971
,5,0,0,2016-06-21,PARCHE DE MICROPORE OFTALMICO INF. C/20,654
,4,0,0,2016-06-21,SERTINDOL 4MG C/10 TAB.,2180
,1,0,0,2016-06-21,TACROLIMUS 1MG LIB.PROL. C/50 TAB. ,3004
,2,0,0,2016-06-21,ACETONIDO DE FLUOCINOLONA + CLIOQUINOL TUBO CREMA C/30GR,2766
,1,0,0,2016-06-21,ACIDO SALICILICO + ACIDO LACTICO + SOL. 26%/15% FCO. C/15ML,3031
,1,0,0,2016-06-21,ALFA-DORNASA 2.5MG/2.5ML C/6 AMP.,2312
,2,0,0,2016-06-21,METRONIDAZOL + DIYODOHIDROXIQUINOLEINA 2.5GR/2GR SUSP. PED. FCO. C/120ML,56
,1,0,0,2016-06-21,ACIDO TRANSRETINOICO 10MG C/100 CAP.,2941
,2,0,0,2016-06-21,CARBONATO DE CALCIO 600MG C/30 TAB.,1480
,1,0,0,2016-06-21,CEREBROLISINA 10MG AMP.,2981
,2,0,0,2016-06-21,CICLOPENTOLATO1% SOL. OFT. FCO. C/5ML (III),745
,1,0,0,2016-06-21,CICLOSPORINA 100MG C/50 TAB.,2982
,2,0,0,2016-06-21,CLOMIPRAMINA 25MG C/30 GRAGEAS,2216
,2,0,0,2016-06-21,CLORHIDRATO DE BUPRENORFINA 0.2MG C/10TAB. SUBLINGUAL (II),595
,2,0,0,2016-06-21,CLORHIDRATO DE TRIHEXIFENIDILO 5MG C/50 TAB.,585
,2,0,0,2016-06-21,DAPSONA 50MG C/50 TAB.,1668
,1,0,0,2016-06-21,DARUNAVIR 400MG C/60 TAB.,2986
,1,0,0,2016-06-21,DEFERASIROX 500MG C/28 COMP.,2921
,2,0,0,2016-06-21,DEXAMETASONA 4MG C/10 TAB.,3010
,2,0,0,2016-06-21,DIPIRIDAMOL 75MG C/36 GRAGEAS,671
,2,0,0,2016-06-21,DOXICICLINA 50MG C/28 CAP.,2828
,2,0,0,2016-06-21,DROPROPIZINA 20MG C/8 SUP.,2962
,1,0,0,2016-06-21,ERLOTINIB 150MG C/30 TAB.,1903
,1,0,0,2016-06-21,ETOFAMIDA 2GR/100MG SUSP. FCO. C/130ML,461
,1,0,0,2016-06-21,ETRAVIRINA 100MG FCO. C/120 TAB.,2438
,1,0,0,2016-06-21,FACTOR VIII FCO. 250UI AMP. ,2888
,1,0,0,2016-06-21,FORMULA LACTEA DE CONTINUACION DE 6 A 12 (ETAPA 2) LATA C/400GR,2740
,1,0,0,2016-06-21,HIDROXIUREA 500 MG C/100 CAP,2331
,1,0,0,2016-06-21,HIDROXIUREA 500 MG C/100 CAP,3034
,1,0,0,2016-06-21,HIERRO AMINOQUELADO 20MG/ML SOL. ORAL FCO C/15ML,384
,1,0,0,2016-06-21,INDOBUFENO 200MG C/30 TAB.,983
,1,0,0,2016-06-21,INMUNOGLOBULINA G HUMANA 5GR/120ML,2917
,1,0,0,2016-06-21,KETOCONAZOL 2G/100ML SUSP.,690
,1,0,0,2016-06-21,KETOROLACO 10MG C/10 TAB.,1202
,1,0,0,2016-06-21,LENALIDOMIDA 10MG CAP.,2991
,1,0,0,2016-06-21,LEVOCETIRIZINA 5MG C/10 TAB.,2800
,1,0,0,2016-06-21,MARAVIROC 150MG C/60 TAB.,2992
,1,0,0,2016-06-21,METILPREDNISOLONA 40MG/ML SUSP. INY. C/1 AMP.,2765
,1,0,0,2016-06-21,PALIPERIDONA 6MG C/14 TAB.,1939
,1,0,0,2016-06-21,PILOCARPINA 2% SOL. OFT. FCO. C/15ML,695
,1,0,0,2016-06-21,PINDOLOL 5MG C/20 COMP.,873
,1,0,0,2016-06-21,PIRIMETAMINA 25MG C/30 TAB.,2974
,1,0,0,2016-06-21,"RETINOL (VITAMINA A) 50,000UI C/40 CAP.",2867
,1,0,0,2016-06-21,RIMANTADINA 1GR/100ML SOL. FCO. C/120ML,2586
,1,0,0,2016-06-21,RITONAVIR 100MG 2 FCO. C/84 CAP. ,2387
,1,0,0,2016-06-21,RITONAVIR 100MG FCO. C/30 TAB,3033
,1,0,0,2016-06-21,SUNITINIB 50MG C/28 CAP.,1250
,1,0,0,2016-06-21,TIPRANAVIR 250MG C/120 CAP.,3007
,1,0,0,2016-06-21,TRIMEBUTINA 200MG C/20 TAB,3037
,1,0,0,2016-06-21,FORMOTEROL + MOMETASONA 100/5 FCO. C/120 DOSIS,3022
,1,0,0,2016-06-21,CLORHIDRATO DE VALACICLOVIR 500MG C/42 COMP.,1385
,1,0,0,2016-06-21,DARUNAVIR 600MG FCO. C/60 TAB.,2388
,1,0,0,2016-06-21,LAMIVUDINA 150MG C/60 TAB.,994
,1,0,0,2016-06-21,MELFALAN 2MG C/25 TAB.,2906
,1,0,0,2016-06-21,GOSERELINA IMPLANTE CILINDRICO 3.6MG + JER. MONODOSICA,906
,1,0,0,2016-06-21,DESMOPRESINA 2MG C/30 CAP.,1411
,1,0,0,2016-06-21,FORMULA PREMATUROS FORMULA LACTEA LATA C/400GR,1022
,1,0,0,2016-06-21,NEVIRAPINA 200MG C/60 TAB.,2995
,1,0,0,2016-06-21,SENOSIDOS AB 200MG/100ML SOL. FCO. C/75ML,892
,9,0,0,2016-06-21,ENFAMIL SOYA FORMULA LACTEA LATA PVO 400GR,2584
,2,0,0,2016-06-21,OCTREOTIDA LAR 20MG I.M. AMP.,2751
,9,0,0,2016-06-21,"INTERFERON BETA-1a 30MCG (6,000,000 UI) C/1 JER. PRELLENADA",68
,10,0,0,2016-06-21,ACICLOVIR UNG‹ENTO OFTALMICO 3GR EN 100GR TUBO C/4.5GR,2767
,9,0,0,2016-06-21,DEXTRANOMERO FCO. C/25GR,1507
,5,0,0,2016-06-21,ACEITE DE RICINO FCO. C/60ML,2684
,1,0,0,2016-06-21,BROMAZEPAM 6MG C/30 TAB.,1471
,2,0,0,2016-06-21,CLORPROMAZINA 25MG C/50 COMP. (III),522
,1,0,0,2016-06-21,MARAVIROC 300MG C/60 TAB.,2993
,1,0,0,2016-06-21,RIFAXIMINA 100/5ML SUSP. FCO. C/60ML,380
,1,0,0,2016-06-21,TIROTROPINA ALFA 0.9MG/ML C/2 AMP. DE 10ML,2935
,105,0,0,2016-06-21,DIMETICONA + PANCREATINA + EXTRACTO SECO BILIS DE BUEY CELULOSA DEL ASPERGILLUS NIGER CON CAPA E C/50 GRAGEAS,327
,6,0,0,2016-06-21,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38
,3,0,0,2016-06-21,EFAVIRENZ 600MG C/30 COMP.,1571
,8,0,0,2016-06-21,COLISTIMETATO DE SODIO 150MG FCO. AMP.,3013
,8,0,0,2016-06-21,RIFAMPICINA + ISONIASIDA 200MG/150MG C/24 CAP.,732
,8,0,0,2016-06-21,ESTOLATO DE ERITROMICINA 125MG SUSP. PED. C/100ML,1906
,8,0,0,2016-06-21,HALOPERIDOL 5MG C/20 TAB.,584
,8,0,0,2016-06-21,SULFONATO SODICO DE CARBAZOCROMO + VITAMINA K JARABE FCO C/200ML,413
,5,0,0,2016-06-21,VIGABATRINA 500MG C/60 COMP.,757
,2,0,0,2016-06-21,APIXABAN 2.5MG C/60 TAB.,3019
,4,0,0,2016-06-21,PIRAZINAMIDA + ETAMBUTOL + RIFAMPICINA + ISONIAZIDA 150MG/75MG/400MG/300MG C/240 TAB.,1270
,8,0,0,2016-06-21,PALIPERIDONA 75MG C/1 JER. PRELLENADA,2934
,2,0,0,2016-06-21,LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB.,188
,1,0,0,2016-06-21,GLICEROL SUP. PED. C/10,331
,7,0,0,2016-06-21,SALBUTAMOL 40MG/100ML JARABE FCO. C/60ML,759
,7,0,0,2016-06-21,CARBAMAZEPINA SUSP. 2G/100ML,147
,7,0,0,2016-06-21,FLUDROCORTISONA 0.1MG C/100 TAB.,1316
,7,0,0,2016-06-21,POLICRESULENO 0.09 GR C/6 OVULOS,12
,7,0,0,2016-06-21,TROMANTADINA TUBO GEL C/10GR,878
,1,0,0,2016-06-21,"INTERFERON ALFA 2B 10,000UI SOL.INY. FCO C/1 AMP.",1224
,1,0,0,2016-06-21,LISURIDA 0.2MG C/28 TAB.,281
,8,0,0,2016-06-21,DIGOXINA 0.25MG C/60 TAB.,2816
,5,0,0,2016-06-21,ACICLOVIR COMPRIMIDOS 200MG C/25 COMP.,1424
,4,0,0,2016-06-21,BACLOFENO 10MG C/100 TAB.,2980
,6,0,0,2016-06-21,RISPERIDONA 1MG/ML SOL. FCO. C/60ML,2139
,6,0,0,2016-06-21,ARIPIPRAZOL 15MG C/10 TAB.,50
,6,0,0,2016-06-21,CLORMADINONA 2MG C/20 TAB.,493
,6,0,0,2016-06-21,HALOPERIDOL 10MG C/20 TAB.,1421
,6,0,0,2016-06-21,MISOPROSTOL 200MCG C/28 TAB.,194
,5,0,0,2016-06-21,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437
,6,0,0,2016-06-21,MALEATO DE ERGOMETRINA 0.2MG C/20 TAB.,344
,5,0,0,2016-06-21,BUDESONIDA 3MG C/50 CAP.,2904
,4,0,0,2016-06-21,DARBEPOETINA ALFA 500MCG JER. PRELLENADA,2985
,4,0,0,2016-06-21,ONDANSETRON 8MG SOL. INY. C/3 AMP. DE 4ML,293
,5,0,0,2016-06-21,DICLOFENACO + CODEINA 50MG/50MG C/20 TAB.,2960
,5,0,0,2016-06-21,ATOMOXETINA 10MG C/14 CAP.,1034
,47,0,0,2016-06-21,ACIDO TIOCTICO 600MG C/30 TAB.,848
,4,0,0,2016-06-21,FLEET FOSFOSODA SOL. ORAL C/45ML,2965
,3,0,0,2016-06-21,CLORANFENICOL TUBO OFT. C/5GR,2674
,4,0,0,2016-06-21,TETRACICLINA 250MG C/16 CAP.,2832
,1,0,0,2016-06-21,FORMULA INFANTIL DE AISLADO NAN SOYA C/366GR,639
,22,0,0,2016-06-21,KETOCONAZOL POLVO TALCO FCO. C/60GR,191
,5,0,0,2016-06-21,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144
,151,0,0,2016-06-21,PARACETAMOL 750MG C/10 TAB.,2582
,1,0,0,2016-06-21,NEOCATE POLVO C/400GR,2454
,5,0,0,2016-06-21,ANASTROZOL 1MG C/28 TAB.,35
,2,0,0,2016-06-21,CLOZAPINA 100MG C/30 TAB. (II),606
,1,0,0,2016-06-21,RIFAMPICINA 300MG C/16 CAP.,333
,9,0,0,2016-06-21,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838
,12,0,0,2016-06-21,CETIRIZINA SOL 10MG/ML C/10ML,871
,3,0,0,2016-06-21,MALEATO DE CLORFENAMINA 4MG C/20 TAB.,1889
,3,0,0,2016-06-21,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193
,100,0,0,2016-06-21,DIOSMINA + HESPERIDINA 500MG C/20 TAB.,296
,1,0,0,2016-06-21,ETANERCEPT 25MG FCO. C/4 AMP.,349
,4,0,0,2016-06-21,METFORMINA + GLIBENCLAMIDA 500MG/5MG C/60 TAB.,1867
,3,0,0,2016-06-21,ACEITE DE ALMENDRAS-UREA-VIT.B5 TUBO CREMA C/125GR,1550
,9,0,0,2016-06-21,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA Y DICLOFENACO SODICO N∫1 - 3 Y N∫ - 3 C/JGA AMP.,2803
,8,0,0,2016-06-21,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496
,7,0,0,2016-06-21,CABERGOLINA 0.5MG C/2 TAB.,282
,6,0,0,2016-06-21,ITRACONAZOL 100MG C/15 CAP.,443
,15,0,0,2016-06-21,FEXOFENADINA 120MG C/10 COMP.,93
,19,0,0,2016-06-21,VITAMINAS + HIERRO C/36 TAB.,111
,41,0,0,2016-06-21,NUTRICION COMPLETA Y BALANCEADA CON FRUCTOOLISACARIDOS CUALQUIER SABOR LATA EN POLVO C/400GR,2557
,20,0,0,2016-06-21,ESCITALOPRAM 10MG C/28 TAB.,497
,5,0,0,2016-06-21,BROMURO DE PINAVERIO 100MG C/14 TAB.,294
,67,0,0,2016-06-21,ESPORAS DE BACILLUS CLAUSII 2 BILLONES UFC C/20 AMP.,1126
,500,0,0,2016-06-21,TRAMADOL + PARACETAMOL 37.5/325MG C/20 TAB.,836
,100,0,0,2016-06-21,SENOSIDOS A-B 374MG C/30 TAB.,789
,50,0,0,2016-06-21,"SULFATO DE GLUCOSAMINA + SULFATO DE CONDROITIN 1,500MGS/1,200MGS C/15 SOBRES",2576
,200,0,0,2016-06-21,METFORMINA 850MG C/30 TAB.,1897
,200,0,0,2016-06-21,IBUPROFENO + PARACETAMOL 325MG C/20 TAB.,2608
,200,0,0,2016-06-21,LORATADINA + AMBROXOL 5MG/30MG/5ML JBE. C/120ML,376
,100,0,0,2016-06-21,MELOXICAM 7.5MG C/14 TAB.,2623
,100,0,0,2016-06-21,"PENICILINA PROCAINICA + BENCILPENICILINA 800,000UI + 1 AMP. DILUYENTE C/2ML",687
,100,0,0,2016-06-21,DEXTROMETORFANO + GUAIFENESINA JARABE INFANTIL C/120ML,1886
,50,0,0,2016-06-21,PREGABALINA 75MG C/28 CAP.,512
,300,0,0,2016-06-21,INSULINA GLARGINA JER. DESECHABLE PRECARGADA (300 UI/ml) C/3ML,2919
,100,0,0,2016-06-21,METFORMINA 500MG C/30 TAB.,310
,500,0,0,2016-06-21,PARACETAMOL 500MG C/10 TAB.,712
