,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,32,0,0,2015-06-16,CALAMINA LOCION FCO. 180ML,160,0,0,,,
,6,0,0,2015-06-16,RANITIDINA 150MG JARABE FCO. C/200ML,1494,0,0,,,
,17,0,0,2015-06-16,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,0,0,,,
,22,0,0,2015-06-16,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693,0,0,,,
,18,0,0,2015-06-16,OLANZAPINA 5MG C/14 TAB.,599,0,0,,,
,33,0,0,2015-06-16,DROPROPIZINA 30MG C/15 TAB. ,2413,0,0,,,
,31,0,0,2015-06-16,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,0,0,,,
,13,0,0,2015-06-16,METRONIDAZOL .75% TUBO GEL C/30GR,567,0,0,,,
,4,0,0,2015-06-16,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120,0,0,,,
,8,0,0,2015-06-16,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138,0,0,,,
,23,0,0,2015-06-16,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,0,0,,,
,11,0,0,2015-06-16,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496,0,0,,,
,13,0,0,2015-06-16,SALMETEROL + FLUTICASONA 50/100MCG SOL. INHAL C/60 DOSIS,2493,0,0,,,
,1,0,0,2015-06-16,ETAMSILATO 500MG C/20 COMP.,272,0,0,,,
,19,0,0,2015-06-16,MOMETASONA 1% UNGöENTO TOPICO TUBO C/30GR,319,0,0,,,
,34,0,0,2015-06-16,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,0,0,,,
,2,0,0,2015-06-16,CLORHIDRATO DE BENCIDAMINA 45MG SOL. C/30ML,2668,0,0,,,
,27,0,0,2015-06-16,DIMENHIDRINATO JARABE FCO. C/120ML,284,0,0,,,
,9,0,0,2015-06-16,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,0,0,,,
,18,0,0,2015-06-16,ESPIRONOLACTONA 100MG C/30 TAB.,2573,0,0,,,
,12,0,0,2015-06-16,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,0,0,,,
,22,0,0,2015-06-16,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029,0,0,,,
,20,0,0,2015-06-16,NAN A.R FORMULA LACTEA LATA C/400GR,634,0,0,,,
,22,0,0,2015-06-16,ERDOSTEINA 300MG C/20 CAP.,1820,0,0,,,
,28,0,0,2015-06-16,TACROLIMUS 1MG C/50 TAB.,2894,0,0,,,
,23,0,0,2015-06-16,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891,0,0,,,
,24,0,0,2015-06-16,OLOPATADINA 0.2% SOL. OFT. C/2.5ML,666,0,0,,,
,1,0,0,2015-06-16,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,0,0,,,
,26,0,0,2015-06-16,TEGASEROD 6MG C/30 COMP.,912,0,0,,,
,2,0,0,2015-06-16,DESVENLAFAXINA 50MG C/28 COMP.,2905,0,0,,,
,1,0,0,2015-06-16,BROMAZEPAM 3MG C/30 TAB.,588,0,0,,,
,25,0,0,2015-06-16,NICERGOLINA 30MG C/20 GRAGEAS,767,0,0,,,
,22,0,0,2015-06-16,RIVAROXABAN 20MG C/28 COMP.,2937,0,0,,,
,5,0,0,2015-06-16,ESTOLATO DE ERITROMICINA 500MG C/20 TAB.,1905,0,0,,,
,1,0,0,2015-06-16,CARVEDILOL 25MG C/14 TAB.,2594,0,0,,,
,11,0,0,2015-06-16,BIMATOPROST + TIMOLOL 0.03%/0.05% SOL. OFT. C/3ML,1793,0,0,,,
,23,0,0,2015-06-16,BIMATOPROST GOTAS 0.03% SOL. OFT. C/3ML,1058,0,0,,,
,3,0,0,2015-06-16,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433,0,0,,,
,22,0,0,2015-06-16,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353,0,0,,,
,18,0,0,2015-06-16,SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR,67,0,0,,,
,16,0,0,2015-06-16,ACETATO DE CALCIO + SULFATO DE ALUMINIO C/12 SOBRES,280,0,0,,,
,6,0,0,2015-06-16,ALPRAZOLAM 1MG C/30 COMP. (II),1448,0,0,,,
,3,0,0,2015-06-16,TOLNAFTATO 1% SOL. FCO C/20ML,824,0,0,,,
,17,0,0,2015-06-16,ALLIUM CEPAE + ALANTOINA TUBO GEL C/20GR,528,0,0,,,
,12,0,0,2015-06-16,PIPERIDOLATO 100MG C/30 GRAGEAS,258,0,0,,,
,18,0,0,2015-06-16,LINACLOTIDE .29MG C/30 CAP.,3023,0,0,,,
,4,0,0,2015-06-16,CALCITRIOL 0.25MCG C/50 CAP.,1862,0,0,,,
,3,0,0,2015-06-16,MEDROXIPROGESTERONA 10MG C/10 TAB.,1555,0,0,,,
,12,0,0,2015-06-16,DEXAMETASONA + FENILEFRINA SOL. OFT. FCO. C/10ML,1506,0,0,,,
,6,0,0,2015-06-16,HIDROSMINA 200MG C/20 CAP.,1730,0,0,,,
,13,0,0,2015-06-16,SALMETEROL + FLUTICASONA 50MCG/500MG FCO. C/60 DOSIS,2738,0,0,,,
,11,0,0,2015-06-16,ATOMOXETINA 40MG C/14 CAP.,807,0,0,,,
,6,0,0,2015-06-16,ACIDO ASCORBICO + VITAMINA + VITAMINA C 1GR C/10 TAB.,2772,0,0,,,
,1,0,0,2015-06-16,MOXIFLOXACINO 0.5% SOL. OFT. FCO C/5ML,880,0,0,,,
,39,0,0,2015-06-16,MIRTAZAPINA 30MG C/12 TAB. DISP.,740,0,0,,,
,18,0,0,2015-06-16,LACOSAMIDA 100MG C/28 TAB.,2990,0,0,,,
,13,0,0,2015-06-16,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000,0,0,,,
,5,0,0,2015-06-16,VERAPAMILO 180MG C/15 TAB.,275,0,0,,,
,3,0,0,2015-06-16,ATOMOXETINA 18MG C/14 CAP.,804,0,0,,,
,18,0,0,2015-06-16,ACETONIDO DE FLUOCINOLONA + CLIOQUINOL TUBO CREMA C/30GR,2766,0,0,,,
,2,0,0,2015-06-16,CLIOQUINOL TUBO CREMA 30GR,2791,0,0,,,
,23,0,0,2015-06-16,AMISULPRIDA 200MG C/14 TAB.,3025,0,0,,,
,12,0,0,2015-06-16,FLUTICASONA 0.5MG/2ML C/10 AMP.,1069,0,0,,,
,6,0,0,2015-06-16,ETANERCEPT 25MG FCO. C/4 AMP.,349,0,0,,,
,4,0,0,2015-06-16,NEOCATE POLVO C/400GR,2454,0,0,,,
,3,0,0,2015-06-16,HIERRO AMINOQUELADO 20MG/ML SOL. ORAL FCO C/15ML,384,0,0,,,
,6,0,0,2015-06-16,WARFARINA SODICA 5MG C/30 TAB.,196,0,0,,,
,4,0,0,2015-06-16,BRINZOLAMIDA 1% SUSP. OFT. FCO. C/5ML,46,0,0,,,
,13,0,0,2015-06-16,RISPERIDONA 1MG/ML SOL. FCO. C/60ML,2139,0,0,,,
,9,0,0,2015-06-16,EPLERENONA 25MG C/30 TAB.,445,0,0,,,
,8,0,0,2015-06-16,BACLOFENO 10MG C/100 TAB.,2980,0,0,,,
,3,0,0,2015-06-16,FORMULA LACTEA DE TERMINO DE 0 A 6 (ETAPA 1) LATA C/350GR,2739,0,0,,,
,12,0,0,2015-06-16,EMTRICITABINA + TENOFOVIR DISOPROXIL FUMARATO C/30 TAB.,854,0,0,,,
,6,0,0,2015-06-16,CINOSTAZOL 100MG C/30 TAB.,2949,0,0,,,
,5,0,0,2015-06-16,BUDESONIDA 3MG C/50 CAP.,2904,0,0,,,
,8,0,0,2015-06-16,ALOGLUTAMOL 500MG C/20 COMP.,758,0,0,,,
,11,0,0,2015-06-16,MESALAZINA 500MG C/10 SUP.,2970,0,0,,,
,10,0,0,2015-06-16,5 FLUOROURACILO CREMA DE 5% TUBO C/20GR,2759,0,0,,,
,4,0,0,2015-06-16,PERFENAZINA 4MG C/30 TAB.,587,0,0,,,
,6,0,0,2015-06-16,ESTROGENOS CONJUGADOS 0.625MG C/42 TAB.,2855,0,0,,,
,6,0,0,2015-06-16,LEVETIRACETAM SOL. 100MG C/150ML,2023,0,0,,,
,7,0,0,2015-06-16,EFAVIRENZ 600MG C/30 COMP.,1571,0,0,,,
,1,0,0,2015-06-16,ALFAMETILDOPA 250MG C/30 TAB.,426,0,0,,,
,7,0,0,2015-06-16,FENITOINA SODICA SUSP. C/237ML,2833,0,0,,,
,1,0,0,2015-06-16,BETAMETASONA LOCION FCO. SUSP. C/100ML,119,0,0,,,
,10,0,0,2015-06-16,LISURIDA 0.2MG C/28 TAB.,281,0,0,,,
,7,0,0,2015-06-16,TROPICAMIDA FENILEFRINA GOTAS. OFT. C/15ML,808,0,0,,,
,3,0,0,2015-06-16,MISOPROSTOL 200MCG C/28 TAB.,194,0,0,,,
,1,0,0,2015-06-16,ERDOSTEINA SOL. C/90ML,2963,0,0,,,
,1,0,0,2015-06-16,ROTIGOTINA 6MG C/14 PARCHES,2978,0,0,,,
,6,0,0,2015-06-16,LEUPRORELINA 22.5MG C/1 AMP.,2911,0,0,,,
,1,0,0,2015-06-16,LEUPRORELINA 3.75MG C/1 AMP. DE 2ML,2821,0,0,,,
,1,0,0,2015-06-16,MICOFENOLATO SODICO 360MG C/120 TAB.,2822,0,0,,,
,1,0,0,2015-06-16,NILOTIMIB 200MG C/28 CAP.,2936,0,0,,,
,1,0,0,2015-06-16,FENOBARBITAL 100MG C/40 TAB. (II),579,0,0,,,
,4,0,0,2015-06-16,LOPINAVIR + RITONAVIR 200MG/50MG C/120 TAB.,1759,0,0,,,
,4,0,0,2015-06-16,FINGOLIMOD 0.5MG C/28 CAP.,2925,0,0,,,
,1,0,0,2015-06-16,CAPECITABINA 500MG C/120 GRAGEAS,898,0,0,,,
,1,0,0,2015-06-16,DIYODOHIDROXIQUINOLEINA 4.2GR FCO. C/120ML,2636,0,0,,,
,1,0,0,2015-06-16,FLUDROCORTISONA 0.1MG C/100 TAB.,1316,0,0,,,
,2,0,0,2015-06-16,SIROLIMUS 1MG C/60 GRAGEAS,743,0,0,,,
,1,0,0,2015-06-16,CICLOSPORINA 0.1% GOTAS OFT. C/5ML,3011,0,0,,,
,1,0,0,2015-06-16,CITRATO DE POTASIO 1080MCG C/100 TAB.,2891,0,0,,,
,2,0,0,2015-06-16,CICLOSPORINE A 50MG MICROEMULSION C/50 CAP.,761,0,0,,,
,1,0,0,2015-06-16,SULFONATO SODICO DE CARBAZOCROMO + VITAMINA K JARABE FCO C/200ML,413,0,0,,,
,7,0,0,2015-06-16,ACEITE DE RICINO FCO. C/60ML,2684,0,0,,,
,2,0,0,2015-06-16,CINACALCET 30MG C/30 COMP.,2983,0,0,,,
,1,0,0,2015-06-16,TOBRAMICINA SOL. P/NEB C/14 SOBRES Y C/U 4 AMP.,1545,0,0,,,
,1,0,0,2015-06-16,MARAVIROC 300MG C/60 TAB.,2993,0,0,,,
,1,0,0,2015-06-16,SORAFENIB 200MG C/112 COMP.,1936,0,0,,,
,1,0,0,2015-06-16,LENALIDOMIDA 10MG CAP.,2991,0,0,,,
,14,0,0,2015-06-16,ACIDO POLIACRILICO GEL OFTALMICO TUBO C/10GR,879,0,0,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
