,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,22,0,0,2015-10-13,CLORHIDRATO DE METILFENIDATO TABLETAS 36 MG C/30(II),228,0,0,,,
,311,0,0,2015-10-13,CLORHIDRATO DE PAROXETINA TABS. DE 20 MG C/10,1877,0,0,,,
,164,0,0,2015-10-13,CLORHIDRATO DE TRAMADOL 50MG. C/10 CAPSULAS,976,0,0,,,
,78,0,0,2015-10-13,CLORHIDRATO DE TRAMADOL GOTAS 10 ML 100 MG/ML,1880,0,0,,,
,134,0,0,2015-10-13,CLORHIDRATO DE TRAMADOL TABLETAS 100MG C/10,855,0,0,,,
,17,0,0,2015-10-13,CLORMADINONA + MESTRANOL TABS.  2 MG Y 80 MCG C/21,764,0,0,,,
,2,0,0,2015-10-13,CLORPROMAZINA 25MG C/50 COMP. (III),522,0,0,,,
,118,0,0,2015-10-13,CLORTALIDONA TABS. DE 50 MG. C/20,182,0,0,,,
,4,0,0,2015-10-13,CLORURO DE SODIO SOL OFTALMICA AL 10% FCO GOTERO 10 ML,415,0,0,,,
,12,0,0,2015-10-13,CLORURO DE SODIO SOL OFTALMICA AL 5% FCO. GOTERO 10 ML,416,0,0,,,
,7,0,0,2015-10-13,CLORURO DE SODIO UNGUENTO OFTALMICO AL 5% TUBO  5 GR,417,0,0,,,
,141,0,0,2015-10-13,CLORURO DE SODIO Y GLICEROL ADTO. SOL. FCO 30ML. C/30ML.,2754,0,0,,,
,85,0,0,2015-10-13,CLOTRIMAZOL CREMA 20GR C/3 APLICADORES,334,0,0,,,
,81,0,0,2015-10-13,CLOTRIMAZOL CREMA TUBO 20GR,1505,0,0,,,
,1,0,0,2015-10-13,CLOZAPINA (II) 100MG C/30 TABLETAS,606,0,0,,,
,14,0,0,2015-10-13,COLCHICINA 1MG C/30 TABLETAS,185,0,0,,,
,4,0,0,2015-10-13,COMPLEJO B FCO. 10ML SOLUCION INYECTABLE,189,0,0,,,
,1,0,0,2015-10-13,CONCENTRADO DESECADO DE HOJAS Y VAINAS D SOL. FCO. C/75 ML.,892,0,0,,,
,8,0,0,2015-10-13,DANAZOL TABLETAS 100MG C/50,2810,0,0,,,
,390,0,0,2015-10-13,DAPAGLIFOZINA 10 MG TABS C/14,2952,0,0,,,
,2,0,0,2015-10-13,DAPSONA 100MG C/50 TAB.,962,0,0,,,
,1,0,0,2015-10-13,DARBEPOETINA ALFA JERINGA PRELLENADA 300 MCG,2984,0,0,,,
,12,0,0,2015-10-13,DARBEPOETINA ALFA JERINGA PRELLENADA 500 MCG,2985,0,0,,,
,1,0,0,2015-10-13,DARUNAVIR 400MG C/60 TAB.,2986,0,0,,,
,20,0,0,2015-10-13,DECANOATO DE FLUPENTIXOL AMP. DE 20 MG C/1 DE AMP 2ML,580,0,0,,,
,365,0,0,2015-10-13,DEFLAZACORT TAB. 6 MG C/20,2811,0,0,,,
,6,0,0,2015-10-13,DENOSUMAB 60MG C/10ML,3021,0,0,,,
,132,0,0,2015-10-13,DESLORATADINA JARABE DE 50 MG. FCO C/120 ML.,69,0,0,,,
,548,0,0,2015-10-13,DESLORATADINA TABS. DE 5 MGS. C/30,45,0,0,,,
,1,0,0,2015-10-13,DESMOPRESINA 10MCG 25 DOSIS POR FCO SPRAY,2813,0,0,,,
,112,0,0,2015-10-13,DESOGESTREL 0.075MG C/28 TAB.,2225,0,0,,,
,9,0,0,2015-10-13,DESVENLAFAXINA 100 Miligramos C/28 Comprimidos,2899,0,0,,,
,42,0,0,2015-10-13,DESVENLAFAXINA 50 Mgs C/28 Comprimidos,2905,0,0,,,
,29,0,0,2015-10-13,DEXAMETASONA / FENILEFRINA SOL. OFTALMICA FCO. C/ 10ML,1506,0,0,,,
,38,0,0,2015-10-13,DEXAMETASONA + TOBRAMICINA UNGUENTO OFT. TUBO C/3.5GR,2676,0,0,,,
,7,0,0,2015-10-13,DEXAMETASONA TABLETAS  0.5mg C/30,2777,0,0,,,
,92,0,0,2015-10-13,DEXAMETASONA. SOL. OFTALMICA 1 MG/ML GOTA 5ML,2814,0,0,,,
,172,0,0,2015-10-13,DEXKETOPROFENO TROMETAMOL TAB. 25MG C/10,1241,0,0,,,
,925,0,0,2015-10-13,DEXLANSOPRAZOL 30 mg  C/14 CAPS,2953,0,0,,,
,8,0,0,2015-10-13,DEXPANTENOL GEL TUBO 5 % 10 GR,1006,0,0,,,
,5,0,0,2015-10-13,DEXTRANOMERO FCO. C/25GR,1507,0,0,,,
,62,0,0,2015-10-13,DEXTROMETORFANO + GUAIFENESINA + FENILEF PED -30ML,2815,0,0,,,
,431,0,0,2015-10-13,DEXTROMETORFANO + GUAIFENESINA JARABE 120ML INFANTIL,1886,0,0,,,
,145,0,0,2015-10-13,DEXTROMETORFANO JARABE DE 15MG/5ML FCO. C/60ML,269,0,0,,,
,578,0,0,2015-10-13,DIACEREINA CAPS DE 50 MG C/30,226,0,0,,,
,1042,0,0,2015-10-13,DIACERINA/MELOXICAM 50MG/15MG C/20 CAP,1341,0,0,,,
,16,0,0,2015-10-13,DIAZEPAM COMPRIMIDOS DE 10 MG. C/20(II),598,0,0,,,
,16,0,0,2015-10-13,DIAZEPAM/DEXTROPROPOXIFENO/PARACETAMOL TABLETAS  C/20 (II),590,0,0,,,
,18,0,0,2015-10-13,DICLOFENACO + COLESTIRAMINA CAPS. DE 140MG C/20,2548,0,0,,,
,1175,0,0,2015-10-13,DICLOFENACO GEL 60GR 1.160%,371,0,0,,,
,292,0,0,2015-10-13,DICLOFENACO POTASICO 15MG. SUSPENSION GOTAS 20 ML,2611,0,0,,,
,250,0,0,2015-10-13,DICLOFENACO POTASICO GRAGEAS DE 25 MG C/20,165,0,0,,,
,363,0,0,2015-10-13,DICLOFENACO POTASICO SUSPENSION 0.18MG/100 FCO 120ML,2807,0,0,,,
,729,0,0,2015-10-13,DICLOFENACO SODICO + B1 + B6 +B12 50MG/50MG/50MG/0.25MG C/30 GRAGEAS,377,0,0,,,
,366,0,0,2015-10-13,DICLOFENACO SODICO GRAGEAS DE LIB. PROL. 100 MG C/20,292,0,0,,,
,78,0,0,2015-10-13,DICLOFENACO SODICO SOL INY 75MG/3ML ENV C/2 AMPS.,295,0,0,,,
,4,0,0,2015-10-13,DICLOFENACO SODICO SOL OFTALMICA DE 1 MG FCO C/5 ML SOL. GOTAS 5ML,1508,0,0,,,
,7,0,0,2015-10-13,DICLOFENACO/CODEINA II 50MG/50MG TABS C/20,2960,0,0,,,
,147,0,0,2015-10-13,DICLOXACILINA 250MG C/20 CAPSULAS,85,0,0,,,
,166,0,0,2015-10-13,DICLOXACILINA CAPS. 500 MG C/20,1510,0,0,,,
,47,0,0,2015-10-13,DICLOXACILINA SUSP. DE 250 MG  FCO. C/60 ML,1509,0,0,,,
,7,0,0,2015-10-13,DIENOGEST 2MG TAB C28,2961,0,0,,,
,225,0,0,2015-10-13,DIFENHIDRAMINA + GUAIFENESINA JARABE 28 MG FCO 150 ML,114,0,0,,,
,196,0,0,2015-10-13,DIFENIDOL 25MG C/30 TABLETAS,2659,0,0,,,
,33,0,0,2015-10-13,DIFENIDOL SOL INY 40MG/2ML C/2,273,0,0,,,
,29,0,0,2015-10-13,DIGOXINA 0.25MG C/60 TAB.,2816,0,0,,,
,69,0,0,2015-10-13,DILTIAZEM CAPS. LIB. PROL. DE 120 MG C/20,2817,0,0,,,
,109,0,0,2015-10-13,DILTIAZEM COMPS. DE 30 MG C/30,2857,0,0,,,
,19,0,0,2015-10-13,DILTIAZEM COMPS. DE 60 MG. C/30,82,0,0,,,
,3,0,0,2015-10-13,DILTIAZEM TAB.  240 MG C/10,103,0,0,,,
,29,0,0,2015-10-13,DILTIAZEM TABLETAS 180MG C/12,2818,0,0,,,
,29,0,0,2015-10-13,DILTIAZEM TABS. DE 90 MG C/20,28,0,0,,,
,10,0,0,2015-10-13,DIMENHIDRINATO 25GR SUP. INF. C/5 SUPOSITORIOS,2651,0,0,,,
,20,0,0,2015-10-13,DIMENHIDRINATO 50MG C/20 TABLETAS,2652,0,0,,,
,42,0,0,2015-10-13,DIMENHIDRINATO JARABE FCO. DE 120ML,284,0,0,,,
,314,0,0,2015-10-13,DIMETICONA + GUAIAZULENE SOBRE C/14,2689,0,0,,,
,67,0,0,2015-10-13,DIMETICONA GOTAS 30ML ORAL,323,0,0,,,
,84,0,0,2015-10-13,DIMETICONA PANCREATINA 170MG/80MG/ C/30 GRAG.,1094,0,0,,,
,482,0,0,2015-10-13,DIMETICONA+PANCREATINA+EXTRACTO SECO BILIS DE BUEY CELULOSA DEL ASPERGILLUS NIGER GRAGEAS CON CAPA ENTERICA C/50,327,0,0,,,
,16,0,0,2015-10-13,DINITRATO DE ISOSORBIDA TABLETAS 5MG C/20,2859,0,0,,,
,1719,0,0,2015-10-13,DIOSMINA + HESPERIDINA GRAGEAS DE 500 MG C/18,296,0,0,,,
,875,0,0,2015-10-13,DIOSMINA+HESPERIDINA 20 TABLETAS por CAJA,2485,0,0,,,
,48,0,0,2015-10-13,DIPROPINATO DE BETAMETASONA+CALCIPOTRIOL TUBO UNGUENTO CON30 GR 5 MG/50MG,1026,0,0,,,
,7,0,0,2015-10-13,DIYODOHIDROXIQUINOLEINA 4.2GR FCO. C/120ML,2636,0,0,,,
,129,0,0,2015-10-13,DOMPERIDONA 10MG C/30 TABLETAS,2649,0,0,,,
,29,0,0,2015-10-13,DOMPERIDONA SUSPENSION 60ML,1011,0,0,,,
,56,0,0,2015-10-13,DORZOLAMIDA/TIMOLOL GTS OFT FCO. 5 ML,251,0,0,,,
,144,0,0,2015-10-13,DOXICICLINA 100MG C/10 CAPSULAS,283,0,0,,,
,23,0,0,2015-10-13,DOXICICLINA 50MG C/28 CAP.,2828,0,0,,,
,9,0,0,2015-10-13,DROPROPIZINA 15MG/5ML JBE 120ML,2230,0,0,,,
,33,0,0,2015-10-13,DROPROPIZINA 30MG C/15,2413,0,0,,,
,163,0,0,2015-10-13,EBASTINA OBLEAS. 20 MG C/30,1053,0,0,,,
,15,0,0,2015-10-13,EFAVIRENZ 600MG C/30 COMP.,1571,0,0,,,
,1,0,0,2015-10-13,"ELECTROLITOS ORALES SOL. GLUCOSA 20G, C/25 SOBRES",328,0,0,,,
,180,0,0,2015-10-13,EMOLIENTE Y HUMECTANTE CON UREA AL 10% LOCION FCO 120 ML,648,0,0,,,
,14,0,0,2015-10-13,EMTRICITABINA Y TENOFOVIR DISOPROXIL FUMARATO TAB C/30,854,0,0,,,
,422,0,0,2015-10-13,ENALAPRIL TABS. DE 10 MG  C/30,2679,0,0,,,
,151,0,0,2015-10-13,ENALAPRIL TABS. DE 5 MG  30 TABS,1513,0,0,,,
,71,0,0,2015-10-13,ENANTATO DE PRASTERONA 200 MG + VALERATO  DE ESTRADIOL 4 MG. 1 JER. PRELLENADA DE 1 ML.,138,0,0,,,
,6,0,0,2015-10-13,ENFAMIL PEMIUM 1 FORMULA LACTEA 1 PREMIUM LATA 400 GR.,347,0,0,,,
,10,0,0,2015-10-13,ENFAMIL SOYA FORMULA LACTEA LATA PVO 400GR,2584,0,0,,,
,38,0,0,2015-10-13,ENOXAPARINA SODICA JERINGA PRELLENADA 60MG/04ML C/2,2496,0,0,,,
,28,0,0,2015-10-13,ENOXAPARINA SODICA JERINGAS PRELLEN DE 40 MG/0.4 ML C/2,179,0,0,,,
,47,0,0,2015-10-13,EPINASTINA SOLUCION 0.05% FRASCO GOTERO 5ML,2427,0,0,,,
,18,0,0,2015-10-13,EPLERENONA TABLETAS. C/25 MG C/30,445,0,0,,,
,19,0,0,2015-10-13,ERDOSTEINA 175MG/5ML FCO 90ML,2963,0,0,,,
,37,0,0,2015-10-13,ERDOSTEINA 300MG C/20 CAPSULAS,1820,0,0,,,
,132,0,0,2015-10-13,ERGOTAMINA 1 MG+ACIDO ACETILSALICILICO 400 MG+CAFEINA 50 MG TABS. C/36 (II),773,0,0,,,
,7,0,0,2015-10-13,ERITROMICINA 250MG/5ML SUSPENSION 100 ML,2564,0,0,,,
,47,0,0,2015-10-13,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717,0,0,,,
,2,0,0,2015-10-13,ERLOTINIB 150MG C/30 TAB.,1903,0,0,,,
,432,0,0,2015-10-13,ESCITALOPRAM TABS. DE 10 MG. C/28,497,0,0,,,
,44,0,0,2015-10-13,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADO,2281,0,0,,,
,173,0,0,2015-10-13,ESPIRONOLACTONA + FUROSEMIDA CAPS. DE 50 MG/20 MG C/16,483,0,0,,,
,30,0,0,2015-10-13,ESPIRONOLACTONA TABS. DE 100 MG  C/30,2573,0,0,,,
,32,0,0,2015-10-13,ESPIRONOLACTONA TABS. DE 25 MG  C/30,2572,0,0,,,
,601,0,0,2015-10-13,ESPORAS DE BACILLUS CLAUSII AMP. 2 BILLONES UFC C/20,1126,0,0,,,
,23,0,0,2015-10-13,ESTOLATO DE ERITROMICINA 500MG. C/20 TABLETAS,1905,0,0,,,
,25,0,0,2015-10-13,ESTOLATO DE ERITROMICINA SUSPENSION PED 125MG/100ML FCO 60ml,1906,0,0,,,
,30,0,0,2015-10-13,ESTRADIOL + DROSPIRENONA COMPS. RECUB. 1MG./2 MG. C/28,1375,0,0,,,
,57,0,0,2015-10-13,ESTRADIOL + TRIMEGESTONA CONTINUO GRAGEAS DE 1 MG/.125 MG C/28,842,0,0,,,
,7,0,0,2015-10-13,ESTRADIOL + TRIMEGESTONA SECUENCIAL 1MG/.250MG C/28 GRAGEAS,843,0,0,,,
,8,0,0,2015-10-13,ESTRADIOL 2 MG + ACETATO DE NORETISTERONA TABS.  C/28,180,0,0,,,
,28,0,0,2015-10-13,ESTRADIOL 2 MG + NORGESTREL 0.5 MG GRAGEAS 11 BLANCAS Y 10 DE COLOR C/21,682,0,0,,,
,206,0,0,2015-10-13,ESTROGENOS CONJUGADOS DE ORIGEN EQUINO TUBO DE 43 GR,679,0,0,,,
,12,0,0,2015-10-13,ESTROGENOS CONJUGADOS TABLETAS 0.625 C/42,2855,0,0,,,
,42,0,0,2015-10-13,ETAMSILATO COMPS. DE 500 MG C/20,272,0,0,,,
,26,0,0,2015-10-13,ETANERCEPT CAJA C/4 FCO. AMP C/U 25 MG.,349,0,0,,,
,406,0,0,2015-10-13,ETINILESTRADIOL + DROSPIRENONA GRAGEAS DE 0.03 MG / 3.0 MG C/21,899,0,0,,,
,52,0,0,2015-10-13,ETINILESTRADIOL/DROSPIRENONA COMPRIMIDOS 3MG 24/4 C/28,2741,0,0,,,
,80,0,0,2015-10-13,ETOFENAMATO CREMA TUBO DE 40GR,112,0,0,,,
,315,0,0,2015-10-13,ETORICOXIB COMPR. 120 MG C/7,941,0,0,,,
,776,0,0,2015-10-13,ETORICOXIB COMPS. 90 MG C/14,965,0,0,,,
,2,0,0,2015-10-13,ETRAVIRINA 100MG FCO. C/120 TAB.,2438,0,0,,,
,795,0,0,2015-10-13,EXTRACTO DE CASTANA DE LA INDIA GRAGEAS C/30,867,0,0,,,
,811,0,0,2015-10-13,EZETIMIBA + SIMVASTATINA COMPS. DE 10MG/20MG C/28,910,0,0,,,
,89,0,0,2015-10-13,EZETIMIBA TABS. 10 MG. C/28,909,0,0,,,
,15,0,0,2015-10-13,FELODIPINO/METOPROLOL TABLETAS  5/47.5 MG C/14,1176,0,0,,,
,71,0,0,2015-10-13,FENITOINA SODICA CAPS. 100 MG C/50,2834,0,0,,,
,10,0,0,2015-10-13,FENITOINA SODICA SUSPENSION 120ML,2833,0,0,,,
,6,0,0,2015-10-13,FENOBARBITAL TABS. 100 MG. C/40(II),579,0,0,,,
,548,0,0,2015-10-13,FENOFIBRATO CAPS. 160 MG. C/30,1190,0,0,,,
,79,0,0,2015-10-13,FENTERMINA 15 MG C/ 30 TABS,2964,0,0,,,
,92,0,0,2015-10-13,FEXOFENADINA COMPS. DE 120 MG C/10,93,0,0,,,
,240,0,0,2015-10-13,FEXOFENADINA COMPS. DE 180 MG C/10,2844,0,0,,,
,155,0,0,2015-10-13,FEXOFENADINA SUSP. FCO. C/150ML 6MG/ML,2553,0,0,,,
,167,0,0,2015-10-13,FEXOFENADINA/FENILEFRINA 60MG+25MG C/10 TAB.,2579,0,0,,,
,3,0,0,2015-10-13,FILGRASTIM JER. PRECARGADA DE 300 MCG. C/1 JER/1ML,2869,0,0,,,
,86,0,0,2015-10-13,FINASTERIDE GRAGEAS DE 5 MG C/30,2694,0,0,,,
,10,0,0,2015-10-13,FINGOLIMOD 0.5MG C/28 CAP.,2925,0,0,,,
,30,0,0,2015-10-13,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL CAPS. 80MG/80MG C/20,2840,0,0,,,
,48,0,0,2015-10-13,FLUCONAZOL CAPS. DE 100MG C/10,361,0,0,,,
,510,0,0,2015-10-13,FLUCONAZOL CAPS. DE 150 MG. C/1,373,0,0,,,
,44,0,0,2015-10-13,FLUCONAZOL+TINIDAZOL TAB. 37.5MG /500 MG C/4,1262,0,0,,,
,3,0,0,2015-10-13,FLUDROCORTISONA TABS. 0.1 MG C/100,1316,0,0,,,
,62,0,0,2015-10-13,FLUNARIZINA 10MG C/20 TABLETAS,607,0,0,,,
,4,0,0,2015-10-13,"FLUOCINULON ACETONIDA, HIDROQUINONA AL 4% TITRTINOINA .05% CREMA 15 GR",1285,0,0,,,
,6,0,0,2015-10-13,FLUOROMETOLONA SOL. OFTALMICA 1% FCO C/5ML,379,0,0,,,
,215,0,0,2015-10-13,FLUOXETINA CAPS. DE 20 MG. C/14,2570,0,0,,,
,8,0,0,2015-10-13,FLUTICASONA 50mcg spray 120dosis BUCAL,2491,0,0,,,
,41,0,0,2015-10-13,FLUTICASONA AMPOLLETA P/NEBULIZAR  0.5MG/2ML C/10,1069,0,0,,,
,13,0,0,2015-10-13,FLUTICASONA FCO. PRESURIZADO DE 250MCG C/60 DOSIS,360,0,0,,,
,8,0,0,2015-10-13,FLUVOXAMINA GRAGEAS 100 MG C/15,516,0,0,,,
,10,0,0,2015-10-13,FORMOTEROL + BECLOMETASONA FCO. SPRAY C/120 DOSIS,3018,0,0,,,
,2,0,0,2015-10-13,FORMOTEROL + MOMETASONA 100/5 FCO. C/120 DOSIS,3022,0,0,,,
,20,0,0,2015-10-13,FORMULA LACTEA DE TERMINO DE 0A 6 (ETAPA1) LATA 350GR,2739,0,0,,,
,8,0,0,2015-10-13,FORMULA PREMATUROS FORMULA LACTEA LATA 400 GR.,1022,0,0,,,
,9,0,0,2015-10-13,FOSFATO DE SODIO SOLUCION ORAL 45 ML,2965,0,0,,,
,4,0,0,2015-10-13,"FOSFATO MONOSODICO12 GR, CIDRATO DE SODI ENEMA EVACUANTE CON 133 ML",378,0,0,,,
,127,0,0,2015-10-13,FOSFATO SODICO DE DEXAMETASONA AMPOYETA DE 4 MG. POR ML C/1 DE 2 ML,2853,0,0,,,
,1,0,0,2015-10-13,FOSFOMICINA 500MG C/12 CAPS,2242,0,0,,,
,43,0,0,2015-10-13,FURAZOLIDONA + CAOLIN Y PECTINA SUSPENSION 120ML,2835,0,0,,,
,24,0,0,2015-10-13,FUROSEMIDA TAB. 20 MG. C/36,484,0,0,,,
,59,0,0,2015-10-13,FUROSEMIDA TABS. DE 40 MG C/20,369,0,0,,,
,210,0,0,2015-10-13,GABAPENTINA CAPS. 300 MG C/30,2643,0,0,,,
,51,0,0,2015-10-13,GABAPENTINA CAPS. 400 MG C/15,148,0,0,,,
,3,0,0,2015-10-13,GATIFLOXACINA FCO. GOTERO 5ML,1050,0,0,,,
,50,0,0,2015-10-13,GEMFIBROZILO TAB. 600 MG C/14 TAB,945,0,0,,,
,150,0,0,2015-10-13,GLIBENCLAMIDA + METFORMINA TABS.  DE 5MG/1000 MG C/40,790,0,0,,,
,54,0,0,2015-10-13,GLIBENCLAMIDA 5MG. C/50 TABLETAS,1418,0,0,,,
,564,0,0,2015-10-13,GLICERINA / CARBOXIMETILCELULOSA SODICA SOL. OFTALMICA FCO. 15 ML,1376,0,0,,,
,2,0,0,2015-10-13,GLICERINA/POLISORBAPO 1% SOLUCION OFTALMICA C/20 .4ML,2251,0,0,,,
,12,0,0,2015-10-13,GLICEROL SUP. PED. C/10,331,0,0,,,
,4,0,0,2015-10-13,GLICOPIRRONIO + INDACATEROL C/30 CAP. INHALACION,3017,0,0,,,
,253,0,0,2015-10-13,GLIMEPERIDINA/ METFORMINA 1000MG/4MG C/16 TABLETAS,1868,0,0,,,
,276,0,0,2015-10-13,GLIMEPIRIDA TAB. 4 MG C/30 TAB,1420,0,0,,,
,9,0,0,2015-10-13,GLUCONATO DE POTASIO GK SOBRES C/10,1232,0,0,,,
,2,0,0,2015-10-13,GOSERELINA IMPLANTE CILINDRICO 3.6MG + JER. MONODOSICA,906,0,0,,,
,12,0,0,2015-10-13,HALOPERIDOL 10MG C/20 TABLETAS,1421,0,0,,,
,1,0,0,2015-10-13,HALOPERIDOL 5MG C/20 TABLETAS,584,0,0,,,
,12,0,0,2015-10-13,HALOPERIDOL SOLUCION DE 2 MG FCO./15 ML,583,0,0,,,
,211,0,0,2015-10-13,HEMITARTRATO DE ZOLPIDEM TABS. DE 10 MG C/30 (III),632,0,0,,,
,16,0,0,2015-10-13,HIALUNARATO DE SODIO 4.0 MG CON 20 ENVASES D.U. CON 0.5 ML C/U,1112,0,0,,,
,5,0,0,2015-10-13,HIALUNORATO DE SODIO/SULFATO DE CODROINTIN SOL OFTALMICA,1627,0,0,,,
,6,0,0,2015-10-13,HIDRALAZINA TABLETAS 10MG C/20,2756,0,0,,,
,194,0,0,2015-10-13,HIDROCLOROTIAZIDA TABS. DE 25 MG C/20,81,0,0,,,
,138,0,0,2015-10-13,HIDROCORTISONA CREMA 30GR,1523,0,0,,,
,76,0,0,2015-10-13,HIDROCORTISONA FRASCO LOCION 120 ML 1GR/100 ML,624,0,0,,,
,6,0,0,2015-10-13,HIDROQUINONA CREMA AL 4% TUBO DE 30 GR,317,0,0,,,
,7,0,0,2015-10-13,HIDROQUINONA SILICATO  DE MAGNESIO TUBO CREMA 4% 30GR,1091,0,0,,,
,20,0,0,2015-10-13,HIDROSMINA CAPSULAS 200MG C/20,1730,0,0,,,
,96,0,0,2015-10-13,HIDROXICINA TAB. 10 MG C/30,102,0,0,,,
,40,0,0,2015-10-13,HIDROXIDO DE MAGNESIO 8.5GR SUSPENSION 180ML.,499,0,0,,,
,148,0,0,2015-10-13,HIDROXIPROPILMETILCELULOSA + DEXTRAN SOL OFT. GOTAS FCO/15 ML,613,0,0,,,
,77,0,0,2015-10-13,HIDROXIPROPILMETILCELULOSA OFTALMICA UNGUENTO TUBO 3.5 GR,612,0,0,,,
,24,0,0,2015-10-13,HIDROXOCABALAMINA TIAMINA PIRIDOXINA AMPOLLETA C/5 Y JGA,2861,0,0,,,
,216,0,0,2015-10-13,HIERRO +ACIDO FOLICO 350mg  C/30,2823,0,0,,,
,27,0,0,2015-10-13,HIERRO AMINOQUELADO 20 MG / ML CADA ML E SOLUCION ORAL FCO.20MG  C/ 15 ML,384,0,0,,,
,13,0,0,2015-10-13,HIERRO DEXTRAN SOL INY 100MG/2ML ENVC/3 AMPS,425,0,0,,,
,12,0,0,2015-10-13,HIPROMELOSA SOLUCION OFT GTS 15ML,1437,0,0,,,
,916,0,0,2015-10-13,IBUPROFENO + PARACETAMOL 325MG C/20 TABLETAS,2608,0,0,,,
,1232,0,0,2015-10-13,IBUPROFENO 400MG C/10 TABLETAS,2678,0,0,,,
,560,0,0,2015-10-13,IBUPROFENO SUSPENSION 2GR/100ML 120ML.,55,0,0,,,
,268,0,0,2015-10-13,IBUPROFENO TABLETAS 200MG C/10,2802,0,0,,,
,21,0,0,2015-10-13,IMIQUIMOD SOBRES 250MG AL 5% C/12 SOBRES,15,0,0,,,
,50,0,0,2015-10-13,INDACATEROL CAP. 150MG C/30,2918,0,0,,,
,3,0,0,2015-10-13,INDOBUFENO TABS 200MG C/30,983,0,0,,,
,17,0,0,2015-10-13,INDOMETACINA CAPS. 25 MG. C/30,437,0,0,,,
,37,0,0,2015-10-13,INDOMETACINA CAPS. 50 MG. C/28,525,0,0,,,
,340,0,0,2015-10-13,INDOMETACINA/METOCARBAMOL/BETAMETASONA 25/215/75MG C/20 TABLETAS,2660,0,0,,,
,5,0,0,2015-10-13,INFLIXIMAB F.A. 100MG C/20ML,736,0,0,,,
,84,0,0,2015-10-13,INSULINA ASPARTICA ADN RECOM CARTUCHO 100UI/1ML  3ML C/5,1211,0,0,,,
,158,0,0,2015-10-13,INSULINA BASAL ANALOGA DEGLUDEC CAJA CON 5 PLUMAS JERINGA PRELLENADA (1500 UI),2967,0,0,,,
,2956,0,0,2015-10-13,INSULINA GLARGINA JGA DESECH PRECARGADA (300 UI/ml) 3ML c/1,2919,0,0,,,
,38,0,0,2015-10-13,INSULINA HUMANA 70/30 CARTUCHO  C/300U C/2X3 ML,427,0,0,,,
,96,0,0,2015-10-13,INSULINA HUMANA NPH CARTUCHO 100UI C/2X3ML,421,0,0,,,
,15,0,0,2015-10-13,INSULINA HUMANA RAPIDA FCO 10ML 1000UI,2639,0,0,,,
,227,0,0,2015-10-13,INSULINA LISPRO 1000 UNIDADES por FRASCO,419,0,0,,,
,343,0,0,2015-10-13,INSULINA LISPRO/ PROTAMINA CARTUCHO C/300U C/2X3 ML,420,0,0,,,
,6,0,0,2015-10-13,"INTERFERON BETA-1a FCO. AMPULA POLVO DE 30 MCG (6,000,000 UI) C/1 JER. P",68,0,0,,,
,183,0,0,2015-10-13,IPRATROPIO + SALBUTAMOL MONODOSIS NEBUL.  0.5 MG/2.5 MG C/10 AMPS.,187,0,0,,,
,109,0,0,2015-10-13,IPRATROPIO + SALBUTAMOL SUSP. AEROSOL FCO. 1.68MG/8.77MG 1 ML CART. 120 DOSIS,186,0,0,,,
,39,0,0,2015-10-13,ISOCONAZOL CREMA TUBO DE 40 GR Y 7 APLICADORES,433,0,0,,,
,25,0,0,2015-10-13,ISOCONAZOL OVULO 600 MG C/1,434,0,0,,,
,5,0,0,2015-10-13,ISONIAZIDA 100MG C/200 TAB.,2009,0,0,,,
,57,0,0,2015-10-13,ISOTRETINOINA CAPSULAS 10MG C/30,2412,0,0,,,
,51,0,0,2015-10-13,ITOPRIDA 50MG C/30 TAB,2747,0,0,,,
,135,0,0,2015-10-13,ITRACONAZOL CAPS. 100 MG CAJA C/15,443,0,0,,,
,20,0,0,2015-10-13,ITRACONAZOL-SECNIDAZOL CAPSULAS C/12,1370,0,0,,,
,174,0,0,2015-10-13,IVERMECTINA TABLETAS DE 6MG C/2,442,0,0,,,
,54,0,0,2015-10-13,KETANSERINA + BENZOCAINA GEL AL 2% TUBO CON 78 GR.,798,0,0,,,
,39,0,0,2015-10-13,KETANSERINA+METRONIDAZOL+MICONAZOL OVULOS DE 36 MG C/10,2245,0,0,,,
,320,0,0,2015-10-13,KETOCONAZOL CREMA TUBO DE 30 GR,472,0,0,,,
,83,0,0,2015-10-13,KETOCONAZOL POLVO TALCO FCO C/60GR,191,0,0,,,
,67,0,0,2015-10-13,KETOCONAZOL SHAMPOO 2/100ML,840,0,0,,,
,29,0,0,2015-10-13,KETOCONAZOL TABLETAS 200MG C/10,2625,0,0,,,
,169,0,0,2015-10-13,KETOPROFENO CAPSULAS DE 100MG C/15,463,0,0,,,
,495,0,0,2015-10-13,KETOROLACO / TRAMADOL CAPSULAS 10MG/25MG C/10,2796,0,0,,,
