,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,24,0,0,2016-04-15,AMOXICILINA 500MG SUSP. C/75ML ,2945,,,,,
,23,0,0,2016-04-15,DARBEPOETINA ALFA 300MCG JER. PRELLENADA,2984,,,,,
,23,0,0,2016-04-15,MOXIFLOXACINO 400MG C/7 TAB.,86,,,,,
,23,0,0,2016-04-15,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,,,,
,23,0,0,2016-04-15,CICLOPIROX 8% SOL. C/3ML,1377,,,,,
,23,0,0,2016-04-15,NITROFURANTOINA 50MG C/40 CAP.,523,,,,,
,23,0,0,2016-04-15,PREDNISONA 20MG C/30 TAB.,642,,,,,
,23,0,0,2016-04-15,DOMPERIDONA 10MG C/30 TAB.,2649,,,,,
,23,0,0,2016-04-15,ACIDO MEFENAMICO 500MG C/20 TAB.,2773,,,,,
,23,0,0,2016-04-15,TRIMETOPRIMA + SULFAMETOXAZOL 80/400MG C/20 TAB.,852,,,,,
,23,0,0,2016-04-15,GLIBENCLAMIDA 5MG C/50 TAB.,1418,,,,,
,22,0,0,2016-04-15,APIXABAN 5MG C/60 TAB.,3020,,,,,
,22,0,0,2016-04-15,CABERGOLINA 0.5MG C/2 TAB.,282,,,,,
,22,0,0,2016-04-15,METRONIDAZOL + MICONAZOL 750MG/200MG C/7 OVULOS VAGINALES,1263,,,,,
,22,0,0,2016-04-15,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370,,,,,
,22,0,0,2016-04-15,ENALAPRIL 5MG C/30 TAB.,1513,,,,,
,21,0,0,2016-04-15,FLUCONAZOL+ TINIDAZOL 37.5MG/500MG C/4 TAB.,1262,,,,,
,21,0,0,2016-04-15,LORAZEPAM 2MG C/40 TAB. (II),575,,,,,
,21,0,0,2016-04-15,BETAMETASONA + FOSFATO SODICO 2.71/3MG C/1 JER. PRELLENADA,208,,,,,
,21,0,0,2016-04-15,ALPRAZOLAM 0.50MG C/30 TAB. (II),2779,,,,,
,20,0,0,2016-04-15,RIVAROXABAN 20MG C/28 COMP.,2937,,,,,
,20,0,0,2016-04-15,ESPIRONOLACTONA 100MG C/30 TAB.,2573,,,,,
,20,0,0,2016-04-15,RISPERIDONA 2MG C/20 TAB.,2698,,,,,
,20,0,0,2016-04-15,FORMOTEROL + BECLOMETASONA FCO. SPRAY C/120 DOSIS,3018,,,,,
,20,0,0,2016-04-15,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375,,,,,
,20,0,0,2016-04-15,TICAGRELOR 90MG C/30 TAB.,3016,,,,,
,20,0,0,2016-04-15,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624,,,,,
,20,0,0,2016-04-15,CLEBOPRIDA 500MG C/30 COMP.,2914,,,,,
,20,0,0,2016-04-15,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307,,,,,
,20,0,0,2016-04-15,CLORURO DE SODIO Y GLICEROL 30ML ADTO. SOL. FCO C/30ML,2754,,,,,
,20,0,0,2016-04-15,FENITOINA SODICA 100MG C/50 CAP.,2834,,,,,
,20,0,0,2016-04-15,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,,,,
,20,0,0,2016-04-15,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496,,,,,
,19,0,0,2016-04-15,METRONIDAZOL .75% TUBO GEL C/30GR,567,,,,,
,19,0,0,2016-04-15,LUTENIA + ZEAXANTINA SUPLEMENTO ALIMENTICIO DE LIB PROLONGADA 57GR C/60 TAB.,926,,,,,
,19,0,0,2016-04-15,ETAMSILATO 500MG C/20 COMP.,272,,,,,
,19,0,0,2016-04-15,CLONAZEPAM 2.5MG/1ML GOTAS 10ML (II),468,,,,,
,19,0,0,2016-04-15,HIDROXIPROPILMETILCELULOSA + DEXTRAN UNGUENTO TUBO C/3.5GR,612,,,,,
,18,0,0,2016-04-15,EPINASTINA 0.05% SOL. FCO. GOTERO C/5ML,2427,,,,,
,18,0,0,2016-04-15,CEFUROXIMA 500MG C/10 TAB.,1488,,,,,
,18,0,0,2016-04-15,RIFAXIMINA 200MG C/12 GRAGEAS,1716,,,,,
,18,0,0,2016-04-15,BROMURO DE PIRIDOSTIGMINA 60MG C/20 TAB.,531,,,,,
,18,0,0,2016-04-15,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601,,,,,
,17,0,0,2016-04-15,"INSULINA BASAL ANALOGA DETEMIR 1,500UI C/PLUMAS JER. PRELLENADA",2967,,,,,
,17,0,0,2016-04-15,OLANZAPINA + FLUOXETINA 6/25MG C/14 CAP.,1180,,,,,
,17,0,0,2016-04-15,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947,,,,,
,17,0,0,2016-04-15,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,,,,,
,17,0,0,2016-04-15,ETINILESTRADIOL + DROSPIRENONA 3MG 24/4 C/28 COMP.,2741,,,,,
,17,0,0,2016-04-15,ERDOSTEINA 300MG C/20 CAP.,1820,,,,,
,17,0,0,2016-04-15,DILTIAZEM 60MG C/30 COMPS.,82,,,,,
,17,0,0,2016-04-15,IVERMECTINA 6MG C/2 TAB.,442,,,,,
,17,0,0,2016-04-15,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,,,,,
,17,0,0,2016-04-15,DIMENHIDRINATO 50MG C/20 TAB.,2652,,,,,
,17,0,0,2016-04-15,NIFEDIPINO 10MG C/20 CAP.,2875,,,,,
,17,0,0,2016-04-15,METRONIDAZOL 500MG C/30 COMP.,2865,,,,,
,16,0,0,2016-04-15,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000,,,,,
,16,0,0,2016-04-15,SALMETEROL + FLUTICASONA 50/100MCG SOL. INHAL C/60 DOSIS,2493,,,,,
,16,0,0,2016-04-15,SULFATO DE AMANTADINA 100MG C/30 TAB.,703,,,,,
,16,0,0,2016-04-15,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,,,,
,16,0,0,2016-04-15,PERMETRINA EMULSION C/120 APLICACIONES,2481,,,,,
,16,0,0,2016-04-15,CIPROFLOXACINO SOL. OFT. GOTAS C/5ML,1493,,,,,
,16,0,0,2016-04-15,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,,,
,16,0,0,2016-04-15,CLINDAMICINA 300MG C/16 CAP.,2680,,,,,
,15,0,0,2016-04-15,DESVENLAFAXINA 50MG C/28 COMP.,2905,,,,,
,15,0,0,2016-04-15,TERAZOSINA 5MG C/30 TAB.,9,,,,,
,15,0,0,2016-04-15,BIMATOPROST GOTAS 0.03% SOL. OFT. C/3ML,1058,,,,,
,15,0,0,2016-04-15,NIMODIPINO 30MG C/30 TAB.,470,,,,,
,15,0,0,2016-04-15,CALCIO 500MG ENV. C/12 COMP.,209,,,,,
,15,0,0,2016-04-15,PROPRANOLOL 40MG C/30 TAB.,783,,,,,
,14,0,0,2016-04-15,LACOSAMIDA 100MG C/28 TAB.,2990,,,,,
,14,0,0,2016-04-15,NICERGOLINA 30MG C/20 GRAGEAS,767,,,,,
,14,0,0,2016-04-15,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37,,,,,
,14,0,0,2016-04-15,VERAPAMILO 180MG C/15 TAB.,275,,,,,
,14,0,0,2016-04-15,HIDROXICINA 10MG C/30 TAB.,102,,,,,
,14,0,0,2016-04-15,LAMOTRIGINA 25MG C/28 TAB. DISP.,709,,,,,
,14,0,0,2016-04-15,LEVOCETIRIZINA GOTAS C/10ML,2736,,,,,
,14,0,0,2016-04-15,PIROXICAM 10MG C/20 CAP.,1079,,,,,
,14,0,0,2016-04-15,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,,,
,14,0,0,2016-04-15,SALBUTAMOL 100MCG SPRAY C/ 200 DOSIS,2696,,,,,
,14,0,0,2016-04-15,PROPRANOLOL 20MG C/24 TAB.,2976,,,,,
,13,0,0,2016-04-15,SALMETEROL + FLUTICASONA 25/125 FCO.,2468,,,,,
,13,0,0,2016-04-15,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNGUENTO C/30GR,1026,,,,,
,13,0,0,2016-04-15,BIMATOPROST + TIMOLOL 0.03%/0.05% SOL. OFT. C/3ML,1793,,,,,
,13,0,0,2016-04-15,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830,,,,,
,13,0,0,2016-04-15,BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML,62,,,,,
,13,0,0,2016-04-15,MOXIFLOXACINO + DEXAMETASONA SOL. OFT. GOTAS FCO C/5ML,2923,,,,,
,13,0,0,2016-04-15,GEMFIBROZILO 600MG C/14 TAB.,945,,,,,
,13,0,0,2016-04-15,OXIDO DE ZINC TUBO CREMA C/30GR,665,,,,,
,12,0,0,2016-04-15,OLANZAPINA 10MG C/14 TAB. DISPERSABLES,916,,,,,
,12,0,0,2016-04-15,DESMOPRESINA 10MCG C/25 DOSIS POR FCO SPRAY,2813,,,,,
,12,0,0,2016-04-15,ATOMOXETINA 18MG C/14 CAP.,804,,,,,
,12,0,0,2016-04-15,CARVEDILOL 25MG C/14 TAB.,2594,,,,,
,12,0,0,2016-04-15,VERAPAMILO + TRANDOLAPRIL 180MG/2MG LIB. PROL. C/15 TAB.,1567,,,,,
,12,0,0,2016-04-15,CINOSTAZOL 100MG C/30 TAB.,2949,,,,,
,12,0,0,2016-04-15,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193,,,,,
,12,0,0,2016-04-15,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120,,,,,
,12,0,0,2016-04-15,NUTRAMIGEN PREMIUM LATA C/357GR,329,,,,,
,12,0,0,2016-04-15,ACIDO ACEXAMICO + NEOMICINA UNGUENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727,,,,,
,12,0,0,2016-04-15,BUDESONIDA 0.125MG/ML NEBUL. C/5 AMP. SOBRE 2ML,1008,,,,,
,12,0,0,2016-04-15,DEXAMETASONA + FENILEFRINA SOL. OFT. FCO. C/10ML,1506,,,,,
,12,0,0,2016-04-15,ACIDO ASCORBICO + VITAMINA + VITAMINA C 1GR C/10 TAB.,2772,,,,,
,12,0,0,2016-04-15,CLORHIDRATO DE BROMHEXINA JARABE C/100ML,1874,,,,,
,12,0,0,2016-04-15,AMIKACINA 500MG C/1X2ML AMP.,2604,,,,,
,11,0,0,2016-04-15,LIRAGLUTIDE 0.6MG FLEXPEN,2969,,,,,
,11,0,0,2016-04-15,INSULINA ASPARTICA ADN RECOM 100UI/1ML 3ML C/5 CARTUCHO,1211,,,,,
,11,0,0,2016-04-15,PRAMIPEXOL 0.5MG C/30 TAB.,2411,,,,,
,11,0,0,2016-04-15,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121,,,,,
,11,0,0,2016-04-15,ACIDO VALPROICO 250MG C/30 CAP.,264,,,,,
,11,0,0,2016-04-15,FELODIPINO + METOPROLOL 5/47.5MG C/14 TAB.,1176,,,,,
,11,0,0,2016-04-15,CLINDAMICINA SOL. TOPICA FCO C/30ML,261,,,,,
,11,0,0,2016-04-15,FLUNARIZINA 10MG C/20 TAB.,607,,,,,
,11,0,0,2016-04-15,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310,,,,,
,11,0,0,2016-04-15,RANITIDINA 150MG JARABE FCO. C/200ML,1494,,,,,
,11,0,0,2016-04-15,ACETONIDO DE FLUOCINOLONA TUBO C/30GR,511,,,,,
,11,0,0,2016-04-15,AMPICILINA 1GR I.M. C/1 AMP.,99,,,,,
,10,0,0,2016-04-15,NILOTIMIB 200MG C/40 CAP.,3038,,,,,
,10,0,0,2016-04-15,INFLIXIMAB F.A. 100MG C/20ML,736,,,,,
,10,0,0,2016-04-15,EMTRICITABINA + TENOFOVIR DISOPROXIL FUMARATO C/30 TAB.,854,,,,,
,10,0,0,2016-04-15,BUPRENORFINA 30MG C/4 PARCHES (II),2758,,,,,
,10,0,0,2016-04-15,BROMHIDRATO DE GALANTAMINA 8MG C/14 CAP.,1587,,,,,
,10,0,0,2016-04-15,INDOMETACINA 50MG C/28 CAP.,525,,,,,
,10,0,0,2016-04-15,MOMETASONA 1% UNGUENTO TOPICO TUBO C/30GR,319,,,,,
,10,0,0,2016-04-15,HIALUNARATO DE SODIO 4.0MG D.U. C/20 ENVASES DE 0.5ML,1112,,,,,
,10,0,0,2016-04-15,ISOCONAZOL 600MG C/1 OVULO,434,,,,,
,10,0,0,2016-04-15,LEVOTIROXINA SODICA 75MCG C/50 TAB.,938,,,,,
,10,0,0,2016-04-15,ONDANSETRON 8MG C/10 TAB.,2843,,,,,
,10,0,0,2016-04-15,PENTOXIFILINA 400MG C/30 GRAGEAS,669,,,,,
,10,0,0,2016-04-15,DICLOXACILINA 250MG SUSP. FCO. C/60ML,1509,,,,,
,10,0,0,2016-04-15,INDOMETACINA 25MG C/30 CAP.,437,,,,,
,9,0,0,2016-04-15,SOMATROPINA 15MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3001,,,,,
,9,0,0,2016-04-15,AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944,,,,,
,9,0,0,2016-04-15,CEFIXIMA DE 200MG C/12 CAP.,1335,,,,,
,9,0,0,2016-04-15,BRINZOLAMIDA 1% SUSP. OFT. FCO. C/5ML,46,,,,,
,9,0,0,2016-04-15,BISOPROLOL 2.5MG C/30 GRAGEAS,206,,,,,
,9,0,0,2016-04-15,REPAGLINIDA 2MG C/30 COMP.,1042,,,,,
,9,0,0,2016-04-15,CLOBETASOL 0.050% TUBO C/30GR,227,,,,,
,9,0,0,2016-04-15,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,,,
,9,0,0,2016-04-15,CIPROFLOXACINO + HIDROCORTISONA + LIDOCAINA SOL. OTICA GOTAS,2789,,,,,
,9,0,0,2016-04-15,NIFEDIPINO 20MG LIB. PROL. C/28 COMP.,8,,,,,
,9,0,0,2016-04-15,DIAZEPAM 10MG C/20 COMP. (II),598,,,,,
,9,0,0,2016-04-15,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,,,,
,9,0,0,2016-04-15,PANCREATINA+ESTRACTO SECO BILIS BUEY+DIMETILPOLISILOXANO 130/50/40/MG C/30 GRAGEAS,3014,,,,,
,9,0,0,2016-04-15,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273,,,,,
,8,0,0,2016-04-15,TOCILIZUMAB 200MG/10ML SOL. INY. C/1 AMP.,2892,,,,,
,8,0,0,2016-04-15,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717,,,,,
,8,0,0,2016-04-15,SOMATROPINA 5MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,2999,,,,,
,8,0,0,2016-04-15,ACIDO IBANDRONICO 150MG C/1 COMP.,1154,,,,,
,8,0,0,2016-04-15,ACIDO ZOLEDRONICO 4MG AMP. FCO. 5ML,907,,,,,
,8,0,0,2016-04-15,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891,,,,,
,8,0,0,2016-04-15,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564,,,,,
,8,0,0,2016-04-15,"INTERFERON ALFA 2B 10,000UI SOL.INY. FCO C/1 AMP. ",1224,,,,,
,8,0,0,2016-04-15,TALIDOMIDA 100MG C/50 TAB.,1076,,,,,
,8,0,0,2016-04-15,FORMOTEROL + MOMETASONA 100/5 FCO. C/120 DOSIS,3022,,,,,
,8,0,0,2016-04-15,BUDESONIDA + FORMOTEROL 80MG/4.5MCG SPRAY,1782,,,,,
,8,0,0,2016-04-15,OXIMETAZOLINA + HIALURONATO DE SODIO OFTENO 1MG/0.125GR/0.5ML C/20 AMP.,1248,,,,,
,8,0,0,2016-04-15,MEDROXIPROGESTERONA 10MG C/10 TAB.,1555,,,,,
,8,0,0,2016-04-15,AMINOFENAZONA + BUFENINA + DIFENILPIRALI SOL. GOTAS C/25ML,362,,,,,
,8,0,0,2016-04-15,RIMANTADINA 100MG C/14 CAP.,2393,,,,,
,8,0,0,2016-04-15,CLORHIDRATO DE TRAMADOL 100MG/ML GOTAS C/10ML,1880,,,,,
,8,0,0,2016-04-15,CLORANFENICOL 5MG/ML GOTAS OFT. C/15ML ,2726,,,,,
,8,0,0,2016-04-15,METOCLOPRAMIDA 10MG C/20 TAB.,565,,,,,
,7,0,0,2016-04-15,EFAVIRENZ 600MG C/30 COMP.,1571,,,,,
,7,0,0,2016-04-15,IMIQUIMOD SOBRES 250MG AL 5% C/12 SOBRES,15,,,,,
,7,0,0,2016-04-15,DESVENLAFAXINA 100ML C/28 COMP.,2899,,,,,
,7,0,0,2016-04-15,LEVETIRACETAM SOL. 100MG C/150ML,2023,,,,,
,7,0,0,2016-04-15,DECANOATO DE FLUPENTIXOL 20MG C/1 AMP. DE 2ML (III),580,,,,,
,7,0,0,2016-04-15,CEFTIBUTEN 400MG C/10 CAP.,168,,,,,
,7,0,0,2016-04-15,SALMETEROL + FLUTICASONA 50MCG/500MG FCO. C/60 DOSIS,2738,,,,,
,7,0,0,2016-04-15,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,,,,,
,7,0,0,2016-04-15,TESTOSTERONA 250MG/1ML C/1 AMP.,2882,,,,,
,7,0,0,2016-04-15,LEVOCETIRIZINA SOL. INFANTIL C/150ML,2735,,,,,
,7,0,0,2016-04-15,PEROXIDO DE BENZOILO 10% TUBO GEL C/60GR,115,,,,,
,7,0,0,2016-04-15,FLEET FOSFOSODA SOL. ORAL C/45ML,2965,,,,,
,7,0,0,2016-04-15,CLORHIDRATO AMITRIPTILINA + DIAZEPAM + PERFENACINA 10MG/3MG/2MG C/30 TAB.,574,,,,,
,7,0,0,2016-04-15,OXCARBAZEPINA 600MG C/20 GRAGEAS,1724,,,,,
,7,0,0,2016-04-15,FORMULA LACTEA DE TERMINO DE 0 A 6 (ETAPA 1) LATA C/350GR,2739,,,,,
,7,0,0,2016-04-15,OXCARBAZEPINA 300MG C/20 GRAGEAS,833,,,,,
,7,0,0,2016-04-15,CLIOQUINOL TUBO CREMA 30GR,2791,,,,,
,6,0,0,2016-04-15,LEUPRORELINA 22.5MG C/1 AMP.,2911,,,,,
,6,0,0,2016-04-15,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353,,,,,
,6,0,0,2016-04-15,EZETIMIBA 10MG C/28 TAB.,909,,,,,
,6,0,0,2016-04-15,ISOTRETINOINA 10MG C/30 CAP.,2412,,,,,
,6,0,0,2016-04-15,ESTRADIOL + TRIMEGESTONA CONTINUO 1MG/.125MG C/28 GRAGEAS,842,,,,,
,6,0,0,2016-04-15,CEFTIBUTEN 36MG/ML SUSP. FCO C/30ML,167,,,,,
,6,0,0,2016-04-15,FLUVOXAMINA 100MG C/15 GRAGEAS,516,,,,,
,6,0,0,2016-04-15,ALTHERA POLVO LATA C/450GR,2019,,,,,
,6,0,0,2016-04-15,MESALAZINA 1GR C/14 SUP.,969,,,,,
,6,0,0,2016-04-15,ESTRADIOL + NORGESTREL 2MG/0.5MG C/21 GRAGEAS (11 BLANCAS Y 10 COLOR),682,,,,,
,6,0,0,2016-04-15,SILIMARINA 70MG C/20 COMP.,2151,,,,,
,6,0,0,2016-04-15,OXIBUTININA 100MG/100ML FCO C/120ML,614,,,,,
,6,0,0,2016-04-15,DILTIAZEM 180MG LIB. PROL. C/12 TAB.,2818,,,,,
,6,0,0,2016-04-15,ACICLOVIR COMPRIMIDOS 200MG C/25 COMP.,1424,,,,,
,6,0,0,2016-04-15,CISAPRIDA FCO C/60ML,691,,,,,
,5,0,0,2016-04-15,FINGOLIMOD 0.5MG C/28 CAP.,2925,,,,,
,5,0,0,2016-04-15,DARBEPOETINA ALFA 500MCG JER. PRELLENADA,2985,,,,,
,5,0,0,2016-04-15,PALIPERIDONA 75MG C/1 JER. PRELLENADA,2934,,,,,
,5,0,0,2016-04-15,TOXINA BOTULINICA TIPO-A 100MG C/1 AMP.,935,,,,,
,5,0,0,2016-04-15,"INTERFERON BETA-1a 30MCG (6,000,000 UI) C/1 JER. PRELLENADA",68,,,,,
,5,0,0,2016-04-15,ATOMOXETINA 10MG C/14 CAP.,1034,,,,,
,5,0,0,2016-04-15,CICLOSPORINA 0.1% GOTAS OFT. C/5ML,3011,,,,,
,5,0,0,2016-04-15,LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP.,135,,,,,
,5,0,0,2016-04-15,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722,,,,,
,5,0,0,2016-04-15,HIDROSMINA 200MG C/20 CAP.,1730,,,,,
,5,0,0,2016-04-15,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,,,,
,5,0,0,2016-04-15,DIGOXINA 0.25MG C/60 TAB.,2816,,,,,
,5,0,0,2016-04-15,COMPLEJO B SOL. INY. FCO. C/10ML,189,,,,,
,5,0,0,2016-04-15,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116,,,,,
,5,0,0,2016-04-15,ACETATO DE CALCIO + SULFATO DE ALUMINIO C/12 SOBRES,280,,,,,
,5,0,0,2016-04-15,PRAZOSINA 1MG C/30 COMP.,539,,,,,
,5,0,0,2016-04-15,AMBROXOL GOTAS FCO. C/30ML,23,,,,,
,5,0,0,2016-04-15,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437,,,,,
,4,0,0,2016-04-15,TOFACITINIB 5MG C/56 TAB.,3024,,,,,
,4,0,0,2016-04-15,LANSOPRAZOL + CLARITROMICINA + AMOXICILINA 30/500/500MG C/7 BLISTER (2/2/4 CAP.),1284,,,,,
,4,0,0,2016-04-15,DIAZEPAM + DEXTROPROPOXIFENO + PARACETAMOL C/20 TAB. (II),590,,,,,
,4,0,0,2016-04-15,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449,,,,,
,4,0,0,2016-04-15,MOXIFLOXACINO 0.5% SOL. OFT. FCO C/5ML,880,,,,,
,4,0,0,2016-04-15,BICALUTAMIDA 50MG C/28 TAB.,2870,,,,,
,4,0,0,2016-04-15,CIPROFLOXACINO + DEXAMETASONA 3MG/1MG/ML FCO. C/5ML,2697,,,,,
,4,0,0,2016-04-15,HIALUNORATO DE SODIO + SULFATO DE CODROINTIN SOL. OFT.,1627,,,,,
,4,0,0,2016-04-15,DEXPANTENOL 5% TUBO GEL C/10GR,1006,,,,,
,4,0,0,2016-04-15,DIPROPIONATO DE BETAMETASONA Y FOSFATO D 5MG/2MG JER. PRELLENADA DE 1ML,2851,,,,,
,4,0,0,2016-04-15,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433,,,,,
,4,0,0,2016-04-15,METFORMINA 750MG LIB. PROL. C/30 TAB.,2711,,,,,
,4,0,0,2016-04-15,VERALIPRIDA 100MG C/20 CAP.,4,,,,,
,4,0,0,2016-04-15,DOMPERIDONA SUSP. C/60ML,1011,,,,,
,4,0,0,2016-04-15,CLEBOPRIDA JBE. FCO. C/90ML,2671,,,,,
,4,0,0,2016-04-15,HALOPERIDOL 5MG C/20 TAB.,584,,,,,
,4,0,0,2016-04-15,ERDOSTEINA SOL. C/90ML,2963,,,,,
,4,0,0,2016-04-15,PERMETRINA  5% SHAMPOO C/60ML,641,,,,,
,4,0,0,2016-04-15,CITRATO DE SODIO + LAURILSULFOACETATO DE SODIO SUSP. CON 4 ENEMAS EN APLICADOR DESECHABLE DE 5,538,,,,,
,4,0,0,2016-04-15,CEFUROXIMA 250MG/5ML SUSP. C/50ML,2615,,,,,
,4,0,0,2016-04-15,SECNIDAZOL 500MG C/8 COMP.,553,,,,,
,4,0,0,2016-04-15,SUBSALICILATO DE BISMUTO SUSP. FCO C/120ML,2868,,,,,
,4,0,0,2016-04-15,NAFAZOLINA 5% SOL. OFT. GOTERO FCO. C/15ML ,2597,,,,,
,4,0,0,2016-04-15,METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616,,,,,
,4,0,0,2016-04-15,RANITIDINA 150MG C/20 TAB.,2630,,,,,
,4,0,0,2016-04-15,ALBENDAZOL 200MG C/2 TAB.,957,,,,,
,3,0,0,2016-04-15,LENALIDOMIDA 10MG CAP.,2991,,,,,
,3,0,0,2016-04-15,MARAVIROC 300MG C/60 TAB.,2993,,,,,
,3,0,0,2016-04-15,OCTREOTIDA LAR 20MG I.M. AMP.,2751,,,,,
,3,0,0,2016-04-15,NILOTIMIB 200MG C/28 CAP.,2936,,,,,
,3,0,0,2016-04-15,OMALIZUMAB 150MG SOL. INY. C/1 AMP.,1366,,,,,
,3,0,0,2016-04-15,LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB.,188,,,,,
,3,0,0,2016-04-15,GOSERELINA IMPLANTE CILINDRICO 3.6MG + JER. MONODOSICA,906,,,,,
,3,0,0,2016-04-15,EPLERENONA 25MG C/30 TAB.,445,,,,,
,3,0,0,2016-04-15,ATOMOXETINA 60MG C/14 CAP.,966,,,,,
,3,0,0,2016-04-15,BUDESONIDA + FORMOTEROL 320MG/9MCG C/60 DOSIS (POLVO),802,,,,,
,3,0,0,2016-04-15,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,,,
,3,0,0,2016-04-15,GLICERINA + POLISORBAPO 1%/80al1% SOL. OFT. C/20 ENVASES UNIDOSIS DE 0.4ML,2251,,,,,
,3,0,0,2016-04-15,SERENOA REPENS 160MG C/40 CAP.,860,,,,,
,3,0,0,2016-04-15,BETAMETASONA LOCION FCO. SUSP. C/100ML,119,,,,,
,3,0,0,2016-04-15,ADAPALENE 1% CREMA C/30GR,1552,,,,,
,3,0,0,2016-04-15,FLUTICASONA 250MCG FCO. PRESURIZADO C/60 DOSIS,360,,,,,
,3,0,0,2016-04-15,LIDOCAINA + PRILOCAINA CREMA C/30GR.,1210,,,,,
,3,0,0,2016-04-15,FENTERMINA 15MG C/30 TAB.,2964,,,,,
,3,0,0,2016-04-15,SUPLEMENTO DE AMINOACIDOS Y CALORIAS POLVO SOBRE C/110GR,1733,,,,,
,3,0,0,2016-04-15,HALOPERIDOL 2MG SOL. FCO. C/15ML,583,,,,,
,3,0,0,2016-04-15,TESTOSTERONA + ESTRADIOL 100MG/5MG C/1 JER. PRELLENADA,266,,,,,
,3,0,0,2016-04-15,CICLOPIROX CREMA CUTANEA 20GR,2730,,,,,
,3,0,0,2016-04-15,MESALAZINA 500MG C/10 SUP.,2970,,,,,
,3,0,0,2016-04-15,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840,,,,,
,3,0,0,2016-04-15,BROMAZEPAM 3MG C/30 TAB.,588,,,,,
,3,0,0,2016-04-15,NITROFURAL POMADA TUBO C/85GR,368,,,,,
,3,0,0,2016-04-15,LEVODOPA + CARBIDOPA 250MG/25MG C/100 TAB.,576,,,,,
,3,0,0,2016-04-15,"PENICILINA CLEMIZOL + BENCILPENICILINA SODICA 1,000,000UI + 1 AMP. DE DILUYENTE",26,,,,,
,3,0,0,2016-04-15,KETOCONAZOL 2/100ML SHAMPOO C/1,840,,,,,
