,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,30,0,0,0,GLIMEPERIDINA + METFORMINA 1000MG/4MG C/16 TAB.,1868,,,,,
,10,0,0,0,GLIMEPIRIDA 4MG C/30 TAB.,1420,,,,,
,2,0,0,0,GOSERELINA IMPLANTE CILINDRICO 3.6MG + JER. MONODOSICA,906,,,,,
,2,0,0,0,HALOPERIDOL 10MG C/20 TAB.,1421,,,,,
,2,0,0,0,HALOPERIDOL 2MG SOL. FCO. C/15ML,583,,,,,
,39,0,0,0,HEMITARTRATO DE ZOLPIDEM 10MG C/30 TAB. (III),632,,,,,
,4,0,0,0,HIALUNARATO DE SODIO 4.0MG D.U. C/20 ENVASES DE 0.5ML,1112,,,,,
,9,0,0,0,HIDROCLOROTIAZIDA 25MG C/20 TAB.,81,,,,,
,30,0,0,0,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624,,,,,
,7,0,0,0,HIDROCORTISONA CREMA C/30GR,1523,,,,,
,2,0,0,0,HIDROQUINONA SILICATO DE MAGNESIO 4% TUBO CREMA C/30GR,1091,,,,,
,20,0,0,0,HIDROSMINA 200MG C/20 CAP.,1730,,,,,
,7,0,0,0,HIDROXICINA 10MG C/30 TAB.,102,,,,,
,5,0,0,0,HIDROXIDO DE MAGNESIO 8.5GR SUSP. C/180ML,499,,,,,
,100,0,0,0,HIDROXIPROPILMETILCELULOSA + DEXTRAN SOL OFT. GOTAS FCO C/15ML,613,,,,,
,50,0,0,0,HIDROXIPROPILMETILCELULOSA + DEXTRAN UNGUENTO TUBO C/3.5GR,612,,,,,
,1,0,0,0,HIDROXIUREA 500 MG C/100 CAP,3034,,,,,
,50,0,0,0,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861,,,,,
,100,0,0,0,HIERRO ACIDO FOLICO C/30 GRAGEAS,2823,,,,,
,2,0,0,0,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437,,,,,
,4,0,0,0,IBUPROFENO + PARACETAMOL 325MG C/12 TAB.,3027,,,,,
,227,0,0,0,IBUPROFENO + PARACETAMOL 325MG C/20 TAB.,2608,,,,,
,70,0,0,0,IBUPROFENO 200MG C/10 TAB.,2802,,,,,
,260,0,0,0,IBUPROFENO 2GR/100ML SUSP. 120ML,55,,,,,
,980,0,0,0,IBUPROFENO 400MG C/10 TAB.,2678,,,,,
,7,0,0,0,IMIQUIMOD SOBRES 250MG AL 5% C/12 SOBRES,15,,,,,
,90,0,0,0,INDOMETACINA + METOCARBAMOL + BETAMETASONA 25/215/75MG C/20 TAB.,2660,,,,,
,32,0,0,0,INDOMETACINA 50MG C/28 CAP.,525,,,,,
,4,0,0,0,INSULINA ASPARTICA ADN RECOM 100UI/1ML 3ML C/5 CARTUCHO,1211,,,,,
,108,0,0,0,"INSULINA BASAL ANALOGA DETEMIR 1,500UI C/PLUMAS JER. PRELLENADA",2967,,,,,
,1450,0,0,0,INSULINA GLARGINA JER. DESECHABLE PRECARGADA (300 UI/ml) C/3ML,2919,,,,,
,9,0,0,0,"INSULINA HUMANA RAPIDA 1,000UI FCO. C/10ML",2639,,,,,
,118,0,0,0,INSULINA LISPRO + PROTAMINA 2X3ML C/300 UNIDADES,420,,,,,
,118,0,0,0,INSULINA LISPRO C/1000 UNIDADES,419,,,,,
,8,0,0,0,"INTERFERON ALFA 2B 10,000UI SOL.INY. FCO C/1 AMP. ",1224,,,,,
,7,0,0,0,"INTERFERON BETA-1a 30MCG (6,000,000 UI) C/1 JER. PRELLENADA",68,,,,,
,58,0,0,0,IPRATROPIO + SALBUTAMOL 20MCG/100MCG SUSP. AEROSOL FCO. C/120 DOSIS,186,,,,,
,100,0,0,0,IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP.,187,,,,,
,7,0,0,0,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433,,,,,
,4,0,0,0,ISONIAZIDA 100MG C/200 TAB.,2009,,,,,
,8,0,0,0,ISOTRETINOINA 10MG C/30 CAP.,2412,,,,,
,20,0,0,0,ITOPRIDA 50MG C/30 TAB.,2747,,,,,
,4,0,0,0,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370,,,,,
,4,0,0,0,ITRACONAZOL 100MG C/15 CAP.,443,,,,,
,9,0,0,0,IVERMECTINA 6MG C/2 TAB.,442,,,,,
,4,0,0,0,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,,,,,
,5,0,0,0,KETANSERINA + METRONIDAZOL + MICONAZOL 36MG C/10 OVULOS,2245,,,,,
,4,0,0,0,KETOCONAZOL 2/100ML SHAMPOO C/1,840,,,,,
,30,0,0,0,KETOCONAZOL POLVO TALCO FCO. C/60GR,191,,,,,
,30,0,0,0,KETOCONAZOL TUBO CREMA C/30GR,472,,,,,
,9,0,0,0,KETOPROFENO 100MG C/15 CAP.,463,,,,,
,380,0,0,0,KETOROLACO + TRAMADOL 10MG/25MG C/10 CAP.,2796,,,,,
,108,0,0,0,KETOROLACO + TRAMADOL 10MG/25MG SUBLINGUAL C/4 TAB.,2656,,,,,
,140,0,0,0,KETOROLACO 30MG SUBLINGUAL C/4 TAB.,1431,,,,,
,2,0,0,0,KETOROLACO 30MG/1ML SOL. INY. C/3 AMP. ,466,,,,,
,400,0,0,0,KETOROLACO TROMETAMINA 10MG C/10 TAB.,2692,,,,,
,120,0,0,0,LACTOBACILLUS CASEI VARIEDAD RHAMNOSUS 250MG C/12 CAP.,510,,,,,
,20,0,0,0,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968,,,,,
,10,0,0,0,LACTULOSA 66.66GR JARABE FCO. C/125ML,1881,,,,,
,5,0,0,0,LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB.,188,,,,,
,2,0,0,0,LAMOTRIGINA 25MG C/28 TAB. DISP.,709,,,,,
,120,0,0,0,LAMOTRIGINA 50MG /28 TAB.,1774,,,,,
,1,0,0,0,LANSOPRAZOL + CLARITROMICINA + AMOXICILINA 30/500/500MG C/7 BLISTER (2/2/4 CAP.),1284,,,,,
,17,0,0,0,LEFLUNOMIDA 20MG C/30 COMP.,34,,,,,
,4,0,0,0,LENALIDOMIDA 10MG CAP.,2991,,,,,
,6,0,0,0,LEUPRORELINA 22.5MG C/1 AMP.,2911,,,,,
,50,0,0,0,LEVETIRACETAM 500MG C/30 TAB.,469,,,,,
,2,0,0,0,LEVOCETIRIZINA GOTAS C/10ML,2736,,,,,
,2,0,0,0,LEVOCETIRIZINA SOL. INFANTIL C/150ML,2735,,,,,
,4,0,0,0,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564,,,,,
,1,0,0,0,LEVODOPA + CARBIDOPA 250MG/25MG C/100 TAB.,576,,,,,
,9,0,0,0,LEVOFLOXACINO 500MG C/7 TAB.,2621,,,,,
,5,0,0,0,LEVOFLOXACINO 750MG C/7 TAB.,2737,,,,,
,13,0,0,0,LEVOTIROXINA SODICA + LIOTIRONINA 100MCG/20MCG C/50 TAB.,622,,,,,
,100,0,0,0,LEVOTIROXINA SODICA 100MCG C/50 TAB.,502,,,,,
,10,0,0,0,LEVOTIROXINA SODICA 25MCG C/50 TAB.,343,,,,,
,50,0,0,0,LEVOTIROXINA SODICA 50MCG C/50 TAB.,937,,,,,
,100,0,0,0,LEVOTIROXINA SODICA 75MCG C/50 TAB.,938,,,,,
,2,0,0,0,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,,,
,4,0,0,0,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,,,,
,90,0,0,0,LINACLOTIDE .29MG C/30 CAP.,3023,,,,,
,14,0,0,0,LINEZOLID 600MG C/10 TAB.,1060,,,,,
,11,0,0,0,LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP.,135,,,,,
,2,0,0,0,LIOFILIZADO ESTANDARIZADO DE LISADOS BACTERIANOS CAPSULAS ADULTOS 7MG C/10 CAP.,1795,,,,,
,22,0,0,0,LIRAGLUTIDE 0.6MG FLEXPEN,2969,,,,,
,2,0,0,0,LISURIDA 0.2MG C/28 TAB.,281,,,,,
,8,0,0,0,LOPINAVIR + RITONAVIR 200MG/50MG C/120 TAB.,1759,,,,,
,442,0,0,0,LORATADINA + AMBROXOL 5MG/30MG/5ML JBE. C/120ML,376,,,,,
,340,0,0,0,LORATADINA + BETAMETASONA 10MG/5MG SOL. C/60ML,2876,,,,,
,280,0,0,0,LORATADINA + BETAMETASONA 5.0MG/0.25MG C/10 TAB.,1440,,,,,
,30,0,0,0,LORATADINA + FENILEFRINA 5/30MG C/10 GRAGEAS,2845,,,,,
,90,0,0,0,LORATADINA + FENILEFRINA SOL. INF. C/60ML,2618,,,,,
,50,0,0,0,LORATADINA 10MG C/20 GRAGEAS,496,,,,,
,120,0,0,0,LORATADINA 5MG/5ML SOL. C/60ML,1885,,,,,
,36,0,0,0,LORAZEPAM 2MG C/40 TAB. (II),575,,,,,
,2,0,0,0,L-ORNITINA + L-ASPARTATO 3GR C/10 SOBRES GRANULADOS,432,,,,,
,220,0,0,0,LOSARTAN + HIDROCLOROTIAZIDA 50MG/12.5MG C/30 COMP.,2620,,,,,
,350,0,0,0,LOSARTAN 50MG C/30 TAB.,2602,,,,,
,50,0,0,0,L-TARTRATO DE TOLTERODINA 2MG C/28 TAB.,2863,,,,,
,150,0,0,0,MAGALDRATO + DIMETICONA 8GR/1GR C/250ML,2591,,,,,
,7,0,0,0,MALEATO DE TIMOLOL SOL. OFT. 5% C/15ML,451,,,,,
,5,0,0,0,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601,,,,,
,118,0,0,0,MECLIZINA + PIRIDOXINA 25MG/50MG C/25 TAB.,2635,,,,,
,58,0,0,0,MECLIZINA + PIRIDOXINA JARABE FCO. C/120ML,124,,,,,
,5,0,0,0,MEDIAS ELASTICAS MED. COMP DEBAJO DE LA RODILLAS MATERIAL DE CURACION (MEDIANA),1893,,,,,
,20,0,0,0,MEDROXIPROGESTERONA 10MG C/10 TAB.,1555,,,,,
,50,0,0,0,MELOXICAM 7.5MG C/14 TAB.,2623,,,,,
,50,0,0,0,MELOXICAN + METOCARBAMOL 15MG/215MG C/10 CAP.,2801,,,,,
,50,0,0,0,MEMANTINA 10MG C/28 TAB.,83,,,,,
,9,0,0,0,MESALAZINA 1GR C/14 SUP.,969,,,,,
,9,0,0,0,MESALAZINA 1GR C/30 SOBRES GRANULADOS,1526,,,,,
,3,0,0,0,MESILATO DE IMATINIB 100MG C/60 CAP.,1246,,,,,
,50,0,0,0,METACARBAMOL + PARACETAMOL 400/350MG C/30 TAB.,201,,,,,
,4,0,0,0,METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616,,,,,
,5,0,0,0,METFORMINA + GLIBENCLAMIDA 500MG/5MG C/60 TAB.,1867,,,,,
,50,0,0,0,METFORMINA + VILDAGLIPTINA 50MG/500MG C/30 COMP. RECUBIERTOS,1968,,,,,
,9,0,0,0,METFORMINA 1GR C/30 TAB.,2872,,,,,
,50,0,0,0,METFORMINA 500MG C/30 TAB.,310,,,,,
,100,0,0,0,METFORMINA 750MG LIB. PROL. C/30 TAB.,2711,,,,,
,480,0,0,0,METFORMINA 850MG C/30 TAB.,1897,,,,,
,4,0,0,0,METOCLOPRAMIDA 10MG C/20 TAB.,565,,,,,
,5,0,0,0,METOTREXATO 2.5MG C/50 TAB.,2504,,,,,
,7,0,0,0,METOTREXATO 50/2ML SOL. INY. C/1 AMP.,847,,,,,
,30,0,0,0,METRONIDAZOL .75% TUBO GEL C/30GR,567,,,,,
,50,0,0,0,METRONIDAZOL + MICONAZOL 750MG/200MG C/7 OVULOS VAGINALES,1263,,,,,
,3,0,0,0,METRONIDAZOL 500MG C/30 COMP.,2865,,,,,
,14,0,0,0,MICOFENOLATO DE MOFELITO 500MG C/50 TAB.,1648,,,,,
,1,0,0,0,MICOFENOLATO SODICO 360MG C/120 TAB.,2822,,,,,
,120,0,0,0,MICONAZOL 2% TUBO CREMA C/20GR,534,,,,,
,2,0,0,0,MICONAZOL 2% TUBO GEL ORAL C/78GR,259,,,,,
,30,0,0,0,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552,,,,,
,30,0,0,0,MIRTAZAPINA 30MG C/10 TAB.,3032,,,,,
,2,0,0,0,MISOPROSTOL 200MCG C/28 TAB.,194,,,,,
,250,0,0,0,MOMETASONA 0.05% SPRAY NASAL PED. C/10ML Y 60 NEBUL.,735,,,,,
,9,0,0,0,MOMETASONA 1% UNGUENTO TOPICO TUBO C/30GR,319,,,,,
,12,0,0,0,MONTELUKAST 4MG C/10 SOBRES,1641,,,,,
,10,0,0,0,MONTELUKAST SODICO 10MG C/20 COMP.,778,,,,,
,30,0,0,0,MONTELUKAST SODICO 4MG C/10 TAB.,1143,,,,,
,5,0,0,0,MONTELUKAST SODICO 5MG C/20 COMP.,779,,,,,
,50,0,0,0,MOSAPRIDA 5MG C/30 COMP.,1656,,,,,
,24,0,0,0,MOXIFLOXACINO + DEXAMETASONA SOL. OFT. GOTAS FCO C/5ML,2923,,,,,
,2,0,0,0,MOXIFLOXACINO 0.5% SOL. OFT. FCO C/5ML,880,,,,,
,2,0,0,0,MOXIFLOXACINO 400MG C/7 TAB.,86,,,,,
,7,0,0,0,MUPIROCINA UNGUENTO 2% TUBO C/15GR,2657,,,,,
,2,0,0,0,NAFAZOLINA + HIPROMELOSA OFT. GOTAS FCO C/15ML,1007,,,,,
,2,0,0,0,NAN A.R FORMULA LACTEA LATA C/400GR,634,,,,,
,5,0,0,0,NAN H A 1 FORMULA LACTEA HIPOALERGENICA BIFIDUS LATA PVO. C/400GR,608,,,,,
,2,0,0,0,NAPROXENO 250MG C /30 TAB.,643,,,,,
,9,0,0,0,NAPROXENO 500MG C/12 TAB.,627,,,,,
,3,0,0,0,NAPROXENO SODICO + PARACETAMOL 125MG/100MG SUSP. FCO.  C/80ML,1912,,,,,
,300,0,0,0,NAPROXENO SODICO + PARACETAMOL 275MG/300MG C/10 TAB.,2647,,,,,
,2,0,0,0,NEOCATE POLVO C/400GR,2454,,,,,
,108,0,0,0,NEOMICINA + CAOLIN + PECTINA 129MG/280MG C/20 TAB.,459,,,,,
,2,0,0,0,NEOMICINA + CAOLIN + PECTINA 36.65MG/500MG SUSP. C/75ML,2629,,,,,
,30,0,0,0,NEOMICINA + POLIMIXINA B + BACITRACINA UNGUENTO DERMICO TUBO C/30GR,2592,,,,,
,58,0,0,0,NEOMICINA + POLIMIXINA B + DEXAMETASONA SUSP. OFT. FCO. C/5ML,527,,,,,
,2,0,0,0,NEOMICINA + POLIMIXINA B + DEXAMETASONA UNGUENTO OFTALMICO TUBO C/3.5GR,526,,,,,
,5,0,0,0,NEPAFENACO 1.0MG SOL. OFT. GOTAS C/5ML,2072,,,,,
,22,0,0,0,NIFEDIPINO 20MG LIB. PROL. C/28 COMP.,8,,,,,
,9,0,0,0,NIFEDIPINO 30MG LIB. PROL. C/30 TAB.,2682,,,,,
,5,0,0,0,NILOTIMIB 200MG C/28 CAP.,2936,,,,,
,5,0,0,0,NILOTIMIB 200MG C/40 CAP.,3038,,,,,
,120,0,0,0,NIMESULIDE 100MG C/10 TAB.,628,,,,,
,4,0,0,0,NIMODIPINO 30MG C/30 TAB.,470,,,,,
,2,0,0,0,"NISTATINA 2,400,000UI SUSP. FCO. C/24ML",2846,,,,,
,5,0,0,0,NITROFURANTOINA 100MG C/40 CAP.,546,,,,,
,54,0,0,0,NITROFURANTOINA 50MG C/40 CAP.,523,,,,,
,100,0,0,0,NORELGESTROMINA + ETINILESTRADIOL C/3 PARCHES TRASDERMICO,1922,,,,,
,240,0,0,0,NUTRICION COMPLETA Y BALANCEADA CON FRUCTOOLISACARIDOS CUALQUIER SABOR LATA EN POLVO C/400GR,2557,,,,,
,1,0,0,0,OCTREOTIDA LAR 20MG I.M. AMP.,2751,,,,,
,2,0,0,0,OLANZAPINA + FLUOXETINA 6/25MG C/14 CAP.,1180,,,,,
,50,0,0,0,OLANZAPINA 10MG C/14 TAB.,1548,,,,,
,6,0,0,0,OLANZAPINA 5MG C/14 TAB.,599,,,,,
,1,0,0,0,OMALIZUMAB 150MG SOL. INY. C/1 AMP.,1366,,,,,
,3056,0,0,0,OMEPRAZOL 20MG C/14 CAP.,657,,,,,
,2,0,0,0,ONDANSETRON 8MG C/10 TAB.,2843,,,,,
,100,0,0,0,ORFENADRINA + PARACETAMOL 35MG/450MG C/50 TAB.,620,,,,,
,38,0,0,0,OXCARBAZEPINA 300MG C/20 GRAGEAS,833,,,,,
,11,0,0,0,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,,,,,
,30,0,0,0,OXIBUTININA 5MG C/30 TAB.,615,,,,,
,5,0,0,0,OXIDO DE ZINC TUBO CREMA C/30GR,665,,,,,
,20,0,0,0,OXIMETAZOLINA + ALCOHOL POLIVINILICO 0.25MG SOL. OFT. FCO. C/10ML,659,,,,,
,2,0,0,0,OXIMETAZOLINA + HIALURONATO DE SODIO OFTENO 1MG/0.125GR/0.5ML C/20 AMP.,1248,,,,,
,4,0,0,0,OXIMETAZOLINA 25MG SOL. NASAL FCO. NEB. C/20ML,231,,,,,
,14,0,0,0,OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML,230,,,,,
,2,0,0,0,PALIPERIDONA 75MG C/1 JER. PRELLENADA,2934,,,,,
,34,0,0,0,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193,,,,,
,4,0,0,0,PANCREATINA+ESTRACTO SECO BILIS BUEY+DIMETILPOLISILOXANO 130/50/40/MG C/30 GRAGEAS,3014,,,,,
,300,0,0,0,PANTOPRAZOL 40MG C/14 GRAGEAS,1479,,,,,
,2,0,0,0,PARACETAMOL + CODEINA 500MG/30MG C/30 CAP. (II),596,,,,,
,680,0,0,0,PARACETAMOL 1GR C/20 TAB.,810,,,,,
,526,0,0,0,PARACETAMOL 500MG C/10 TAB.,712,,,,,
,100,0,0,0,PARACETAMOL 750MG C/10 TAB.,2582,,,,,
,30,0,0,0,PARACETAMOL JARABE FCO. C/120ML,2691,,,,,
,5,0,0,0,PARACETAMOL ORAL GOTAS C/15ML,2648,,,,,
,2,0,0,0,PARECOXIB SODICO 40MG/2ML INY. C/2 AMP.,1481,,,,,
,100,0,0,0,PARGEVERINA + CLONIXINATO DE LISINA 10MG/125MG C/20  COMP.,694,,,,,
,7,0,0,0,"PENICILINA CLEMIZOL + BENCILPENICILINA SODICA 1,000,000UI + 1 AMP. DE DILUYENTE",26,,,,,
,100,0,0,0,"PENICILINA PROCAINICA + BENCILPENICILINA 800,000UI + 1 AMP. DILUYENTE C/2ML",687,,,,,
,4,0,0,0,PENTOXIFILINA 400MG C/30 GRAGEAS,669,,,,,
,6,0,0,0,PERFENAZINA 4MG C/30 TAB.,587,,,,,
,5,0,0,0,PERMETRINA  5% SHAMPOO C/60ML,641,,,,,
,2,0,0,0,PEROXIDO DE BENZOILO 10% TUBO GEL C/60GR,115,,,,,
,2,0,0,0,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116,,,,,
,5,0,0,0,PIMECROLIMUS 1% CREMA C/30GR,348,,,,,
,640,0,0,0,PIOGLITAZONA 30MG C/7 TAB.,914,,,,,
,1,0,0,0,PIRAZINAMIDA + ETAMBUTOL + RIFAMPICINA + ISONIAZIDA 150MG/75MG/400MG/300MG C/240 TAB.,1270,,,,,
,9,0,0,0,PIROXICAM 10MG C/20 CAP.,1079,,,,,
,5,0,0,0,PLANTAGO OVATA + SENNA ANGUSTIFOLIA 2.71 GR/0.62 GR FCO. GRANULADO C/100GR,11,,,,,
,7,0,0,0,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623,,,,,
,120,0,0,0,POLIETILENGLICOL FCO. POLVO C/255GR,256,,,,,
,50,0,0,0,POLIMIXINA B + NEOMICINA + LIDOCAINA SOL. ORAL FCO. SPRAY C/20ML,21,,,,,
,30,0,0,0,POLIVITAMINAS CON MINERALES C/30 CAP.,886,,,,,
,7,0,0,0,PRASUGREL 10MG C/14 TAB.,2900,,,,,
,11,0,0,0,PREDNISOLONA 3.0MG/ML SOL. PED. C/120ML,1099,,,,,
,2,0,0,0,PREDNISONA 20MG C/30 TAB.,642,,,,,
,2,0,0,0,PREDNISONA 50MG C/20 TAB.,689,,,,,
,10,0,0,0,PREDNISONA 5MG C/20 TAB.,1490,,,,,
,100,0,0,0,PREGABALINA 75MG C/28 CAP.,512,,,,,
,42,0,0,0,PROPAFENONA 150MG C/30 TAB.,626,,,,,
,2,0,0,0,PROPRANOLOL 20MG C/24 TAB.,2976,,,,,
,2,0,0,0,PROPRANOLOL 40MG C/30 TAB.,783,,,,,
,30,0,0,0,PRUCALOPRIDA 2MG C/14 COMP.,2930,,,,,
,140,0,0,0,PSYLLIUM PLANTAGO C/400GR,674,,,,,
,5,0,0,0,QUETIAPINA 300MG C/30 TAB. LIB PROL.,2353,,,,,
,1,0,0,0,RALTEGRAVIR 400MG FCO. C/60 COMP.,2389,,,,,
,10,0,0,0,RANITIDINA 150MG C/20 TAB.,2630,,,,,
,118,0,0,0,RANITIDINA 300MG C/10 COMP.,2663,,,,,
,4,0,0,0,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722,,,,,
,2,0,0,0,RIFAMPICINA + ISONIASIDA 200MG/150MG C/24 CAP.,732,,,,,
,4,0,0,0,RIMANTADINA 100MG C/14 CAP.,2393,,,,,
,35,0,0,0,RISPERIDONA 1MG C/20 TAB.,1024,,,,,
,2,0,0,0,RISPERIDONA 1MG/ML SOL. FCO. C/60ML,2139,,,,,
,7,0,0,0,RISPERIDONA 2MG C/20 TAB.,2698,,,,,
,2,0,0,0,RITONAVIR 100MG FCO. C/30 TAB ,3033,,,,,
,13,0,0,0,RITUXIMAB 500MG/50ML C/1,1193,,,,,
,105,0,0,0,RIVAROXABAN 10MG C/10 COMP. RECUBIERTOS,2915,,,,,
,2,0,0,0,RIVAROXABAN 20MG C/28 COMP.,2937,,,,,
,30,0,0,0,RIVASTIGMINA 4.6MG C/30 PARCHES,1746,,,,,
,12,0,0,0,SALBUTAMOL 100MCG SPRAY C/ 200 DOSIS,2696,,,,,
,58,0,0,0,SALBUTAMOL 5MG/ML SOL. NEBUL. FCO. C/10ML,866,,,,,
,5,0,0,0,SALMETEROL + FLUTICASONA 25/125 FCO.,2468,,,,,
,42,0,0,0,SALMETEROL + FLUTICASONA 25MCG/50MCG 12GR FCO. C/120 DOSIS,786,,,,,
,30,0,0,0,SAXAGLIPITINA + METFORMINA 2.5MG/1000MG C/28 TAB.,2926,,,,,
,7,0,0,0,SAXAGLIPITINA + METFORMINA 5MG/1000MG C/28 TAB.,2929,,,,,
,480,0,0,0,SENOSIDOS A-B 374MG C/30 TAB.,789,,,,,
,50,0,0,0,SERTRALINA 50MG C/14 TAB. RANURADAS,1497,,,,,
,6,0,0,0,SIROLIMUS 1MG C/60 GRAGEAS,743,,,,,
,550,0,0,0,SITAGLIPTINA + METFORMINA 50/850MG C/56 COMP.,1368,,,,,
,350,0,0,0,SITAGLIPTINA 100MG C/14 COMP.,456,,,,,
,12,0,0,0,SOL. ESTERILIZANTE + ANTISEPTICA DE SUPEROXIDACION FCO. C/240ML,1310,,,,,
,32,0,0,0,SOMATROPINA 10MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3000,,,,,
,32,0,0,0,SOMATROPINA 15MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,3001,,,,,
,31,0,0,0,SOMATROPINA 5MG PLUMA PRELLENADA C/1 DISPOSITIVO DE 1.5ML,2999,,,,,
,2,0,0,0,SUCRALFATO 1GR C/40 TAB.,2653,,,,,
,7,0,0,0,SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR,67,,,,,
,30,0,0,0,SULFASALAZINA 500MG C/60 GRAGEAS,47,,,,,
,2,0,0,0,SULFATO DE AMANTADINA 100MG C/30 TAB.,703,,,,,
,200,0,0,0,"SULFATO DE GLUCOSAMINA + SULFATO DE CONDROITIN 1,500MGS/1,200MGS C/15 SOBRES",2576,,,,,
,1,0,0,0,SULFONATO SODICO DE CARBAZOCROMO + VITAMINA K JARABE FCO C/200ML,413,,,,,
,1,0,0,0,SUNITINIB 50MG C/28 CAP.,1250,,,,,
,9,0,0,0,SUPLEMENTO DE AMINOACIDOS Y CALORIAS POLVO SOBRE C/110GR,1733,,,,,
,2,0,0,0,TACROLIMUS 1MG C/50 TAB.,2894,,,,,
,30,0,0,0,TAMSULOSINA 0.4MG C/20 CAP.,2603,,,,,
,2,0,0,0,TEGASEROD 6MG C/30 COMP.,912,,,,,
,50,0,0,0,TELMISARTAN + HIDROCLOROTIAZIDA 80MG/12.5MG C/28 TAB.,561,,,,,
,10,0,0,0,TELMISARTAN 40MG C/28 TAB.,968,,,,,
,120,0,0,0,TELMISARTAN 80MG C/ 28 TAB.,2575,,,,,
,1,0,0,0,TENOFOVIR 300MG C/30 TAB.,3006,,,,,
,2,0,0,0,TERAZOSINA 2MG ENV. C/20 TAB.,837,,,,,
,34,0,0,0,TERAZOSINA 5MG C/30 TAB.,9,,,,,
,50,0,0,0,TERBINAFINA 250MG C/28 TAB.,2847,,,,,
,2,0,0,0,TESTOSTERONA + ESTRADIOL 100MG/5MG C/1 JER. PRELLENADA,266,,,,,
,2,0,0,0,TESTOSTERONA 250MG/1ML C/1 AMP.,2882,,,,,
,4,0,0,0,TIAMAZOL 5MG C/20 TAB.,1098,,,,,
,50,0,0,0,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA 100MG/5MG/50MCG C/30 TAB.,2797,,,,,
,5,0,0,0,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA Y DICLOFENACO SODICO NO.1 - 3 Y NO. - 3 C/JGA AMP.,2803,,,,,
,30,0,0,0,TIAMINA + PIRIDOXINA + DEXAMETASONA + CIANOCOBALAMINA + LIDOCAINA NO.1 - 3 Y NO. - 3 C/JGA AMP.,2809,,,,,
,4,0,0,0,TIBOLONA 2.5MG C/30 TAB.,2658,,,,,
,7,0,0,0,TICAGRELOR 90MG C/30 TAB.,3016,,,,,
,1,0,0,0,TIMOLOL + LATANOPROST GOTAS OFT. C/2.5ML,1374,,,,,
,1,0,0,0,TIROTROPINA ALFA 0.9MG/ML C/2 AMP. DE 10ML,2935,,,,,
,5,0,0,0,TIZANIDINA 2MG C/20 TAB.,787,,,,,
,2,0,0,0,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,,,
,5,0,0,0,TOCILIZUMAB 200MG/10ML SOL. INY. C/1 AMP.,2892,,,,,
,6,0,0,0,TOFACITINIB 5MG C/56 TAB.,3024,,,,,
,9,0,0,0,TOLNAFTATO 1% SOL. FCO C/20ML,824,,,,,
,55,0,0,0,TOPIRAMATO 100MG C/20 TAB.,2837,,,,,
,58,0,0,0,TOPIRAMATO 25MG C/28 TAB.,2578,,,,,
,3,0,0,0,TOXINA BOTULINICA TIPO-A 100MG C/1 AMP.,935,,,,,
,200,0,0,0,TRAMADOL + PARACETAMOL 37.5/325MG C/20 TAB.,836,,,,,
