,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,1,0,0,2015-11-20,DARUNAVIR 600MG FCO. C/60 TAB.,2388,,,,,
,14,0,0,2015-11-20,DECANOATO DE FLUPENTIXOL 20MG C/1 AMP. DE 2ML (III),580,,,,,
,369,0,0,2015-11-20,DEFLAZACORT 6MG C/20 TAB.,2811,,,,,
,3,0,0,2015-11-20,DENOSUMAB 60MG C/10ML,3021,,,,,
,315,0,0,2015-11-20,DESLORATADINA 50MG JARABE FCO C/120ML,69,,,,,
,525,0,0,2015-11-20,DESLORATADINA 5MG C/30 TAB.,45,,,,,
,6,0,0,2015-11-20,DESMOPRESINA 10MCG C/25 DOSIS POR FCO SPRAY,2813,,,,,
,2,0,0,2015-11-20,DESMOPRESINA 2MG C/30 CAP.,1411,,,,,
,85,0,0,2015-11-20,DESOGESTREL 0.075MG C/28 TAB.,2225,,,,,
,16,0,0,2015-11-20,DESVENLAFAXINA 100ML C/28 COMP.,2899,,,,,
,24,0,0,2015-11-20,DESVENLAFAXINA 50MG C/28 COMP.,2905,,,,,
,15,0,0,2015-11-20,DEXAMETASONA + FENILEFRINA SOL. OFT. FCO. C/10ML,1506,,,,,
,37,0,0,2015-11-20,DEXAMETASONA + TOBRAMICINA UNGUENTO OFT. TUBO C/3.5GR,2676,,,,,
,10,0,0,2015-11-20,DEXAMETASONA 0.5MG C/30 TAB.,2777,,,,,
,33,0,0,2015-11-20,DEXAMETASONA 1MG/ML SOL. OFT. GOTAS C/5ML,2814,,,,,
,152,0,0,2015-11-20,DEXKETOPROFENO TROMETAMOL 25MG C/10 TAB.,1241,,,,,
,515,0,0,2015-11-20,DEXLANSOPRAZOL 30MG C/14 CAP.,2953,,,,,
,10,0,0,2015-11-20,DEXPANTENOL 5% TUBO GEL C/10GR,1006,,,,,
,5,0,0,2015-11-20,DEXTRANOMERO FCO. C/25GR,1507,,,,,
,203,0,0,2015-11-20,DEXTROMETORFANO + GUAIFENESINA + FENILEF PED. C/30ML,2815,,,,,
,1190,0,0,2015-11-20,DEXTROMETORFANO + GUAIFENESINA JARABE INFANTIL C/120ML,1886,,,,,
,374,0,0,2015-11-20,DEXTROMETORFANO 15MG/5ML JARABE FCO. C/60ML,269,,,,,
,424,0,0,2015-11-20,DIACEREINA 50MG C/30 CAP.,226,,,,,
,731,0,0,2015-11-20,DIACERINA + MELOXICAM 50MG/15MG C/20 CAP.,1341,,,,,
,21,0,0,2015-11-20,DIAZEPAM + DEXTROPROPOXIFENO + PARACETAMOL C/20 TAB. (II),590,,,,,
,15,0,0,2015-11-20,DIAZEPAM 10MG C/20 COMP. (II),598,,,,,
,13,0,0,2015-11-20,DICLOFENACO + CODEINA 50MG/50MG C/20 TAB.,2960,,,,,
,63,0,0,2015-11-20,DICLOFENACO + COLESTIRAMINA 140MG C/20 CAP.,2548,,,,,
,1228,0,0,2015-11-20,DICLOFENACO 1.160% GEL C/60GR,371,,,,,
,595,0,0,2015-11-20,DICLOFENACO POTASICO 0.18MG/100 SUSP. FCO C/120ML,2807,,,,,
,286,0,0,2015-11-20,DICLOFENACO POTASICO 15MG SUSP. GOTAS C/20ML,2611,,,,,
,213,0,0,2015-11-20,DICLOFENACO POTASICO 25MG C/20 GRAGEAS,165,,,,,
,369,0,0,2015-11-20,DICLOFENACO SODICO + B1 + B6 +B12 50MG/50MG/50MG/0.25MG C/30 GRAGEAS,377,,,,,
,564,0,0,2015-11-20,DICLOFENACO SODICO 100MG LIB. PROL. C/20 GRAGEAS,292,,,,,
,12,0,0,2015-11-20,DICLOFENACO SODICO 1MG SOL. OFT. FCO. C/5ML,1508,,,,,
,99,0,0,2015-11-20,DICLOFENACO SODICO 75MG/3ML SOL. INY. ENV. C/2 AMP.,295,,,,,
,8,0,0,2015-11-20,DICLOXACILINA 250MG C/20 CAP.,85,,,,,
,44,0,0,2015-11-20,DICLOXACILINA 250MG SUSP. FCO. C/60ML,1509,,,,,
,230,0,0,2015-11-20,DICLOXACILINA 500MG C/20 CAP.,1510,,,,,
,7,0,0,2015-11-20,DIENOGEST 2MG C/28 TAB.,2961,,,,,
,320,0,0,2015-11-20,DIFENHIDRAMINA + GUAIFENESINA 28MG JARABE FCO C/150ML,114,,,,,
,138,0,0,2015-11-20,DIFENIDOL 25MG C/30 TAB.,2659,,,,,
,34,0,0,2015-11-20,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273,,,,,
,20,0,0,2015-11-20,DIGOXINA 0.25MG C/60 TAB.,2816,,,,,
,57,0,0,2015-11-20,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,,,
,19,0,0,2015-11-20,DILTIAZEM 180MG LIB. PROL. C/12 TAB.,2818,,,,,
,9,0,0,2015-11-20,DILTIAZEM 240MG C/10 TAB.,103,,,,,
,101,0,0,2015-11-20,DILTIAZEM 30MG C/30 COMPS.,2857,,,,,
,46,0,0,2015-11-20,DILTIAZEM 60MG C/30 COMPS.,82,,,,,
,49,0,0,2015-11-20,DILTIAZEM 90MG C/20 TAB.,28,,,,,
,7,0,0,2015-11-20,DIMENHIDRINATO 25GR SUP. INF. C/5 SUPOSITORIOS,2651,,,,,
,28,0,0,2015-11-20,DIMENHIDRINATO 50MG C/20 TAB.,2652,,,,,
,29,0,0,2015-11-20,DIMENHIDRINATO JARABE FCO. C/120ML,284,,,,,
,225,0,0,2015-11-20,DIMETICONA + GUAIAZULENE C/14 SOBRES,2689,,,,,
,502,0,0,2015-11-20,DIMETICONA + PANCREATINA + EXTRACTO SECO BILIS DE BUEY CELULOSA DEL ASPERGILLUS NIGER CON CAPA E C/50 GRAGEAS,327,,,,,
,65,0,0,2015-11-20,DIMETICONA GOTAS C/30ML,323,,,,,
,96,0,0,2015-11-20,DIMETICONA PANCREATINA 170MG/80MG C/30 GRAGEAS,1094,,,,,
,21,0,0,2015-11-20,DINITRATO DE ISOSORBIDA 5MG C/20 TAB.,2859,,,,,
,1052,0,0,2015-11-20,DIOSMINA + HESPERIDINA 500MG C/20 TAB.,296,,,,,
,32,0,0,2015-11-20,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNGUENTO C/30GR,1026,,,,,
,65,0,0,2015-11-20,DIPROPIONATO DE BETAMETASONA Y FOSFATO D 5MG/2MG JER. PRELLENADA DE 1ML,2851,,,,,
,2,0,0,2015-11-20,DIYODOHIDROXIQUINOLEINA 4.2GR FCO. C/120ML,2636,,,,,
,55,0,0,2015-11-20,DOMPERIDONA 10MG C/30 TAB.,2649,,,,,
,22,0,0,2015-11-20,DOMPERIDONA SUSP. C/60ML,1011,,,,,
,53,0,0,2015-11-20,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251,,,,,
,132,0,0,2015-11-20,DOXICICLINA 100MG C/10 CAP.,283,,,,,
,15,0,0,2015-11-20,DOXICICLINA 50MG C/28 CAP.,2828,,,,,
,49,0,0,2015-11-20,DROPROPIZINA 30MG C/15 TAB. ,2413,,,,,
,24,0,0,2015-11-20,DROPROPIZINA JARABE C/120ML,2230,,,,,
,154,0,0,2015-11-20,EBASTINA 20MG C/30 OBLEAS,1053,,,,,
,10,0,0,2015-11-20,EFAVIRENZ 600MG C/30 COMP.,1571,,,,,
,5,0,0,2015-11-20,ELECTROLITOS ORALES SOL. GLUCOSA 20GR C/25 SOBRES,328,,,,,
,74,0,0,2015-11-20,EMOLIENTE Y HUMECTANTE CON UREA AL 10% LOCION FCO. C/120ML,648,,,,,
,18,0,0,2015-11-20,EMTRICITABINA + TENOFOVIR DISOPROXIL FUMARATO C/30 TAB.,854,,,,,
,383,0,0,2015-11-20,ENALAPRIL 10MG C/30 TAB.,2679,,,,,
,140,0,0,2015-11-20,ENALAPRIL 5MG C/30 TAB.,1513,,,,,
,53,0,0,2015-11-20,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138,,,,,
,7,0,0,2015-11-20,ENFAMIL PEMIUM 1 FORMULA LACTEA 1 PREMIUM LATA 400GR,347,,,,,
,10,0,0,2015-11-20,ENFAMIL SOYA FORMULA LACTEA LATA PVO 400GR,2584,,,,,
,32,0,0,2015-11-20,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179,,,,,
,28,0,0,2015-11-20,ENOXAPARINA SODICA 60MG/0.4ML C/2 JER.S PRELLENADAS,2496,,,,,
,72,0,0,2015-11-20,EPINASTINA 0.05% SOL. FCO. GOTERO C/5ML,2427,,,,,
,14,0,0,2015-11-20,EPLERENONA 25MG C/30 TAB.,445,,,,,
,28,0,0,2015-11-20,ERDOSTEINA 300MG C/20 CAP.,1820,,,,,
,17,0,0,2015-11-20,ERDOSTEINA SOL. C/90ML,2963,,,,,
,135,0,0,2015-11-20,ERGOTAMINA + ACIDO ACETILSALICILICO + CAFEINA 1MG/400MG/50MG C/36 TAB. (II),773,,,,,
,19,0,0,2015-11-20,ERITROMICINA 250MG/5ML SUSP. C/100ML,2564,,,,,
,36,0,0,2015-11-20,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717,,,,,
,1,0,0,2015-11-20,ERLOTINIB 150MG C/30 TAB.,1903,,,,,
,300,0,0,2015-11-20,ESCITALOPRAM 10MG C/28 TAB.,497,,,,,
,80,0,0,2015-11-20,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADOS,2281,,,,,
,173,0,0,2015-11-20,ESPIRONOLACTONA + FUROSEMIDA 50MG/20MG C/16 CAP.,483,,,,,
,33,0,0,2015-11-20,ESPIRONOLACTONA 100MG C/30 TAB.,2573,,,,,
,24,0,0,2015-11-20,ESPIRONOLACTONA 25MG C/30 TAB.,2572,,,,,
,470,0,0,2015-11-20,ESPORAS DE BACILLUS CLAUSII 2 BILLONES UFC C/20 AMP.,1126,,,,,
,63,0,0,2015-11-20,ESTOLATO DE ERITROMICINA 500MG C/20 TAB.,1905,,,,,
,43,0,0,2015-11-20,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375,,,,,
,23,0,0,2015-11-20,ESTRADIOL + NORGESTREL 2MG/0.5MG C/21 GRAGEAS (11 BLANCAS Y 10 COLOR),682,,,,,
,34,0,0,2015-11-20,ESTRADIOL + TRIMEGESTONA CONTINUO 1MG/.125MG C/28 GRAGEAS,842,,,,,
,8,0,0,2015-11-20,ESTRADIOL + TRIMEGESTONA SECUENCIAL 1MG/.250MG C/28 GRAGEAS,843,,,,,
,3,0,0,2015-11-20,ESTRADIOL 2MG + ACETATO D C/28 TAB.,180,,,,,
,11,0,0,2015-11-20,ESTROGENOS CONJUGADOS 0.625MG C/42 TAB.,2855,,,,,
,164,0,0,2015-11-20,ESTROGENOS CONJUGADOS DE ORIGEN EQUINO TUBO C/43GR,679,,,,,
,46,0,0,2015-11-20,ETAMSILATO 500MG C/20 COMP.,272,,,,,
,25,0,0,2015-11-20,ETANERCEPT 25MG FCO. C/4 AMP.,349,,,,,
,266,0,0,2015-11-20,ETINILESTRADIOL + DROSPIRENONA 0.03MG/3.0MG C/21 GRAGEAS,899,,,,,
,49,0,0,2015-11-20,ETINILESTRADIOL + DROSPIRENONA 3MG 24/4 C/28 COMP.,2741,,,,,
,196,0,0,2015-11-20,ETOFENAMATO TUBO CREMA C/40GR,112,,,,,
,364,0,0,2015-11-20,ETORICOXIB 120MG C/7 COMP.,941,,,,,
,644,0,0,2015-11-20,ETORICOXIB 90MG C/14 COMP.,965,,,,,
,3,0,0,2015-11-20,ETRAVIRINA 100MG FCO. C/120 TAB.,2438,,,,,
,572,0,0,2015-11-20,EXTRACTO DE CASTANA DE LA INDIA C/30 GRAGEAS,867,,,,,
,862,0,0,2015-11-20,EZETIMIBA + SIMVASTATINA 10MG/20MG C/28 COMP.,910,,,,,
,95,0,0,2015-11-20,EZETIMIBA 10MG C/28 TAB.,909,,,,,
,24,0,0,2015-11-20,FELODIPINO + METOPROLOL 5/47.5MG C/14 TAB.,1176,,,,,
,119,0,0,2015-11-20,FENITOINA SODICA 100MG C/50 CAP.,2834,,,,,
,11,0,0,2015-11-20,FENITOINA SODICA SUSP. C/237ML,2833,,,,,
,9,0,0,2015-11-20,FENOBARBITAL 100MG C/40 TAB. (II),579,,,,,
,543,0,0,2015-11-20,FENOFIBRATO 160MG C/30 CAP.,1190,,,,,
,66,0,0,2015-11-20,FENTERMINA 15MG C/30 TAB.,2964,,,,,
,306,0,0,2015-11-20,FEXOFENADINA + FENILEFRINA 60MG/25MG C/10 TAB.,2579,,,,,
,167,0,0,2015-11-20,FEXOFENADINA 120MG C/10 COMP.,93,,,,,
,150,0,0,2015-11-20,FEXOFENADINA 180MG C/10 COMP.,2844,,,,,
,213,0,0,2015-11-20,FEXOFENADINA 6MG/ML SUSP. FCO. C/150ML,2553,,,,,
,6,0,0,2015-11-20,FILGRASTIM 300MCG C/1 JER. PRECARGADA DE 1ML,2869,,,,,
,119,0,0,2015-11-20,FINASTERIDE 5MG C/30 GRAGEAS,2694,,,,,
,5,0,0,2015-11-20,FINGOLIMOD 0.5MG C/28 CAP.,2925,,,,,
,7,0,0,2015-11-20,FLAVOXATO 200MG C/20 GRAGEAS,123,,,,,
,15,0,0,2015-11-20,FLEET FOSFOSODA SOL. ORAL C/45ML,2965,,,,,
,36,0,0,2015-11-20,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840,,,,,
,75,0,0,2015-11-20,FLUCONAZOL 100MG C/10 CAP.,361,,,,,
,524,0,0,2015-11-20,FLUCONAZOL 150MG C/1 CAP.,373,,,,,
,48,0,0,2015-11-20,FLUCONAZOL+ TINIDAZOL 37.5MG/500MG C/4 TAB.,1262,,,,,
,6,0,0,2015-11-20,FLUDROCORTISONA 0.1MG C/100 TAB.,1316,,,,,
,59,0,0,2015-11-20,FLUNARIZINA 10MG C/20 TAB.,607,,,,,
,12,0,0,2015-11-20,FLUOCINULON ACETONIDA Y HIDROQUINONA + TITRTINOINA 4%/.05% CREMA C/15GR ,1285,,,,,
,5,0,0,2015-11-20,FLUOROMETOLONA 1% SOL. OFT. FCO. C/5ML,379,,,,,
,254,0,0,2015-11-20,FLUOXETINA 20MG C/14 CAP.,2570,,,,,
,28,0,0,2015-11-20,FLUTICASONA 0.5MG/2ML C/10 AMP.,1069,,,,,
,32,0,0,2015-11-20,FLUTICASONA 250MCG FCO. PRESURIZADO C/60 DOSIS,360,,,,,
,6,0,0,2015-11-20,FLUTICASONA 50MCG SPRAY C/120 DOSIS ,2491,,,,,
,12,0,0,2015-11-20,FLUVOXAMINA 100MG C/15 GRAGEAS,516,,,,,
,24,0,0,2015-11-20,FORMULA LACTEA DE TERMINO DE 0 A 6 (ETAPA 1) LATA C/350GR,2739,,,,,
,8,0,0,2015-11-20,FORMULA PREMATUROS FORMULA LACTEA LATA C/400GR,1022,,,,,
,17,0,0,2015-11-20,FOSFATO MONOSODICO 12GR + CIDRATO DE SODI ENEMA EVACUANTE C/133ML,378,,,,,
,225,0,0,2015-11-20,FOSFATO SODICO DE DEXAMETASONA 4MG/ML C/1 AMP. DE 2ML,2853,,,,,
,14,0,0,2015-11-20,FOSFOMICINA 500MG C/12 CAP.,2242,,,,,
,60,0,0,2015-11-20,FURAZOLIDONA + CAOLIN Y PECTINA SUSP. C/120ML,2835,,,,,
,31,0,0,2015-11-20,FUROSEMIDA 20MG C/36 TAB.,484,,,,,
,90,0,0,2015-11-20,FUROSEMIDA 40MG C/20 TAB.,369,,,,,
,139,0,0,2015-11-20,GABAPENTINA 300MG C/30 CAP.,2643,,,,,
,170,0,0,2015-11-20,GABAPENTINA 400MG C/15 CAP.,148,,,,,
,2,0,0,2015-11-20,GALANTAMINA ER 16MG C/14 CAP.,2966,,,,,
,3,0,0,2015-11-20,GATIFLOXACINA FCO. GOTERO C/5ML,1050,,,,,
,59,0,0,2015-11-20,GEMFIBROZILO 600MG C/14 TAB.,945,,,,,
,5,0,0,2015-11-20,GLATIRAMER 20MG/ML SOL. INY. C/28 JER. PRELLENADA,224,,,,,
,70,0,0,2015-11-20,GLIBENCLAMIDA + METFORMINA 5MG/1000MG C/40 TAB.,790,,,,,
,77,0,0,2015-11-20,GLIBENCLAMIDA 5MG C/50 TAB.,1418,,,,,
,10,0,0,2015-11-20,GLICERINA + POLISORBAPO 1%/80al1% SOL. OFT. C/20 ENVASES UNIDOSIS DE 0.4ML,2251,,,,,
,9,0,0,2015-11-20,GLICEROL SUP. PED. C/10,331,,,,,
,28,0,0,2015-11-20,GLICOPIRRONIO + INDACATEROL C/30 CAP. INHALACION,3017,,,,,
,140,0,0,2015-11-20,GLIMEPERIDINA + METFORMINA 1000MG/4MG C/16 TAB.,1868,,,,,
,262,0,0,2015-11-20,GLIMEPIRIDA 4MG C/30 TAB.,1420,,,,,
,6,0,0,2015-11-20,GLUCONATO DE POTASIO GK C/10 SOBRES,1232,,,,,
,2,0,0,2015-11-20,GOSERELINA IMPLANTE CILINDRICO 3.6MG + JER. MONODOSICA,906,,,,,
,10,0,0,2015-11-20,HALOPERIDOL 10MG C/20 TAB.,1421,,,,,
,9,0,0,2015-11-20,HALOPERIDOL 2MG SOL. FCO. C/15ML,583,,,,,
,5,0,0,2015-11-20,HALOPERIDOL 5MG C/20 TAB.,584,,,,,
,139,0,0,2015-11-20,HEMITARTRATO DE ZOLPIDEM 10MG C/30 TAB. (III),632,,,,,
,24,0,0,2015-11-20,HIALUNARATO DE SODIO 4.0MG D.U. C/20 ENVASES DE 0.5ML,1112,,,,,
,9,0,0,2015-11-20,HIALUNORATO DE SODIO + SULFATO DE CODROINTIN SOL. OFT.,1627,,,,,
,1,0,0,2015-11-20,HIALUNORATO DE ZINC GEL C/15GR,1410,,,,,
,5,0,0,2015-11-20,HIDRALAZINA 10MG C/20 TAB.,2756,,,,,
,224,0,0,2015-11-20,HIDROCLOROTIAZIDA 25MG C/20 TAB.,81,,,,,
,40,0,0,2015-11-20,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624,,,,,
,119,0,0,2015-11-20,HIDROCORTISONA CREMA C/30GR,1523,,,,,
,14,0,0,2015-11-20,HIDROQUINONA CREMA AL 4% TUBO C/30GR,317,,,,,
,17,0,0,2015-11-20,HIDROQUINONA SILICATO DE MAGNESIO 4% TUBO CREMA C/30GR,1091,,,,,
,24,0,0,2015-11-20,HIDROSMINA 200MG C/20 CAP.,1730,,,,,
,77,0,0,2015-11-20,HIDROXICINA 10MG C/30 TAB.,102,,,,,
,85,0,0,2015-11-20,HIDROXIDO DE MAGNESIO 8.5GR SUSP. C/180ML,499,,,,,
,215,0,0,2015-11-20,HIDROXIPROPILMETILCELULOSA + DEXTRAN SOL OFT. GOTAS FCO C/15ML,613,,,,,
,77,0,0,2015-11-20,HIDROXIPROPILMETILCELULOSA + DEXTRAN UNGUENTO TUBO C/3.5GR,612,,,,,
,61,0,0,2015-11-20,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861,,,,,
,141,0,0,2015-11-20,HIERRO ACIDO FOLICO C/30 GRAGEAS,2823,,,,,
,8,0,0,2015-11-20,HIERRO AMINOQUELADO 20MG/ML SOL. ORAL FCO C/15ML,384,,,,,
,12,0,0,2015-11-20,HIERRO DEXTRAN 100MG/2ML SOL. INY. C/3 AMP.,425,,,,,
,19,0,0,2015-11-20,HIPROMELOSA SOL. OFT GOTAS C/15ML,1437,,,,,
,1290,0,0,2015-11-20,IBUPROFENO + PARACETAMOL 325MG C/20 TAB.,2608,,,,,
,302,0,0,2015-11-20,IBUPROFENO 200MG C/10 TAB.,2802,,,,,
,542,0,0,2015-11-20,IBUPROFENO 2GR/100ML SUSP. 120ML,55,,,,,
,1477,0,0,2015-11-20,IBUPROFENO 400MG C/10 TAB.,2678,,,,,
,21,0,0,2015-11-20,IMIQUIMOD SOBRES 250MG AL 5% C/12 SOBRES,15,,,,,
,43,0,0,2015-11-20,INDACATEROL 150MG C/30 CAP.,2918,,,,,
,241,0,0,2015-11-20,INDOMETACINA + METOCARBAMOL + BETAMETASONA 25/215/75MG C/20 TAB.,2660,,,,,
,40,0,0,2015-11-20,INDOMETACINA 25MG C/30 CAP.,437,,,,,
,40,0,0,2015-11-20,INDOMETACINA 50MG C/28 CAP.,525,,,,,
,10,0,0,2015-11-20,INFLIXIMAB F.A. 100MG C/20ML,736,,,,,
,3,0,0,2015-11-20,INMUNOGLOBULINA ANTI-D VACUNA C/1 JER. PRELLENADA,2414,,,,,
,51,0,0,2015-11-20,INSULINA ASPARTICA ADN RECOM 100UI/1ML 3ML C/5 CARTUCHO,1211,,,,,
,125,0,0,2015-11-20,"INSULINA BASAL ANALOGA DETEMIR 1,500UI C/PLUMAS JER. PRELLENADA",2967,,,,,
,2234,0,0,2015-11-20,INSULINA GLARGINA JER. DESECHABLE PRECARGADA (300 UI/ml) C/3ML,2919,,,,,
,61,0,0,2015-11-20,INSULINA HUMANA 70/30 CARTUCHO C/300U C/2X3ML,427,,,,,
,165,0,0,2015-11-20,INSULINA HUMANA NPH CARTUCHO 100UI C/2X3ML,421,,,,,
,13,0,0,2015-11-20,"INSULINA HUMANA RAPIDA 1,000UI FCO. C/10ML",2639,,,,,
,285,0,0,2015-11-20,INSULINA LISPRO + PROTAMINA 2X3ML C/300 UNIDADES,420,,,,,
,194,0,0,2015-11-20,INSULINA LISPRO C/1000 UNIDADES,419,,,,,
,5,0,0,2015-11-20,"INTERFERON BETA-1a 30MCG (6,000,000 UI) C/1 JER. PRELLENADA",68,,,,,
,96,0,0,2015-11-20,IPRATROPIO + SALBUTAMOL 20MCG/100MCG SUSP. AEROSOL FCO. C/120 DOSIS,186,,,,,
,348,0,0,2015-11-20,IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP.,187,,,,,
,28,0,0,2015-11-20,ISOCONAZOL 600MG C/1 OVULO,434,,,,,
,28,0,0,2015-11-20,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433,,,,,
,5,0,0,2015-11-20,ISONIAZIDA 100MG C/200 TAB.,2009,,,,,
,35,0,0,2015-11-20,ISOTRETINOINA 10MG C/30 CAP.,2412,,,,,
,122,0,0,2015-11-20,ITOPRIDA 50MG C/30 TAB.,2747,,,,,
,31,0,0,2015-11-20,ITRACONAZOL + SECNIDAZOL C/12 CAP.,1370,,,,,
,122,0,0,2015-11-20,ITRACONAZOL 100MG C/15 CAP.,443,,,,,
,136,0,0,2015-11-20,IVERMECTINA 6MG C/2 TAB.,442,,,,,
,36,0,0,2015-11-20,KETANSERINA + BENZOCAINA 2% TUBO GEL C/78GR,798,,,,,
,43,0,0,2015-11-20,KETANSERINA + METRONIDAZOL + MICONAZOL 36MG C/10 OVULOS,2245,,,,,
,75,0,0,2015-11-20,KETOCONAZOL 2/100ML SHAMPOO C/1,840,,,,,
,22,0,0,2015-11-20,KETOCONAZOL 200MG C/10 TAB.,2625,,,,,
,91,0,0,2015-11-20,KETOCONAZOL POLVO TALCO FCO. C/60GR,191,,,,,
,283,0,0,2015-11-20,KETOCONAZOL TUBO CREMA C/30GR,472,,,,,
,159,0,0,2015-11-20,KETOPROFENO 100MG C/15 CAP.,463,,,,,
,731,0,0,2015-11-20,KETOROLACO + TRAMADOL 10MG/25MG C/10 CAP.,2796,,,,,
,140,0,0,2015-11-20,KETOROLACO + TRAMADOL 10MG/25MG SUBLINGUAL C/4 TAB.,2656,,,,,
,317,0,0,2015-11-20,KETOROLACO 30MG SUBLINGUAL C/4 TAB.,1431,,,,,
,1120,0,0,2015-11-20,KETOROLACO TROMETAMINA 10MG C/10 TAB.,2692,,,,,
,21,0,0,2015-11-20,LACOSAMIDA 100MG C/28 TAB.,2990,,,,,
,210,0,0,2015-11-20,LACTOBACILLUS CASEI VARIEDAD RHAMNOSUS 250MG C/12 CAP.,510,,,,,
,26,0,0,2015-11-20,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968,,,,,
,216,0,0,2015-11-20,LACTULOSA 66.66GR JARABE FCO. C/125ML,1881,,,,,
,4,0,0,2015-11-20,LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB.,188,,,,,
,24,0,0,2015-11-20,LAMOTRIGINA 25MG C/28 TAB. DISP.,709,,,,,
,242,0,0,2015-11-20,LAMOTRIGINA 50MG /28 TAB.,1774,,,,,
,12,0,0,2015-11-20,LANSOPRAZOL + CLARITROMICINA + AMOXICILINA 30/500/500MG C/7 BLISTER (2/2/4 CAP.),1284,,,,,
,45,0,0,2015-11-20,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,,,,,
,90,0,0,2015-11-20,LEFLUNOMIDA 20MG C/30 COMP.,34,,,,,
,1,0,0,2015-11-20,LENALIDOMIDA 10MG CAP.,2991,,,,,
,1,0,0,2015-11-20,LETROZOL 2.5MG C/30 GRAGEAS,355,,,,,
,6,0,0,2015-11-20,LEUPRORELINA 22.5MG C/1 AMP.,2911,,,,,
,11,0,0,2015-11-20,LEUPRORELINA 3.75MG C/1 AMP. DE 2ML,2821,,,,,
,7,0,0,2015-11-20,LEVAMISOL 50MG C/2 TAB.,1536,,,,,
,251,0,0,2015-11-20,LEVETIRACETAM 500MG C/30 TAB.,469,,,,,
,12,0,0,2015-11-20,LEVETIRACETAM SOL. 100MG C/150ML,2023,,,,,
,261,0,0,2015-11-20,LEVOCETIRIZINA 5MG C/10 TAB.,2800,,,,,
,41,0,0,2015-11-20,LEVOCETIRIZINA GOTAS C/10ML,2736,,,,,
,43,0,0,2015-11-20,LEVOCETIRIZINA SOL. INFANTIL C/150ML,2735,,,,,
,59,0,0,2015-11-20,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564,,,,,
,4,0,0,2015-11-20,LEVODOPA + CARBIDOPA 250MG/25MG C/100 TAB.,576,,,,,
,375,0,0,2015-11-20,LEVOFLOXACINO 500MG C/7 TAB.,2621,,,,,
,194,0,0,2015-11-20,LEVOFLOXACINO 750MG C/7 TAB.,2737,,,,,
,42,0,0,2015-11-20,LEVONORGESTREL + ETINILESTRADIOL 0.15MG/.03MG C/21 GRAGEAS,2693,,,,,
,121,0,0,2015-11-20,LEVOTIROXINA SODICA + LIOTIRONINA 100MCG/20MCG C/50 TAB.,622,,,,,
,542,0,0,2015-11-20,LEVOTIROXINA SODICA 100MCG C/50 TAB.,502,,,,,
,270,0,0,2015-11-20,LEVOTIROXINA SODICA 25MCG C/50 TAB.,343,,,,,
,380,0,0,2015-11-20,LEVOTIROXINA SODICA 50MCG C/50 TAB.,937,,,,,
,370,0,0,2015-11-20,LEVOTIROXINA SODICA 75MCG C/50 TAB.,938,,,,,
,33,0,0,2015-11-20,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,,,
,101,0,0,2015-11-20,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,,,,
,4,0,0,2015-11-20,LIDOCAINA + PRILOCAINA CREMA C/30GR.,1210,,,,,
,3,0,0,2015-11-20,LIDOCAINA 10% AER C/115ML SPRAY,1438,,,,,
,44,0,0,2015-11-20,LINACLOTIDE .29MG C/30 CAP.,3023,,,,,
,13,0,0,2015-11-20,LINEZOLID 600MG C/10 TAB.,1060,,,,,
,35,0,0,2015-11-20,LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP.,135,,,,,
